title,released,gf_score,metascore,genre,description,cover_art_url
Metal Gear Solid 2: Substance,"March 3, 2003",4.41,87,Action Adventure » General,"Metal Gear Solid 2: Sons of Liberty is an action-adventure stealth game developed and published by Konami for the PlayStation 2 in November 2001. It is the fourth Metal Gear game written and directed by Hideo Kojima and is a direct sequel to the original Metal Gear Solid. An expanded edition, titled Metal Gear Solid 2: Substance, was released the following year for Xbox and Microsoft Windows in addition to the PlayStation 2.",https://i.postimg.cc/26dJBGJ7/a79b5d8a-9bbe-4585-8ba5-b43192a4d5d1.jpg
Resident Evil 4,"October 25, 2005",4.41,96,Action Adventure » Survival,"Resident Evil 4 is a third-person shooter survival horror video game developed and published by Capcom. The sixth major installment in the Resident Evil series, it was originally released for the GameCube in 2005. Players control U.S. government special agent Leon S. Kennedy, who is sent on a mission to rescue the U.S. president's daughter Ashley Graham, who has been kidnapped by a cult. In a rural part of Europe, Leon fights hordes of villagers infected by a mind-controlling parasite, and reunites with the spy Ada Wong.",https://i.postimg.cc/VvpjsQRG/030036f1-b3c3-4e48-8d94-f52e8568c0ee.jpg
Ratchet & Clank: Up Your Arsenal,"November 3, 2004",4.38,91,Action » Platformer » 3D,"Ratchet & Clank: Up Your Arsenal (known as Ratchet & Clank 3 in Europe and Japan and Ratchet & Clank 3: Up Your Arsenal in Australia) is a 2004 3D platform video game developed by Insomniac Games and published by Sony Computer Entertainment for the PlayStation 2. It is the third installment in the Ratchet & Clank series and was released in North America on November 3, 2004. Shortly after it was released in Japan on November 25, when the first volume of the Ratchet & Clank manga, drawn by Shinbo Nomura, was released. A demo of this game was included in the PAL release of Sly 2: Band of Thieves.",https://i.postimg.cc/qRYtyc3g/60cddfc3-1d2a-471c-809f-fcee29d370c0.jpg
Final Fantasy X,"December 17, 2001",4.37,92,Role-Playing » Japanese-Style,"Final Fantasy X is a role-playing video game developed and published by Square as the tenth entry in the Final Fantasy series. Originally released in 2001 for Sony's PlayStation 2, the game was re-released as Final Fantasy X/X-2 HD Remaster for PlayStation 3 and PlayStation Vita in 2013, for PlayStation 4 in 2015, Microsoft Windows in 2016, and for Nintendo Switch and Xbox One in 2019. The game marks the Final Fantasy series transition from entirely pre-rendered backdrops to fully three-dimensional areas, and is also the first in the series to feature voice acting. Final Fantasy X replaces the Active Time Battle (ATB) system with the ""Conditional Turn-Based Battle"" (CTB) system, and uses a new leveling system called the ""Sphere Grid"".",https://i.postimg.cc/sgccF28K/0ac3558d-5e4a-4515-8384-a9939928610c.jpg
Shin Megami Tensei: Nocturne,"October 12, 2004",4.37,82,Role-Playing » Japanese-Style,"Shin Megami Tensei: Nocturne is a post-apocalyptic role-playing video game for the PlayStation 2. It was developed by Atlus, published by Atlus in Japan and North America, and by Ghostlight in Europe. It is the third entry in the Shin Megami Tensei series, the central series in the Megami Tensei franchise. Multiple versions of the game have been published: the original version was published in Japan by Atlus in 2003, while a director's cut was released in 2004 in Japan. The director's cut was localized and released in North America and Europe in 2004 and 2005 respectively.",https://i.postimg.cc/nrb798gC/8baa1044-c16c-4333-b279-b3f503e44a33.jpg
God of War II,"March 13, 2007",4.35,,Action Adventure » Linear,"God of War II is a hack and slash action-adventure video game developed by Santa Monica Studio and published by Sony Computer Entertainment (SCE). First released for the PlayStation 2 console on March 13, 2007, it is the second installment in the God of War series, the sixth chronologically, and the sequel to 2005's God of War. The game is loosely based on Greek mythology and set in ancient Greece, with vengeance as its central motif. The player character is protagonist Kratos, the new God of War who killed the former, Ares. Kratos is betrayed by Zeus, the King of the Olympian Gods, who strips him of his godhood and kills him. Slowly dragged to the Underworld, he is saved by the Titan Gaia, who instructs him to find the Sisters of Fate, as they can allow him to travel back in time, avert his betrayal, and take revenge on Zeus.",https://i.postimg.cc/4xmdGL2M/2b06034c-9d15-4bdd-8e20-b564027cd957.jpg
Shin Megami Tensei: Persona 3,"August 14, 2007",4.35,86,Role-Playing » Japanese-Style,"Persona 3 is a role-playing video game developed by Atlus, and chronologically the fourth installment in the Persona series, a subseries of the Megami Tensei franchise. Persona 3 was originally published in 2006 on the PlayStation 2 by Atlus in Japan; the North American release of the game was delayed until 2007 due to issues with the publication of the official art book. Persona 3 FES, a director's cut version containing a new playable epilogue among other changes, was released in Japan in 2007 and worldwide the following year.",https://i.postimg.cc/xdGSVLQh/bc2ec7b2-2f53-47c0-a48e-d3aa886188a5.jpg
Grand Theft Auto: San Andreas,"October 26, 2004",4.35,95,Action Adventure » Open-World,"Grand Theft Auto: San Andreas is an action-adventure video game developed by Rockstar North and published by Rockstar Games. It was released on 26 October 2004 for PlayStation 2, and on 7 June 2005 for Microsoft Windows and Xbox. A high definition remastered version received a physical release for both Xbox 360 and PlayStation 3 on 30 June 2015 and 1 December 2015, respectively. It is the seventh title in the Grand Theft Auto series, and the first main entry since 2002's Grand Theft Auto: Vice City. It was released on the same day as the handheld game Grand Theft Auto Advance for Game Boy Advance. On 8 June 2018, the game was added to the Xbox One Backward Compatible library.",https://i.postimg.cc/Bv4VDkW7/769f89b4-2e07-452f-85c0-8d72b3d63977.jpg
Devil May Cry 3: Special Edition,"January 24, 2006",4.34,87,Action Adventure » Linear,"Devil May Cry 3: Dante's Awakening, known in Japan as simply Devil May Cry 3, is a hack and slash video game developed and published by Capcom, released in 2005 for the PlayStation 2 and ported to Microsoft Windows in 2006. The game is a prequel to the original Devil May Cry, featuring a younger Dante. Set a decade before the events of the first Devil May Cry in an enchanted tower, Temen-ni-gru, the story centers on the dysfunctional relationship between Dante and his brother Vergil. The game introduces new combat mechanics with an emphasis on combos and fast paced action. The story is told primarily in cutscenes using the game's engine, with several pre-rendered full motion videos.",https://i.postimg.cc/VN0WJFvZ/f5e3b801-379a-4cb0-926b-69a5031717fd.jpg
Tales of the Abyss,"October 10, 2006",4.33,78,Role-Playing » Action RPG,"Tales of the Abyss is a role-playing video game developed by Namco Tales Studio as the eighth main title in their Tales series. Originally released for the PlayStation 2, the game was published by Namco in Japan in December 2005, and Bandai Namco Games in North America in October 2006. Its development team included director Yoshito Higuchi, producer Makoto Yoshizumi, and character artist Kōsuke Fujishima. The game features music by series composers Motoi Sakuraba and Shinji Tamura, and includes the opening theme song ""Karma"" by Bump of Chicken. Namco has given Tales of the Abyss the characteristic genre name To Know the Meaning of One's Birth RPG. A port for the Nintendo 3DS handheld was released in Japan in June 2011, followed by an Australian and European release in November 2011 and a North American release in February 2012.",https://i.postimg.cc/nzY7mSJ2/1e4e73f6-11bd-494c-93e2-714cea0566a2.jpg
Silent Hill 2: Director's Cut,"November 17, 2002",4.31,,Action Adventure » Survival,"Silent Hill 2 is a survival horror video game published by Konami for the PlayStation 2 and developed by Team Silent, part of Konami Computer Entertainment Tokyo. It was released in September 2001 as the second installment in the Silent Hill series. An extended version containing an extra bonus scenario and other additions was published for Xbox in December of the same year. In 2002 it was ported to Windows. A remastered high-definition version was released for the PlayStation 3 and the Xbox 360 in 2012 as part of the Silent Hill HD Collection.",https://i.postimg.cc/HsHm3ZC5/16d3605d-05b7-4a0f-affd-b22b8a661ceb.jpg
Kingdom Hearts,"September 16, 2002",4.31,85,Role-Playing » Action RPG,"Kingdom Hearts is a series of action role-playing games developed and published by Square Enix (originally by Square). It is a collaboration between Disney Interactive and Square Enix, and is under the direction of Tetsuya Nomura, a longtime Square Enix character designer.",https://images.launchbox-app.com/d8373250-7621-43e9-a927-3d1f3f1cfe7f.jpg
Dragon Quest VIII: Journey of the Cursed King,"November 15, 2005",4.31,89,Role-Playing » Japanese-Style,"Dragon Quest VIII: Journey of the Cursed King, known in the PAL regions as Dragon Quest: The Journey of the Cursed King, is a role-playing video game developed by Level-5 and published by Square Enix for the PlayStation 2. It was first released in Japan in 2004, and was later released in North America in 2005 and PAL regions in 2006, making it the first main series installment released in the PAL region. It is the eighth installment of the popular Dragon Quest series and it is the first English version of a Dragon Quest game to drop the Dragon Warrior title. A version of the game for Android and iOS was released in Japan in December 2013, and worldwide in May 2014.",https://i.postimg.cc/VkqbpHS8/09ad0cf9-f6df-41af-a106-cce5065e5473.jpg
Ratchet & Clank: Going Commando,"November 11, 2003",4.31,90,Action » Platformer » 3D,"Ratchet & Clank: Going Commando (known as Ratchet & Clank 2: Locked and Loaded in Australia and most PAL countries, or just simply Ratchet & Clank 2) is a 2003 3D platform video game developed by Insomniac Games and published by Sony Computer Entertainment for the PlayStation 2. Ratchet & Clank: Going Commando is the second game in the Ratchet & Clank franchise, following Ratchet & Clank and preceding Ratchet & Clank: Up Your Arsenal. David Kaye reprises his role as Clank while James Arnold Taylor replaces Mikey Kelley as Ratchet.",https://i.postimg.cc/4xQQV3QV/1027ee53-c3ea-43e4-8ab8-795f6e63e7a5.png
Mega Man X Collection,"January 10, 2006",4.31,73,Miscellaneous » Compilation,"Mega Man X Collection is a compilation of video games developed by Capcom. Released on January 10, 2006 exclusively in North America for the GameCube and PlayStation 2 platforms, Mega Man X Collection contains the first six games in the Mega Man X series, which originated on the Super Nintendo Entertainment System and made its way primarily onto various 32-bit consoles. All six games are action platformers in which the player traverses a series of stages and gains the special weapons of defeated bosses.",https://i.postimg.cc/SQLRyzS6/d325d72f-800b-4e1d-ae97-67f650108a5f.jpg
Ace Combat 5: The Unsung War,"October 25, 2004",4.29,84,Simulation » Flight » Combat,"Ace Combat 5 features more than fifty licensed real-world jet aircraft. Nonetheless, the game's events and locations are set in a fictional world. The game's main campaign is set during a war between the fictitious nations of Osea and Yuktobania. The storyline revolves around the player character ""Blaze,"" an Osean fighter pilot who leads a four-plane unit known as Wardog Squadron. The Unsung War follows this squadron's exploits as they attempt to ward off the Yuktobanian invasion of their homeland and uncover the truth about the war.",https://images-na.ssl-images-amazon.com/images/I/51MC7K6KM2L._AC_SX430_.jpg
Gradius V,"September 14, 2004",4.29,82,Action » Shooter » Shoot-'Em-Up » Horizontal,"Gradius V is a Japanese-developed shoot 'em up video game published by Konami for the Sony PlayStation 2 video game console in 2004. Gradius V was largely developed under contract by Treasure, who had previously worked on Radiant Silvergun and Ikaruga. The game is set predominantly in outer space where players control a fictional spacecraft called Vic Viper through a continuously scrolling background depicting the territories of Bacterian—an evil empire which serves as the player's enemy. Gradius V received overall positive reviews. Critics praised the level design, graphical design and ""classic"" revival, but criticized the game's difficulty.",https://images-na.ssl-images-amazon.com/images/I/51D90ZVSC2L._SY445_.jpg
Metal Gear Solid 2: Sons of Liberty,"November 12, 2001",4.28,96,Action Adventure » General,"Metal Gear Solid 2: Sons of Liberty is an action-adventure stealth game developed and published by Konami for the PlayStation 2 in November 2001. It is the fourth Metal Gear game written and directed by Hideo Kojima and is a direct sequel to the original Metal Gear Solid. An expanded edition, titled Metal Gear Solid 2: Substance, was released the following year for Xbox and Microsoft Windows in addition to the PlayStation 2.",https://cdn.shopify.com/s/files/1/0942/1228/products/KBjfHsL_a57d5578-5855-4c0c-a229-0caaadfd0e80.jpeg?v=1439102691
Zone of the Enders: The 2nd Runner,"March 10, 2003",4.28,82,Simulation » Vehicle » Combat,"Zone of the Enders: The 2nd Runner, known in Japan as Anubis: Zone of the Enders, is a third-person shooter hack and slash video game that was developed and published by Konami for the PlayStation 2 in 2003. The sequel to Zone of the Enders is based around mecha combat with the player once again controlling the ""Orbital Frame"" Jehuty. Unlike its predecessor, the game is now centered on action elements with the player not needing to protect civilians in need and instead Jehuty contains more weaponry than in the previous game.",https://upload.wikimedia.org/wikipedia/en/thumb/f/fe/Zone_of_the_enders_2nd_runner.jpg/220px-Zone_of_the_enders_2nd_runner.jpg
Sengoku Basara 2 Heroes,"November 29, 2007",4.27,,Action » Beat-'Em-Up » 3D,"Sengoku BASARA (戦国BASARA) is a series of video games developed and published by Capcom, and a bigger media franchise based on it, including three anime shows, an anime movie, a magazine series, a trading card game, and numerous stage plays, manga, and drama CDs. Its story is loosely based on real events of the titular Sengoku period in the history of feudal Japan. Sengoku BASARA is considered to be very popular in Japan with the video games getting good reviews and sales, winning numerous awards, becoming a cultural phenomenon, and gaining a huge and strong fanbase.",https://www.mobygames.com/images/covers/l/288151-sengoku-basara-2-heroes-playstation-2-front-cover.jpg
ICO,"September 24, 2001",4.26,90,Action Adventure » Linear,"Sengoku BASARA (戦国BASARA) is a series of video games developed and published by Capcom, and a bigger media franchise based on it, including three anime shows, an anime movie, a magazine series, a trading card game, and numerous stage plays, manga, and drama CDs. Its story is loosely based on real events of the titular Sengoku period in the history of feudal Japan. Sengoku BASARA is considered to be very popular in Japan with the video games getting good reviews and sales, winning numerous awards, becoming a cultural phenomenon, and gaining a huge and strong fanbase.",https://upload.wikimedia.org/wikipedia/en/thumb/4/40/Ico_cover_-_EU%2BJP.jpg/220px-Ico_cover_-_EU%2BJP.jpg
Fatal Frame II: Crimson Butterfly,"December 10, 2003",4.25,81,Action Adventure » Survival,"Fatal Frame II: Crimson Butterfly, known in Europe as Project Zero II: Crimson Butterfly, is a Japanese survival horror video game developed and published by Tecmo in 2003 for the PlayStation 2. It is the second installment in the Fatal Frame series, and features an independent story with little relation to the first title. The story follows twin sisters Mio and Mayu Amakura as they explore an abandoned village and experience encounters with the paranormal. Their lives quickly become threatened when the village spirits begin to possess Mayu and target them as sacrifices for an ancient ritual. Players must use a camera with powers of exorcism to defeat enemies and uncover the secrets of the village.",https://upload.wikimedia.org/wikipedia/en/a/af/Fatal_Frame_II_-_Crimson_Butterfly.jpg
Disgaea: Hour of Darkness,"August 27, 2003",4.25,84,"August 27, 2003","Nippon Ichi has also licensed or produced a wide variety of Disgaea merchandise, including a manga. In 2006, Nippon Ichi released a sequel called Disgaea 2: Cursed Memories for the PlayStation 2, as well as a 12-episode anime titled Makai Senki Disgaea. A PlayStation Portable version of Disgaea: Hour of Darkness was released entitled Disgaea: Afternoon of Darkness. A second sequel, Disgaea 3: Absence of Justice, was released for the PlayStation 3.",https://i.ebayimg.com/images/g/uy0AAOSw53hbuPLy/s-l300.jpg
Dai-2-Ji Super Robot Taisen Alpha,"March 27, 2003",4.25,,Strategy » Turn-Based » Tactics,"2nd Super Robot Wars Alpha (第2次スーパーロボット大戦α Dai-Ni-Ji Sūpā Robotto Taisen Arufa), for the PlayStation 2, is the third game in the Alpha series, continuing from Super Robot Wars Alpha and Super Robot Wars Alpha Gaiden. The 2nd Super Robot Wars Alpha, or simply Alpha 2, includes series debuts Brain Powerd, The King of Braves GaoGaiGar (the first appearance of a Brave series title) and Steel Jeeg. This game also has the distinction of being one of three Super Robot Wars games that features mecha from Mobile Suit Gundam: Char's Counterattack and adheres to the plot of the film, the other two being Super Robot Wars D for the Game Boy Advance and 3rd Super Robot Wars Z for the PlayStation 3 and PlayStation Vita.",https://i.pinimg.com/236x/66/46/83/664683863c81e115ad53956523acb9ca.jpg
Super Robot Taisen: Original Generations,"June 28, 2007",4.25,,Strategy » Turn-Based » Tactics,"The game was originally released in Japan on November 22, 2002, and stars various original characters created by Banpresto for their Super Robot Wars series. Like the much earlier Super Robot Wars Gaiden, the game features no licensed mecha or characters at all - instead, it uses only Banpresto's own creations, in an original story. The games sold well in Japan, and later adapted for a short animated OVA called Super Robot Wars Original Generation: The Animation, which takes place after the second game in the series. A television series, Super Robot Wars Original Generation: Divine Wars, retells the story of the first game. Original Generation was released in the United States on August 8, 2006. It is the first game in the Super Robot Wars series to ever be commercially released overseas, since, unlike the rest of the series, it contains no characters from other media, therefore, no legal entanglements were involved in a foreign release",https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Srwogps2_cover.jpg/220px-Srwogps2_cover.jpg
Guilty Gear XX Accent Core Plus,"April 7, 2009",4.24,, Action » Fighting » 2D,"Guilty Gear X2 (released as Guilty Gear XX: The Midnight Carnival in Japan) is a 2D fighting video game developed by Arc System Works, and published by Sammy Studios. First released on May 23, 2002, for the arcades, in Japan, it was later ported to the PlayStation 2, and published in North America in 2003. The game received updated versions for several platforms: Guilty Gear X2 #Reload (2003), Guilty Gear XX Slash (2005), Guilty Gear XX Accent Core (2006), Guilty Gear XX Accent Core Plus (2008), and Guilty Gear XX Accent Core Plus R (2012). Each update served to the company to perform adjustments comparing to the previous versions and was published in different platforms and regions.",https://www.mobygames.com/images/covers/l/262791-guilty-gear-xx-core-plus-playstation-2-front-cover.jpg
Yakuza 2,"September 9, 2008",4.24,77,Action Adventure » Open-World,"Yakuza 2 (Japanese: 龍が如く2 Hepburn: Ryū ga Gotoku 2, ""Like a Dragon 2"") is an action-adventure game by Sega, the sequel to Yakuza. It was released on December 7, 2006, for the PlayStation 2 in Japan and in September 2008 in North America and Europe. The game focuses on the former yakuza Kazuma Kiryu who receives a request for help from his former group, the Tojo Clan, to keep relationships with the eastern group, the Omi Family, stable. Across Kazuma's journey he learns of a Korean mafia group linked with the Omi Family and becomes the rival of the Omi's ""Kansai Dragon"", Ryuji Goda.",https://i.ebayimg.com/thumbs/images/g/oLwAAOSwxYxUyl8o/s-l225.jpg
The King of Fighters '98 Ultimate Match,"March 3, 2009",4.24,73,Action » Fighting » 2D,"The King of Fighters '98 (KOF '98, subtitled Dream Match Never Ends in Japan and The Slugfest in the U.S.) is a fighting game released by SNK for the Neo Geo arcade and home consoles in 1998. It is the fifth game in The King of Fighters series. It was advertised by SNK as a ""special edition"" of the series, as it featured most of the characters who appeared in the previous games (from KOF '94 to '97).",https://gameaccess.ca/cover_images/large/ps2kingoffighters98ultimate.jpg
Silent Hill 3,"August 5, 2003",4.24,85,Action Adventure » Survival,"Silent Hill 3 is a survival horror video game published by Konami for the PlayStation 2 and developed by Team Silent, a production group within Konami Computer Entertainment Tokyo. It is the third installment in the Silent Hill series and a direct sequel to the first Silent Hill game. It was released in May 2003, with a port to Microsoft Windows released in October of the same year. A remastered high-definition version was released as part of the Silent Hill HD Collection, for the PlayStation 3 and the Xbox 360 on March 20, 2012.",https://www.mobygames.com/images/covers/l/199659-silent-hill-3-playstation-2-front-cover.png
The King of Fighters 2002 Unlimited Match,"February 26, 2009",4.24,,Action » Fighting » 2D,"The King of Fighters 2002: Challenge to Ultimate Battle (KOF '02) is a fighting game produced by Eolith and Playmore for the Neo Geo in 2002. It is the ninth game in The King of Fighters series and the second one to be produced by Eolith and developed by Playmore (formerly Brezzasoft). The game was ported to the Dreamcast, PlayStation 2, and the Xbox, wherein the PS2 and Xbox versions were released in North America in a two-in-one bundle with the following game in the series, The King of Fighters 2003.",https://i.ebayimg.com/images/g/9GYAAOxyg6BRzmdd/s-l640.jpg
We Love Katamari,"March 22, 2005",4.24,74,Action » General,"We Love Katamari, (Stylized as We ♥ Katamari), known in Japan as Minna Daisuki Katamari Damacy, (Japanese: みんな大好き塊魂 Hepburn: Minna Daisuki Katamari Damashī, lit. Everyone Loves Katamari Damacy) is a video game developed and published by Namco for the PlayStation 2. It was released in Japan on July 6, 2005, in North America on September 20, 2005, and in Europe on February 2, 2006. It is the sequel to the previous year's sleeper hit, Katamari Damacy. This is the last game in the series that had involvement with the series creator Keita Takahashi.",https://images-na.ssl-images-amazon.com/images/I/51fkjf1G1QL._AC_SX215_.jpg
God of War,"March 22, 2005",4.24,94,Action Adventure » Linear,"God of War is an action-adventure video game developed by Santa Monica Studio and published by Sony Interactive Entertainment (SIE). Released on April 20, 2018, for the PlayStation 4 (PS4) console, it is the eighth installment in the God of War series, the eighth chronologically, and the sequel to 2010's God of War III. Unlike previous games, which were loosely based on Greek mythology, this installment is loosely based on Norse mythology, with the majority of it set in ancient Norway in the realm of Midgard. For the first time in the series, there are two protagonists: Kratos, the former Greek God of War who remains the only playable character, and his young son Atreus; at times, the player may passively control him. Following the death of Kratos' second wife and Atreus' mother, they journey to fulfill her promise to spread her ashes at the highest peak of the nine realms. Kratos keeps his troubled past a secret from Atreus, who is unaware of his divine nature. Along their journey, they encounter monsters and gods of the Norse world.",https://www.mobygames.com/images/covers/l/198187-god-of-war-playstation-2-front-cover.png
Super Robot Taisen Original Generation Gaiden,"December 27, 2007",4.23,,Strategy » Turn-Based » Tactics,"Super Robot Wars OG Gaiden (スーパーロボット大戦OG外伝 Sūpā Robotto Taisen Ōjī Gaiden) is a 2007 tactical role-playing game, and direct sequel to Super Robot Taisen: Original Generation, for the PlayStation 2. The bonus segments of Original Generations, entitled Original Generation 2.5: Unified Wisdom, was regarded as a preview for Original Generation Gaiden. The game resolves many matters left unchecked at the end of Original Generation 2.5, such as one of the main antagonist's unfinished plan and the activities of one of the enemy factions.",https://upload.wikimedia.org/wikipedia/en/c/c8/Superrobotwarsalpha3.jpg
Front Mission 5: Scars of the War,"December 29, 2005",4.23,,Strategy » Turn-Based » Tactics,"Front Mission 5: Scars of the War (フロントミッション フィフス 〜スカーズ・オブ・ザ・ウォー〜 Furonto Misshon Fifusu 〜Sukāzu obu za Uō〜) is a tactical role-playing game developed and published by Square Enix, released in Japan on December 29, 2005. Front Mission 5: Scars of the War is the sixth main entry and ninth entry overall in the Front Mission series. Like other Front Mission titles, Front Mission 5: Scars of the War is part of a serialized storyline that follows the stories of various characters and their struggles involving mecha known as wanzers.",https://upload.wikimedia.org/wikipedia/en/thumb/a/a1/Front_Mission_5.jpg/220px-Front_Mission_5.jpg
