title,released,gf_score,metascore,genre,description,cover_art_url
Pole Position,1983,4.17,,Racing - Arcade - Automobile,"Pole Position is an arcade racing video game that was released by Namco in 1982 and licensed to Atari, Inc. for US manufacture and distribution, running on the Namco Pole Position arcade system board. The game was designed by Tōru Iwatani, who had also designed the Gee Bee games and Pac-Man. It was the most popular coin-operated arcade game of 1983, and is considered one of the most important titles from the video arcade's golden age. Pole Position was released in two configurations: a standard upright cabinet, and an environmental/cockpit cabinet. Both versions feature a steering wheel and a gear shifter for low and high gears, but the environmental/cockpit cabinet featured both an accelerator and a brake pedal, while the standard upright one only featured an accelerator pedal.",https://images.launchbox-app.com/776a4aff-4f47-4af6-bbaa-6ad1971c579e.jpg
James Bond 007,1984,4.17,,Action - Shooter - Shoot-'Em-Up - Horizontal,"The James Bond video game franchise is a series of predominantly shooter games and games of other genres (including role-playing and adventure games). Several games are based upon the James Bond film series and developed and published by a variety of companies, centering on Ian Fleming's fictional British MI6 agent, James Bond. The intellectual property is owned by Danjaq, LLC.",https://images.launchbox-app.com/f84063ee-8edf-40cb-b563-4c1eaaea53de.jpg
Dig Dug,1983,4.15,,Action - Arcade,"Dig Dug is a maze arcade game developed and released by Namco in 1982. The player controls the titular character, who must eliminate all of the enemies on the screen by pumping them up with air until they explode or causing rocks to fall on them. The game was published by Atari, Inc. in North America and Europe. It runs on Namco Galaga arcade hardware.",https://images.launchbox-app.com/549bd4ee-8a78-4213-9bfc-1a753b15f16f.jpg
Rescue on Fractalus,1986,4.14,,Action - General,"Rescue On Fractalus! is a March 1984 first-person shootercomputer game created by Lucasfilm Games (later LucasArtsEntertainment). It was originally released for the Atari 8-bit family and the Atari 5200 games console. It was also ported to other popular platforms of the day, such as the Apple II, ZX Spectrum (by Dalali Software Ltd), Amstrad CPC, Tandy Color Computer 3 and Commodore 64. The game was one of the first two products from the fledgling Lucasfilm Computer Division Games Group led by Peter Langston. David Fox was the project leader and designer. Music was mainly composed by Charlie Kellner.",https://images.launchbox-app.com/82eb2fa4-dd28-4aa8-b37a-33256d73d1c2.png
Buck Rogers: Planet of Zoom,1983,4.12,,Action - Shooter - Rail,"Buck Rogers is a fictional space opera character created by Philip Francis Nowlan in the novella Armageddon 2419 A.D., subsequently appearing in multiple media. In Armageddon 2419 A.D., published in the August 1928 issue of the pulp magazine, Amazing Stories, the character's given name was ""Anthony"". A sequel, The Airlords of Han, was published in the March 1929 issue.",https://images.launchbox-app.com/16edce2a-59bc-4521-b9e4-94c68bb5a6a0.jpg
Centipede,1982,4.06,,Action - Shooter - Shoot-'Em-Up - Vertical,"Centipede is a vertically oriented fixed shooter arcade gameproduced by Atari, Inc. in June 1981. The game was designed by Dona Bailey and Ed Logg. It was one of the most commercially successful games from the video arcade's golden age. The player fights off centipedes, spiders, scorpions and ants, completing a round after eliminating the centipede that winds down the playing field.",https://images.launchbox-app.com/1adf5c1f-710e-4f2c-831f-24aa1d8a83f4.jpg
Moon Patrol,1983,4.06,,Action - Shooter - Shoot-'Em-Up - Vertical,"Moon Patrol (ムーンパトロール Mūn Patorōru) is an arcade game by Irem released in 1982. It was licensed to Williams for distribution in North America. Moon Patrol is widely credited for the introduction of parallax scrolling in side-scrolling video games. Taito's Jungle Huntside-scroller, released the same year as Moon Patrol, also features parallax scrolling.",https://images.launchbox-app.com/78bfa809-9eed-43d4-92ac-fe58283e6844.jpg
Keystone Kapers,1984,4,,Action - Platformer - 2D,"Keystone Kapers is a video game published by Activision for the Atari 2600 in April 1983, and later ported to the Atari 5200, Atari 8-bit family, ColecoVision, and in 1984, MSX. Inspired by Mack Sennett's slapstick Keystone Cops series of silent films, the object of the game is for Officer Keystone Kelly (the player) to catch Harry Hooligan before he can escape from a department store. Keystone Kapers was written by Activision designer Garry Kitchen.",https://images.launchbox-app.com/d9915962-e78b-4ce0-b5c9-532dc7530726.jpg
Frogger II: Threeedeep!,1984,4,,Action - General,"Frogger II: ThreeeDeep!  is a video game released in 1984 by Parker Brothers for the Apple II, Atari 2600, Atari 5200, Atari 8-bit family, Commodore 64, ColecoVision, and IBM PC. It is a direct sequel to the Frogger arcade game from 1981 and features similar gameplay.",https://images.launchbox-app.com/ed5c613f-b066-454a-bba1-88d9ffc91671.jpg
Space Shuttle: A Journey Into Space,1984,4,,Simulation - Space - Civilian,"Space Shuttle: A Journey into Space is a space flight simulator game designed by Steve Kitchen for the Atari 2600 and published by Activision in 1983. It is one of the first realistic spacecraft simulations available for home systems. Space Shuttle was adapted to the Atari 8-bit family and Atari 5200 by Bob Henderson (1984),then ported to the ZX Spectrum (1984), Commodore 64 (1984),Amstrad CPC (1986), and MSX (1986). The 1984 Activision Software catalog also mentions an Apple II version.",https://images.launchbox-app.com/5928024a-c9ed-48b3-8969-93265c08a2a7.jpg
Ms. Pac-Man,1983,3.94,,Action - Arcade,"Ms. Pac-Man is the second game in the Pac-Man series, released in arcades in February 1982. Ms. Pac-Man introduced a female protagonist, four different mazes, more colorful graphics, and several gameplay changes.",https://images.launchbox-app.com/9b14fe3b-4fb9-4c20-8083-bff98ff12392.jpg
Kangaroo,1983,3.94,,ction - Platformer - 2D,Kangaroo (Japanese: カンガルー) is an arcade platform game that was released in 1982. It was manufactured by Sun Electronics and distributed by Atari. Kangaroo is one of the first arcade games similar in style to Donkey Kong without being a direct knock-off. The player takes the role of a boxing glove-wearing mother kangaroo who is trying to rescue her child from fruit-throwing monkeys.,https://images.launchbox-app.com/8f3ed41b-9534-4f65-bd72-33bc0cbd999b.jpg
Blue Print,1983,3.93,,Action - Arcade,"Blue Print, is an arcade maze game released in June 1982. It was developed by Zilec Electronics Limited and licensed to Bally Midway. The player controls J.J., a man whose girlfriend Daisy is being chased by Ollie Ogre. To defeat him, J.J. must find the pieces of a machine based on a blueprint. Home ports of Blue Print were published by CBS Electronics for the Atari 2600, Atari 5200, and Commodore 64.",https://images.launchbox-app.com/db6f3910-a179-40b0-a431-351784d5604f.png
Missile Command,1982,3.9,,Action - Shooter - Shoot-'Em-Up - Top-Down,"Missile Command is a 1980 arcade game developed and published by Atari, Inc. and licensed to Sega for European release. It was designed by Dave Theurer, who also designed Atari's vector graphics game Tempest from the same year. The 1981 Atari 2600 port of Missile Command by Rob Fulop sold over 2.5 million copies.",https://images.launchbox-app.com/bdaf1cfb-5fa1-4ff0-85a4-ca28a26b94e3.jpg
Galaxian,1982,3.88,,Action - Shooter - Shoot-'Em-Up - Vertical,"Galaxian is a fixed shooter arcade game developed and released by Namco in 1979. It would be licensed out to Midway Games for manufacture and distribution in North America. In the game, the player controls a starship at the bottom of the screen as it must destroy the titular Galaxian aliens. Aliens will appear in a set formation towards the top of the screen and perform a dive-bomb towards whilst firing shots, in an effort to hit the player. Bonus points are awarded for destroying aliens in groups or by taking out enemies in mid-flight.",https://images.launchbox-app.com/17deebac-f714-46e9-9339-93db5bad9b32.jpg
Pac-Man,1982,3.87,,Action - Arcade,"Pac-Man is a maze arcade game developed and released by Namco in 1980. Originally known in Japan as Puckman, it would be changed to Pac-Man for international releases as a preventative measure against defacement of the arcade machines. Outside Japan, the game was published by Midway Games, part of their licensing agreement with Namco America. The player controls the titular character, as he must eat all the dots inside an enclosed maze while avoiding four colored ghosts. Eating large flashing ""Power Pellets"" will cause the ghosts to turn blue and reverse direction, allowing Pac-Man to eat them for bonus points. It was the first game to run on the Namco Pac-Man arcade board.",https://images.launchbox-app.com/9844fcad-da39-46ad-a8c0-50c4b1589a79.jpg
Star Wars: The Arcade Game,1983,3.86,,Action - Shooter - Rail,"Star Wars is an arcade game designed by Mike Hally and produced by Atari, Inc. in 1983. The game is a first person space combat game using 3D color vector graphics to simulate the assault on the Death Star from the 1977 film Star Wars. It was developed during the Golden Age of Arcade Games and has appeared in lists of the greatest video games of all time.",https://images.launchbox-app.com/d093f052-e4ec-48c2-b193-4c0fcfb6c089.jpg
Congo Bongo,1983,3.85,,Action - Platformer - 2D,"Congo Bongo (コンゴボンゴ Kongo Bongo), also known as Tip Top(ティップタップ Tippu Tappu), is an isometric platform arcade gamereleased by Sega in 1983. The player takes the role of a red-nosed safari hunter who tries to catch an ape named Bongo. The hunter seeks Bongo to exact revenge for an apparent practical joke in which Bongo set fire to the hunter's tent, giving him a literal ""hot foot."" The game was named by Peter W. Gorrie who was the CFO of Sega at that time.",https://images.launchbox-app.com/fe7e8316-a976-4f4d-89b2-8c5c78c8a4ad.jpg
Beamrider,1984,3.83,,Action - Shooter - Rail,"Beamrider is a fixed shooter designed for the Intellivision by David Rolfe and published by Activision in 1983. The game was then ported to the Atari 2600 (with a slightly reduced feature set), Atari 5200, Atari 8-bit family, ColecoVision, Commodore 64, ZX Spectrumand MSX platforms.",https://images.launchbox-app.com/394c75d2-354b-46b6-b132-ea118e8e86d9.jpg
Star Wars: Return of The Jedi - Death Star Battle,1983,3.8,,Action - General,"Return of the Jedi: Death Star Battle is a shoot 'em up video gamepublished by Parker Brothers in 1983 for the Atari 2600, Atari 5200, and Atari 8-bit family. In 1984 it was published for the Sinclair ZX Spectrum. It was one of the earliest Star Wars-related video games, following Star Wars: The Empire Strikes Back in 1982 and alongside Atari's 1983 Star Wars arcade game. It was the first video game based on Return of the Jedi.",https://images.launchbox-app.com/06a5f8c5-619f-4d9f-ab91-28af5d4450e7.jpg
Miner 2049er,1983,3.79,,Action - Platformer - 2D,"Miner 2049er is a platform video game created by Bill Hogue that was released in 1982 by Big Five Software. It was developed for the Atari 8-bit family and widely ported to other systems. The title ""Miner 2049er"" evokes a 21st-century take on the California Gold Rush of around 1849, in which the gold miners and prospectors were nicknamed ""49ers"".",https://images.launchbox-app.com/b71dab8f-4adc-47a7-9f81-e6a0640cbfcd.jpg
Berzerk,1983,3.75,,Action - Shooter - Shoot-'Em-Up - Top-Down,"Berzerk is a multi-directional shooter arcade game, released in 1980 by Stern Electronics of Chicago. Berzerk places the player in series of top-down, maze-like rooms containing armed robots.",https://images.launchbox-app.com/a8b83f88-3142-447c-9a2c-7aa53109616e.jpg
The Dreadnaught Factor,1983,3.75,,Action - Shooter - Shoot-'Em-Up - Horizontal,The Dreadnaught Factor is a vertically scrolling shooter written by Tom Loughry for the Mattel Intellivision and published by Activision in 1983. Atari 5200 and Atari 8-bit family ports followed in 1984.,https://images.launchbox-app.com/e5bfc3b8-a0ba-450d-897a-327b43903c2f.jpg
Mario Bros.,1983,3.72,,Action - Platformer - 2D,"Mario Bros. is a platform game published and developed for arcades by Nintendo in 1983. It was created by Shigeru Miyamoto. It has been featured as a minigame in all of the Super Mario Advanceseries and numerous other games. Mario Bros. has been re-released for the Wii's, Nintendo 3DS's, and Wii U's Virtual Console services in Japan, North America, Europe and Australia. It has also been re-released through Nintendo Switch Online.",https://images.launchbox-app.com/a49ebd6d-0965-4ebb-9186-3b54031a7be3.jpg
Adventure II,2007-05-07,3.71,,Adventure - 3D - Third-Person,"Adventure is a video game developed by Warren Robinett for the Atari VCS (later called the Atari 2600) and released in late 1979 or 1980 by Atari, Inc.. The player controls a square avatar whose quest is to explore an open-ended environment to find a magical chalice and return it to the golden castle. The game world is populated by roaming enemies: three dragons that can eat the avatar and a bat that randomly steals and hides items around the game world. Adventure introduced a number of new game elements to console games, including a playing area that spanned several different screens and enemies that continued to move even when not displayed on the screen.",https://images.launchbox-app.com/0e320c5b-84ae-47ac-ab2f-0e6d7d90d398.jpg
Vanguard,1984,3.71,,Action - Shooter - Shoot-'Em-Up - Horizontal,"Vanguard (ヴァンガード) is a 1981 arcade game developed by TOSE, and published by SNK in Japan in 1981 and later during the same year in Germany by the same publisher, while it was licensed to Centuri for manufacture in North America in October 1981 and by Zaccaria in Italy during the same year, putting SNK on the map in those regions. The game was also licensed to Cinematronics for conversion to cocktail arcade cabinets in North America.",https://images.launchbox-app.com/1b5959cb-5eae-4807-86a7-66da5b18d56f.jpg
Pengo,1983,3.67,,Action - General,"Pengo (ペンゴ) is an arcade game developed by Coreland and published by Sega in 1982. The player controls Pengo, a red penguinthat resides in the Antarctic. The game takes place in an overhead maze made of ice blocks, where Pengo crushes blob-like Sno-Bees by sliding blocks into them. The objective is to survive each round by eliminating all Sno-Bees and Sno-Bee eggs, while optionally lining up the three diamond blocks for a large bonus",https://images.launchbox-app.com/0e751e46-67e7-47b2-b1bc-ebf748404c8a.jpg
Frogger,1983,3.66,,Action - Arcade,Frogger (フロッガー (Furoggā)) is a 1981 disc game developed by Luigi De stefano. The object of the game is to direct frogs to their homes one by one by crossing a busy road and navigating a river full of hazards.,https://images.launchbox-app.com/17e741e4-09f8-4e35-aba7-9d906cf40aec.jpg
Bounty Bob Strikes Back!,1984,3.58,,Action - Platformer - 2D,"Bounty Bob Strikes Back! is the sequel to Miner 2049er published in 1984 for the Atari 8-bit family. The game adds a pseudo-3D look to the platforms and increases the level count from 10 to 25. As with the original, the Atari computer version was released on ROM cartridge.A port for the Atari 5200 was released the same year, followed by versions for the Commodore 64, Amstrad CPC, and ZX Spectrum in 1985.",https://images.launchbox-app.com/6c298d65-188c-445b-9950-aaff88241fe1.jpg
Decathlon,1984,3.58,,Sports - Individual - Athletics,"Decathlon is a decathlon-themed sports game developed by C&E for the Nintendo Entertainment System, and published in 1992.",https://images.launchbox-app.com/fe2df096-73e3-4770-87e8-ee2bc3d56d0b.jpg
Popeye,1983,3.57,,Action - Platformer - 2D,"Popeye is a 1982 arcade platform game developed and released by Nintendo based on the Popeye characters licensed from King Features Syndicate strips and animated shorts. Unlike most platform games, the player cannot jump; the only button is ""punch."" The game was licensed by Atari, Inc. for exclusive release in the United Kingdom and Ireland, and featured in an Atari-designed and manufactured cabinet. Some sources claim that Ikegami Tsushinki also did design work on Popeye.",https://images.launchbox-app.com/788dc6ba-5d25-46b5-bdde-1d890a5db631.jpg
H.E.R.O.,1984,3.55,,Action - General,"H.E.R.O. (standing for Helicopter Emergency Rescue Operation) is a video game written by John Van Ryzin and published by Activisionfor the Atari 2600 in March 1984. It was ported to the Apple II, Atari 5200, Atari 8-bit family, ColecoVision, Commodore 64, MSX, and ZX Spectrum. Sega released a version of the game for its SG-1000console in Japan in 1985. While the gameplay was identical, Sega changed the backpack from a helicopter to a jetpack.",https://images.launchbox-app.com/72254079-9255-4279-9273-f8f32952ac4e.jpg
Defender,1983,3.54,,Action - Shooter - Shoot-'Em-Up - Horizontal,"Defender is an arcade video game developed and released by Williams Electronics in 1981. A horizontally scrolling shoot 'em up, the game is set on an unnamed planet where the player must defeat waves of invading aliens while protecting astronauts. Development was led by Eugene Jarvis, a pinball programmer at Williams; Defender was Jarvis' first video game project and drew inspiration from Space Invaders and Asteroids.",https://images.launchbox-app.com/ebdfd2fb-e875-4ca7-ac5d-fd6fec807897.jpg
Super Breakout,1982,3.53,,Action - Arcade,"Super Breakout was released in arcades in September 1978 as the sequel to Atari, Inc.'s Breakout from 1976. It was designed by Ed Rotberg, who later designed Battlezone for Atari. The game uses the same mechanics as Breakout, but allows the selection of three distinct game modes via a knob on the cabinet and introduced multiple, simultaneous balls to the series. Atari published home versions for most of its consoles and computers, including as the pack-in game for the Atari 5200 console.",https://images.launchbox-app.com/fade106d-9423-44e3-8062-3fb83e76ef7f.jpg
Pitfall!,1983,3.45,,ction - Platformer - 2D,Pitfall! is a video game designed by David Crane for the Atari 2600and released by Activision in 1982. The player controls Pitfall Harry and is tasked with collecting all the treasures in a jungle within 20 minutes while avoiding obstacles and hazards,https://images.launchbox-app.com/4e4b44f3-8328-4320-9621-3bf1e34bcbcb.jpg
Space Invaders,1982,3.44,,Action - Shooter - Shoot-'Em-Up - Vertical,"Space Invaders (Japanese: スペースインベーダー Hepburn: Supēsu Inbēdā) is a 1978 arcade game created by Tomohiro Nishikado. It was manufactured and sold by Taito in Japan, and licensed in the United States by the Midway division of Bally. Within the shooter genre, Space Invaders was the first fixed shooter and set the template for the shoot 'em up genre. The goal is to defeat wave after wave of descending aliens with a horizontally moving laser to earn as many points as possible.",https://images.launchbox-app.com/cd8e20ce-2ba0-4627-93a1-b11ead5b5474.jpg
Choplifter!,1984,3.43,,Action - Shooter - Shoot-'Em-Up - Vertical,"Choplifter (stylized as Choplifter!) is a 1982 Apple II game developed by Dan Gorlin and published by Brøderbund. It was ported to Atari 5200, Atari 8-bit family, ColecoVision, Commodore 64, Commodore VIC-20, MSX and Thomson computers. Graphically enhanced versions for the Atari 8-bit family and Atari 7800 were published in 1988 by Atari Corporation.",https://images.launchbox-app.com/054be727-2e80-4f58-bd3f-548e189f54e1.jpg
Zaxxon,1983,3.33,,Action - Shooter - Shoot-'Em-Up - Vertical,"Zaxxon (ザクソン) is a 1982 isometric shooter arcade game, developed and released by Sega, in which the player pilots a ship through heavily defended space fortresses. Some sources claim that Japanese electronics company Ikegami Tsushinki also worked on the development of the game.",https://images.launchbox-app.com/e4a42ab6-2a18-4382-acc2-2deeb1484c3c.jpg
Joust,1983,3.29,,Action - Platformer - 2D,"Joust is an arcade game developed by Williams Electronics and released in 1982. While not the first game to feature two-player cooperative play, Joust was more successful than its predecessors and popularized the concept. The player uses a button and joystick to control a knight riding a flying ostrich. The objective is to progress through levels by defeating groups of enemy knights riding buzzards.",https://images.launchbox-app.com/96877d81-e354-4dd8-abf6-4676f14ef3cf.jpg
Astro Chase,1983,3.22,,Action - Shooter - Shoot-'Em-Up - Top-Down,"Astro Chase is a scrolling shoot 'em up written by Fernando Herrera for the Atari 8-bit family and published by First Star Software in 1982. The company later licensed the game to Parker Brothers, which released versions for other platforms, and also to Exidy for use with their Max-A-Flex arcade cabinet.",https://images.launchbox-app.com/6d926b05-d4d8-41f0-8705-23a83fb6648f.png
Ballblazer,1986,3.22,,Sports - Team - Futuristic,"Ballblazer is a 1984 futuristic sports game created by Lucasfilm Games. It was originally released for the Atari 8-bit family, then ported to the Atari 5200, Apple II, ZX Spectrum, Amstrad CPC, Commodore 64, MSX. and later the Atari 7800 and the Nintendo Famicom. The game was called Ballblaster during development; pirated versions of the game went by this name as well. The principal creator and programmer of Ballblazer was David Levine.",https://images.launchbox-app.com/c71fc311-787a-4665-9b27-5f8b23f1c91a.jpg
Kaboom!,1983,3.13,,Action - Arcade,"Kaboom! is an Activision video game published in 1981 for Atari 2600 that was designed by Larry Kaplan. David Crane coded the overlaid sprites. It was well-received and successful commercially, selling over one million cartridges by 1983.",https://images.launchbox-app.com/86f869fd-b7ec-4fda-9e5f-6f2c32103d34.jpg
Gyruss,1984,3.08,,Action - Shooter - Shoot-'Em-Up - Top-Down,"Gyruss (ジャイラス Jairasu) is a fixed shooter arcade game designed by Yoshiki Okamoto and released by Konami in 1983.Gyruss was initially licensed to Centuri in the United States for dedicated machines, before Konami released their own self-distributed conversion kits for the game. Parker Brothers released contemporary ports for home systems. An enhanced version for the Family Computer Disk System was released in 1988, which was released to the North American Nintendo Entertainment System in early 1989.",https://images.launchbox-app.com/434482c6-4b85-4c22-822e-020f7f038e12.jpg
Q*bert,1983,2.96,,Action - Arcade,"Q*bert /ˈkjuːbərt/ is an arcade game developed and published for the North American market by Gottlieb in 1982. It is a 2D action gamewith puzzle elements that uses isometric graphics to create a pseudo-3D effect. The objective of each level in the game is to change the color of every cube in a pyramid by making Q*bert, the on-screen character, hop on top of the cube while avoiding obstacles and enemies. Players use a joystick to control the character.",https://images.launchbox-app.com/bc7d1547-5f64-4c1b-bc9e-b7983e978bfe.jpg
Countermeasure,1984,2.84,,Action - Shooter - Shoot-'Em-Up - Top-Down,,https://images.launchbox-app.com/61c546fa-004f-44bf-8346-17e585a71738.jpg
Zenji,1984,2.67,,Action - General,"Zenji is a puzzle game designed by Matthew Hubbard and published by Activision in 1984. It was released for the Atari 5200, Atari 8-bit family, ColecoVision, Commodore 64, MSX, and ZX Spectrum. Hubbard previously wrote Dolphin for the Atari 2600.",https://images.launchbox-app.com/3b36e0a5-d627-4275-b91a-24ed9ba54254.jpg
Gremlins,1987,1.86,,Action - General,"Gremlins is a 1984 American comedy horror film directed by Joe Dante and released by Warner Bros. The film is about a young man who receives a strange creature called a mogwai as a pet, which then spawns other creatures who transform into small, destructive, evil monsters. This story was continued with a sequel, Gremlins 2: The New Batch, released in 1990. Unlike the more satirical tone of the sequel (which parodies Hollywood sequels), Gremlins opts for more black comedy, balanced against a Christmastime setting. Both films were the center of large merchandising campaigns.",https://images.launchbox-app.com/d3fc8f73-7080-4750-8557-734beb1e57a9.jpg
Wizard of Wor,1981,0.88,,Action - Arcade,"Wizard of Wor is an arcade game released in 1980 by Midway. Up to two players fight together in a series of monster-infested mazes, clearing each maze by shooting the creatures. The game was ported to the Atari 8-bit family, Commodore 64, Atari 2600, and Atari 5200and renamed to The Incredible Wizard for the Bally Astrocade. The original cartridge came with a cash prize offer to the first person to complete the game.",https://images.launchbox-app.com/dc3bf9f0-2259-4070-b363-73646095b642.jpg
