title,released,gf_score,metascore,genre,description,cover_art_url
Phantasy Star Online Episode I & II,2002-10-29,4.3,85,Role-Playing - Action RPG,"The Phantasy Star adventure that began on the PC now comes to your GameCube with new gaming modes and new content. Phantasy Star Online I & II features new character classes, weapons, enemies, items, and quests. A new split-screen feature allows three of your friends to join you on your adventure, as well as in other game modes, on the same console. Episode I includes all of the content from the original PSO and PSO Version 2, while Episode II brings a new, full-length adventure. Phantasy Star Online is an online role-playing game (RPG) developed by Sonic Team and published by Sega in 2000 for the Dreamcast. It was the first online RPG for game consoles; players adventure with up to three others over the internet to complete quests, collect items, and fight enemies in real-time action RPG combat. The story is unrelated to previous games in the Phantasy Star series.",https://i.postimg.cc/LsMmY6cg/47b597f2-6a14-4fa6-88fc-abcf3b5b8f52.jpg
Fire Emblem: Path of Radiance,2005-10-17,4.3,85,Strategy - Turn-Based - Tactics,"Fire Emblem: Path of Radiance brings back to consoles the strategic combat series Fire Emblem from the Game Boy Advance. In this installment, you can control units such as knights, mages, and winged creatures, and use their unique fighting styles to win battles and gain experience. Fire Emblem: Path of Radiance also includes a detailed story that connects the battles and characters together. Fire Emblem: Path of Radiance is a tactical role-playing video game developed by Intelligent Systems and Nintendo SPD, and published by Nintendo for the GameCube home console in 2005. It is the ninth main installment in the Fire Emblem series, and the third to be released in the west. As with previous installments, gameplay revolves around positioning characters on a battlefield to defeat an opposing force. If characters are defeated in battle, they are removed from the rest of the game.",https://i.postimg.cc/cHxZhk4s/04a04954-46cb-49ea-b049-63273f25c558.png
Resident Evil 2,2003-01-16,4.27,59,Action Adventure - Survival,"Resident Evil 2 is a survival horror game developed and published by Capcom and released for the PlayStation in 1998. The player controls Leon S. Kennedy and Claire Redfield, who must escape Raccoon City after its citizens are transformed into zombies by a biological weapon two months after the events of the original Resident Evil. The gameplay focuses on exploration, puzzles, and combat; the main difference from its predecessor are the branching paths, with each player character having unique storylines and obstacles",https://i.postimg.cc/cLfSSGvx/e375bd74-1338-40bf-860d-d323dacc4d46.jpg
Eternal Darkness: Sanity's Requiem,2002-06-23,4.25,92,Action Adventure - Survival,"Eternal Darkness: Sanity's Requiem is a psychological horror action-adventure video game developed by Silicon Knights and published by Nintendo. Originally planned for the Nintendo 64, it was switched to the GameCube for development and released on June 24, 2002. While the game features similar gameplay mechanics to that of Resident Evil, it distinguishes itself with unique features, such as ""sanity effects"". In the game, players take on the role of several characters as they battle a powerful entity who seeks to enslave humanity.",https://i.postimg.cc/CMtTnxDM/4d574c21-3947-4b87-b192-14644fe6ffe8.jpg
Mega Man X Collection,2006-01-10,4.24,75,Miscellaneous - Compilation,"Mega Man X Collection contains the first six games in the Mega Man X series. Mega Man X and Mega Man X2 are based on their appearances on the SNES. Mega Man X3, also originally on the SNES, is based on its 32-bit update for the PlayStation, Sega Saturn, and PC. The remaining three games are based on their PlayStation renditions. All the games now use save files, including the first few titles that originally necessitated a password for continuation, though upon loading save data, the player is still greeted with the old, fully-functional password entry screen, complete with the correct password to access the saved game. Mega Man Battle & Chase is a game that is unlocked after completing the first three games. It is a classic series kart-racing game previously unreleased in North America. Mega Man X Collection also contains unlockable artwork and music.",https://i.postimg.cc/pdk3WWRH/653bb346-f749-467b-8198-fc02d34c87b5.jpg
Metal Gear Solid: The Twin Snakes,2004-03-09,4.24,85,Action Adventure - General,"Solid Snake debuts on the GameCube in Metal Gear Solid: The Twin Snakes. This game revives the first two Metal Gear Solid games--Metal Gear Solid and Metal Gear Solid 2: Sons of Liberty--and combines their best features into one unique experience. You are Solid Snake--a spy called out of retirement to infiltrate an Alaskan nuclear base. During your mission, you'll discover secret military projects and surprising details about your past. Stealth is usually key to a successful mission, but if all else fails, you have a vast arsenal of weapons--including a silenced pistol, a rifle, guided missiles, and a sniper rifle--to dispose of your enemies.",https://i.postimg.cc/nzP5m3XS/39c0eac9-3e82-4eb5-a198-c48588142519.jpg
Gotcha Force,2003-12-03,4.21,56,Action - Shooter - Third-Person - Arcade,"The lid to the toy box has blown off its hinges and the toys are ready to rumble. It's toy versus toy in this over-the-top 3D action shooter. You can create your own fighting force with over 100 unique characters. Up to four players can battle for control in four-player battle mode or two against two. Play against your friends or work together to defeat your evil foes. For more characters, you can trade with your teammate to assemble a powerful unit and roll on to victory.",https://i.postimg.cc/MZhZ2D9Y/eed5ce04-068b-4afd-bc9d-635579622db1.jpg
F-Zero GX,2003-08-26,4.2,89,Racing - Arcade - Futuristic,"F-Zero GX puts you in a futuristic race where fearless pilots would risk everything to claim the title of the top speedster in the universe. Grand Prix mode lets you face off against 29 opponents in three courses while Vs. Battle mode lets two to four players compete in split-screen races. In Time Attack mode, you'll try to beat the best times and top speeds for each course. And now, in the new Story mode, you can follow Captain Falcon as he races through missions and completes a wide array of challenges.",https://i.postimg.cc/Qdqj7rh6/db896c34-872f-4658-a572-84322b2ece81.jpg
TimeSplitters: Future Perfect,2005-03-21,4.2,82,Action - Shooter - First-Person - Arcade,"In TimeSplitters: Future Perfect, humanity is on the brink of destruction by the evil TimeSplitters. With the help of some familiar faces, Cortez--the tough hero from previous installments--must chase a mystery foe across different time periods to trace the origins of the TimeSplitters. As Cortez, you'll have access to weapons, gadgets, characters, and environments that are unique to each time period. You can also correct the mistakes made in the past or team up with past and future versions of yourself in battles.",https://i.postimg.cc/VLqwycrY/95458d26-79d3-4c0c-840c-870cf66f4468.jpg
Phantasy Star Online Episode I & II Plus,2004-09-15,4.2,N/A,"September 15, 2004","The planet Ragol is once again in peril. New character classes and weapons are at your disposal, but only your skills as a Hunter will keep you alive. Brave the depths of evil alone, or enlist the aid of three Heroes in split-screen play. Once you have conquered the Darkness, go online and take your experience to the next level. However you choose to play, know this: Evil has returned to Ragol, and a new adventure awaits.",https://i.postimg.cc/Xq9R0wv2/0534f6e7-8719-48bd-a1b3-2b829eaa9334.jpg
Metroid Prime 2: Echoes,2004-11-15,4.19,94,Action - Shooter - First-Person - Arcade,"The sequel to Metroid Prime puts you in the role of bounty hunter Samus Aran once again. Your mission is to locate federation troopers who are missing on Aether--a planet torn into light and dark domains. To help you travel through the depths of light and dark, you'll have all-new beam weapons, a screw attack, and power-ups. Eliminate your enemies, solve puzzles, and open doors in an effort to restore peace to Aether. Metroid Prime 2: Echoes also features competitive multiplayer modes supporting up to four players. Metroid Prime 2: Echoes is a first person action-adventure video game developed by Retro Studios and published by Nintendo for the GameCube video game console. It is the seventh published game in the Metroid series, a sequel to Metroid Prime, and the first game in the series with a multiplayer feature. Echoes was released in North America, Europe, and Australia in 2004; and in Japan under the name Metroid Prime 2: Dark Echoes in May 2005.",https://i.postimg.cc/SxSwwYbr/d8ebc7dd-6751-4f5b-9d1f-47819c1ad0f2.jpg
Mega Man Anniversary Collection,2004-06-22,4.19,81,Miscellaneous - Compilation,"Mega Man Anniversary Collection is a compilation of video games developed by Atomic Planet Entertainment and published by Capcom. It was released in North America on June 23, 2004 for the GameCube and PlayStation 2 and on March 15, 2005 for the Xbox. Mega Man Anniversary Collection contains the first eight games in the original Mega Man series, which debuted on the Nintendo Entertainment System with the first six games, moved to the Super Nintendo Entertainment System with the seventh game, and moved to the PlayStation and Sega Saturn with the eighth game. The plot follows the robotic protagonist Mega Man in his continuing adventures battling the evil Dr. Wily and his army of Robot Masters.",https://i.postimg.cc/XvZDbwHw/mega-man-anniversary-collection-cover-cover-large.jpg
Sonic Adventure 2 Battle,2002-02-11,4.14,73,Action - Platformer - 3D,"Sonic Adventure 2 is a 2001 platform game developed by Sonic Team USA and published by Sega. The sequel to Sonic Adventure, it was the final Sonic the Hedgehog game for the Dreamcast after Sega discontinued the console. It features two good-vs-evil stories: Sonic the Hedgehog, Miles ""Tails"" Prower and Knuckles the Echidna attempt to save the world, while Shadow the Hedgehog, Doctor Eggman and Rouge the Bat attempt to conquer it. The stories are divided into three gameplay styles: fast-paced platforming for Sonic and Shadow, multi-directional shooting for Tails and Eggman, and action-exploration for Knuckles and Rouge.",https://i.postimg.cc/Kc7pxcNs/53693c12-ec34-42b6-a46e-ff33675ae24a.jpg
Baten Kaitos Origins,2006-09-25,4.14,75,Role-Playing - Japanese-Style,"Baten Kaitos Origins takes place 20 years before the first Baten Kaitos game. It explains how the diabolical Emperor Geldoblame rose to power, and it also fills in many details about the heroes from the first title. In addition, players will learn about the origins of the world itself and why the Lost Ocean is returning. The hero, a blue-haired young man named Sagi, was sent to assassinate the Emperor but found the job had been done for him. Blamed for the death, he's now on the run with two friends - a robot named Guillo and a young woman named Milly. In the initial stages, the player's party will progress in a linear fashion, moving from one area to the next along a set path. After playing the game for a few hours, players will acquire a ship that lets them visit areas in the order of their choosing, allowing them to either pursue optional side quests or blast through the main mission as they see fit. Unlike traditional RPGs, where characters gain levels in categories such as strength and agility, the majority of leveling-up occurs by procuring better Magnus cards. There are more than 600 different Magnus cards in Baten Kaitos Origins, some of which have truly fantastical properties. Players can acquire cards in many different ways, including trading, buying, winning as spoils of war or by creating them themselves.",https://i.postimg.cc/jS2MHHrG/252fef67-f2ca-476a-b3e6-5503035f9e7f.jpg
Mario Kart: Double Dash!!,2003-11-17,4.12,87,Racing - Arcade - Automobile,"Mario Kart: Double Dash!! is a racing game developed by Nintendo Entertainment Analysis & Development and published by Nintendo for the GameCube in 2003. The game is the fourth installment in the Mario Kart series and the third for home consoles after Mario Kart 64. It was preceded by Mario Kart: Super Circuit from 2001 and was followed by the handheld game Mario Kart DS, which was released for the Nintendo DS in 2005.",https://images.launchbox-app.com/fd7a5da5-4259-4d97-95c0-8756f7ba29d1.jpg
TimeSplitters 2 ,2002-10-16,4.12,88,Action - Shooter - First-Person - Arcade,"TimeSplitters 2 is a first-person shooter video game developed by Free Radical Design and published by Eidos Interactive for PlayStation 2, GameCube and Xbox game consoles. It is the second game in the TimeSplitters series, and a sequel to the original TimeSplitters.The game features a story mode consisting of ten levels in which the player assumes the role of one of two space marines as they attempt to stop the alien race of TimeSplitters from ruining history by collecting the time crystals in various time periods, ranging from the Wild West to the 25th century. It has several multiplayer modes.",https://images.launchbox-app.com/b1975f9c-c7ff-438d-a96c-d77b824d4134.jpg
Ikaruga,2003-04-15,4.12,85, Action - Shooter - Shoot-'Em-Up - Vertical,"Ikaruga (Japanese: 斑鳩) is a shoot 'em up developed by Treasure. It is the spiritual sequel to Radiant Silvergun (1998) and was originally released in Japanese arcades in December 2001. The game's story follows a rebel pilot named Shinra as he battles an enemy nation using a specially designed fighter called the Ikaruga which can flip between two polarities, black and white. This polarity mechanism is the game's key feature and the foundation for its stage and enemy design. All enemies and bullets in the game are either black or white. Bullets which are the same color as the player are absorbed while the others will kill the player. The game features both single-player and cooperative modes.",https://images.launchbox-app.com/73f5ac24-a58c-49d8-94af-d3f6df73d90a.jpg
Resident Evil 3: Nemesis,2003-01-15,4.12,62,Action Adventure - Survival,Resident Evil 3: Nemesis is a survival horror game developed by Capcom and released for the PlayStation in 1999. It is the third installment in the Resident Evil series and takes place around the events of Resident Evil 2. The story follows Jill Valentine and her efforts to escape from a city infected with a biological weapon. Choices through the game affect the story and ending. The game uses the same engine as its predecessors and features 3D models over pre-rendered backgrounds with fixed camera angles,https://images.launchbox-app.com/a85323a9-75f6-4a93-8cbf-767692254c93.jpg
Beyond Good & Evil,2003-12-11,4.11,87,Action Adventure - General,"Beyond Good & Evil is a 2003 action-adventure video game developed and published by Ubisoft for the PlayStation 2, PC, Xbox and GameCube platforms. The story follows the adventures of Jade, an investigative reporter and martial artist, who works with a resistance movement to reveal a planet-wide alien conspiracy. The player controls Jade and allies, solving puzzles, fighting enemies, and obtaining photographic evidence.",https://images.launchbox-app.com/c3053fba-d597-4348-9fc7-317c37457fd8.jpg
Animal Crossing,2002-09-15,4.1,87,Simulation - Virtual - Virtual Life,"Animal Crossing is a social simulation video game series developed and published by Nintendo and was created by Katsuya Eguchi. In Animal Crossing, the player character is a human who lives in a village inhabited by anthropomorphic animals, carrying out various activities including fishing, bug catching, fossil hunting, etc. The series is notable for its open-ended gameplay and extensive use of the video game consoles' internal clock and calendar to simulate real passage of time.",https://images.launchbox-app.com/479dd83c-7931-47a4-87ca-4ba817fb431b.png
SoulCalibur II,2003-08-27,4.08,93,Action - Fighting - 3D,"SoulCalibur II (ソウルキャリバーII Sōrukyaribā Tsū) is a 2002 fighting game developed by Project Soul and published by Namco and the third installment in the Soulcalibur series of weapon-based fighting games. It is the sequel to Soulcalibur, which was released in July 1998. Originally intended to be released on Sega's NAOMI board, the game was released on the Namco System 246 arcade board before being ported to the PlayStation 2, GameCube, and Xbox in 2003",https://images.launchbox-app.com/c3b18972-f73e-4c71-86fb-6b140b75ada3.jpg
Naruto: Gekitou Ninja Taisen! 4,2005-11-21,4.08,N/A,Action - Fighting - 3D,"Naruto: Clash of Ninja, released in Japan as Naruto: Gekitō Ninja Taisen! (NARUTO -ナルト- 激闘忍者大戦!), is a series of 3D cel-shaded fighting games based on the manga and anime series Naruto by Masashi Kishimoto. They are developed by Eighting and published by D3 Publisher and Tomy. Four games are available for the GameCube, seven for the Wii. Naruto: Clash of Ninja, Clash of Ninja 2, Revolution, Revolution 2 and Revolution 3 are available in the US. Naruto: Clash of Ninja 2, Revolution and Revolution 2 are available in PAL regions. Naruto Shippuden: Clash of Ninja Revolution III was released in Europe on April 9, 2010. All installments, excluding the Revolution series, have been released in Japan.",https://images.launchbox-app.com/881e34f1-1fa9-478d-9ea7-e79030b3e2a0.jpg
Super Mario Sunshine,2002-08-25,4.07,92,Action - Platformer - 3D,"When Mario arrives on tropical Isle Delfino, the once-pristine island is polluted and plastered with graffiti. Even worse, he's being blamed for the mess! Now instead of enjoying a relaxing vacation, Mario has to clean up the place and track down the real culprit. Super Mario Sunshine is a 3D platform game developed and published by Nintendo for the GameCube. It was first released in Japan on July 19, 2002, and was later released in North America, Europe and Australia. It is the second 3D platformer in the Super Mario series, following Super Mario 64 in 1996.",https://i.postimg.cc/fyVChZTB/7398ce9b-9e67-4041-a35c-6b96e76b2457.png
Sonic Mega Collection,2002-11-10,4.07,75,Miscellaneous - Compilation,"Sonic Mega Collection is a video game compilation developed by Sonic Team and published by Sega in 2002 for the GameCube. The compilation contains twelve to fourteen games (depending on region) originally released on the Sega Genesis. Ten of the included games are installments of the Sonic the Hedgehog series, while the remaining two to four games are only related to the series through its publisher, Sega.",https://images.launchbox-app.com/613fde68-72f6-49b6-abd0-549d80bf5405.jpg
Pikmin,2001-12-02,4.06,89,Strategy - Real-Time - General,"Pikmin (Japanese: ピクミン Hepburn: Pikumin) is a Real-time strategy and puzzle video game developed and published by Nintendo for the GameCube in 2001. It was created and produced by Shigeru Miyamoto, and is the first game in the Pikmin series. The player controls Captain Olimar, an alien, who crash lands on a mysterious planet, where he befriends creatures called ""Pikmin"", and utilizes their abilities to collect the parts for the SS Dolphin, his beloved ship. The player has thirty days to recover the pieces and repair the ship",https://images.launchbox-app.com/34edfa91-0957-4dd8-9496-2ecd2eb0aec0.jpg
Chibi-Robo!,2006-02-06,4.05,75,Strategy » Real-Time » General,"Chibi-Robo! is a platform-adventure video game for the GameCube developed by Skip Ltd. and published by Nintendo. The game was released in Japan in 2005, and in North America and Europe the following year. Originally conceived as a point-and-click adventure game, it was put on developmental hold until Nintendo producer Shigeru Miyamoto gained interest in the title and overhauled its production.",https://images.launchbox-app.com/2e328702-1fb3-4abf-a446-f27b93d4b1de.jpg
Baten Kaitos: Eternal Wings and the Lost Ocean,2004-11-16,4.05,80,Role-Playing - Japanese-Style,"Baten Kaitos: Eternal Wings and the Lost Ocean is a role-playing video game developed by Monolith Soft and tri-Crescendo, and published by Namco, for the Nintendo GameCube. In it, the player assume the role of a ""guardian spirit"" - an unseen player avatar - who guides protagonist Kalas and his party of companions in an adventure across an aerial floating island-based kingdom in the clouds. The game is focused around the concept of ""Magnus"" - magical cards that capture the ""essence"" of items found in the in-game world. The concept is used as a plot device, for in-game item management, and as a basis for the card-themed battle system. The game was noted for its unique battle system, which included aspects of turn-based and action-based battle systems, collectible card games, and poker.",https://images.launchbox-app.com/89609981-7cb9-4a64-9460-36b4bc30084e.jpg
Prince of Persia: The Sands of Time,2003-11-18,4.02,92,Action Adventure - Linear,"Prince of Persia: The Sands of Time is a 2010 American action fantasy film directed by Mike Newell. The film was written by Jordan Mechner, Boaz Yakin, Doug Miro, and Carlo Bernard, produced by Jerry Bruckheimer, and released by Walt Disney Pictures on May 28, 2010. The film stars Jake Gyllenhaal as Prince Dastan, Gemma Arterton as Princess Tamina, Ben Kingsley as Nizam, and Alfred Molina as Sheik Amar. The film has the same title as the video game Prince of Persia: The Sands of Time developed and published by Ubisoft, and is primarily based on it. Elements from Warrior Within and The Two Thrones, the two other titles from the Sands of Time trilogy of the Prince of Persia video game franchise, are also incorporated. The film was premiered in London on May 5, 2010 and was officially released on May 28, 2010 in the United States.",https://images.launchbox-app.com/dc45e88c-da7d-452b-9748-94801a9b3801.jpg
Luigi's Mansion,2001-11-17,4.02,78,Action Adventure - General,"Luigi's Mansion (Japanese: ルイージマンション Hepburn: Ruīji Manshon) is a 2001 action-adventure game developed and published by Nintendo for the GameCube. The game was a launch title for the GameCube and is the first game in the Mario franchise to be released for the console, launched in Japan on September 14, 2001, in North America on November 18, 2001, and in Europe on May 3, 2002. It is the second title in the franchise in which Luigi is the main character, instead of Mario, with players controlling him as he explores a haunted mansion, searching for Mario and dealing with ghosts that lie within its rooms by capturing them through a special device supplied by Professor E. Gadd.",https://images.launchbox-app.com/7d7bc895-46b0-4fc4-9d45-48f55d816f24.jpg
Custom Robo,2004-05-10,3.98,65,Action - Fighting - 3D,"Custom Robo is a series of science fiction action role-playing video games developed by NOISE and published by Nintendo Co., Ltd. in 1999.",https://images.launchbox-app.com/f47fd2bc-84a9-4ff0-9329-96bbe005f5da.jpg
Kirby Air Ride,2003-10-13,3.98,61,Racing - Arcade - Other,"Kirby Air Ride, known in Japan as Kirby's Airride (カービィのエアライド Kābī no Earaido), is a 2003 racing video game developed by HAL Laboratory and published by Nintendo for the GameCube video game console starring Kirby.",https://images.launchbox-app.com/f8a66d89-bb21-469e-811a-532148dcc0ce.jpg
Star Wars Rogue Leader: Rogue Squadron II,2001-11-09,3.98,90,Simulation - Space - Combat,"Star Wars Rogue Squadron II: Rogue Leader (also known as Star Wars Rogue Leader: Rogue Squadron II) is an action game co-developed by Factor 5 and LucasArts and is the second of three games in the Rogue Squadron series, it was published by LucasArts and released as a launch title for the GameCube in North America on November 9, 2001 and Europe on May 3, 2002.",https://images.launchbox-app.com/6ce2d964-5b90-46d5-a45e-c2a6b0fa65ea.jpg
The Incredible Hulk: Ultimate Destruction,2005-08-23,3.97,84,Action Adventure - Open-World,"The Incredible Hulk: Ultimate Destruction is an open world action-adventure beat 'em up video game developed by Radical Entertainment and based on Marvel Comics' Hulk. The game was released on August 24, 2005 in the United States and on September 9, 2005 in Europe.",https://images.launchbox-app.com/49e98b97-f5da-48d4-8cf9-670839bc1d7b.jpg
Pokemon XD: Gale of Darkness,2005-10-03,3.95,64,Role-Playing - Japanese-Style,"Pokémon XD: Gale of Darkness, released in Japan as Pokémon XD Yami no Kaze Dark Lugia (ポケモンXD 闇の旋風ダーク・ルギア Pokemon Ekkusudī Yami no Senpū Dāku Rugia, ""Pokémon XD: Whirlwind of Darkness Dark Lugia""), is a role-playing video game, part of the Pokémon franchise, released for the GameCube. It is the successor of the GameCube game Pokémon Colosseum. The game takes place in Orre, the setting of Pokémon Colosseum's adventure mode. All of the Game Boy Advance Pokémon games can connect to this game through trading and Battle Mode.",https://images.launchbox-app.com/727f2b06-d338-4e4d-b819-415e51a8af83.jpg
