title,released,gf_score,metascore,genre,description,cover_art_url
Shining Force III Scenario 2: Nerawareta Miko,1998-04-29,4.08,N/A,Strategy - Turn-Based - Tactics,"Shining Force III (シャイニング・フォースIII Shainingu Fōsu III) is a fantasy turn-based tactics role-playing video game designed for the Sega Saturn by Camelot Software Planning. It is a continuation of the Shining series. Comprising three separate but overlapping storylines, the Japanese version of Shining Force III was released in three volumes, known as: Scenario 1 | ""God Warrior of the Kingdom"" Scenario 2 | ""Target: Child of God"", and Scenario 3 | ""Bulzome Rising"". For players who collected all three volumes, Camelot Soft also issued a Premium Disc featuring artwork, a character model viewer, and additional extras.",https://images.launchbox-app.com/02c1f44b-390b-4ecd-9723-a566951711eb.jpg
Sega Rally Championship,1995-12-28,4.07,N/A, Racing - Arcade - Automobile,"Sega Rally Championship is a 1994 racing video game developed and published by Sega, Originally released for arcades using the Sega Model 2 board, it was ported over to the Sega Saturn in 1995 and Windows in 1997. The unique selling point of Sega Rally Championship was the ability to drive on different surfaces, with different friction properties, with the car's handling changing accordingly. As the first racing game to incorporate this feature, Sega Rally Championship is considered to be one of the milestones in the evolution of the racing game genre. It was also an early rally racing game and featured cooperative gameplay alongside the usual competitive multiplayer.",https://images.launchbox-app.com/512b927a-cb3b-4a4d-9603-383248704321.jpg
Christmas NiGHTS into Dreams...,1996-12-12,4.05,N/A,Action - Platformer - 3D,"Nights into Dreams... is a 1996 action game developed by Sonic Team and published by Sega for the Sega Saturn. The story follows teenagers Claris and Elliot, who enter Nightopia, a dream world where all dreams take place. With the help of Nights, an exiled ""Nightmaren"", they begin a journey to stop the evil ruler Wizeman from destroying Nightopia and consequently the real world. Players control Nights flying through Claris and Elliot's dreams to gather enough energy to defeat Wizeman and save Nightopia. The game is presented in 3D and imposes time limits on every level, in which the player must accumulate points to proceed.",https://images.launchbox-app.com/4b7793ce-2c2a-42b1-ae6b-b7fa9a83335e.png
Grandia,1997-12-18,4.02,N/A,Role-Playing - Japanese-Style,"Grandia is a role-playing video game, developed by Game Arts and published by ESP Software for the Sega Saturn console as the first game in their Grandia series. Released in Japan in 1997, the game was ported to the PlayStation in 1999, with an English version of the game appearing on the platform in North America in the following September by Sony Computer Entertainment, and in Europe in 2000 by Ubi Soft. The game was produced by much of the same staff who worked on the company's previous role-playing endeavor, the Lunar series, including producer Yoichi Miyagi and composer Noriyuki Iwadare.",https://images.launchbox-app.com/966db6f9-71c8-4666-ac85-41fa06c754e6.jpg
Fighters Megamix,1997-04-30,4.01,N/A,Action - Fighting - 3D,"Fighters Megamix (ファイターズ メガミックス) is a 1996 fighting video game developed by Sega AM2 for the Sega Saturn. It is a video game crossover of various 3D arcade blockbusters by Sega, from the complete cast of Virtua Fighter 2 and Fighting Vipers to Janet from Virtua Cop 2 and the Hornet car from Daytona USA. It allows gamers to play as the bosses of both Virtua Fighter 2 and Fighting Vipers without codes.",https://images.launchbox-app.com/2ad813dd-f6ba-4434-903d-ccdab05f582b.jpg
Sonic Jam,1997-07-31,4,N/A, Miscellaneous - Compilation,"Sonic Jam is a video game compilation developed by Sonic Team and published by Sega for the Sega Saturn. It was released in Japan in June 1997, and in North America and Europe two months later. It contains the four main Sonic the Hedgehog games released on the Sega Genesis: Sonic the Hedgehog, Sonic the Hedgehog 2, Sonic the Hedgehog 3, and Sonic & Knuckles. It also features a 3D environment, ""Sonic World"", which acts as an interactive museum of Sonic the Hedgehog content.",https://images.launchbox-app.com/b84987ba-1492-4bac-8f73-fe5c2d90d19c.jpg
Marvel Super Heroes vs. Street Fighter,1998-10-22,4,N/A, Action - Fighting - 2D,Marvel Super Heroes vs. Street Fighter is a crossover fighting video game developed and published by Capcom. It is the sequel to X-Men vs. Street Fighter and the second installment in the Marvel vs. Capcom series. The game was first released as an arcade game in 1997. It then received ports to the Sega Saturn in 1998 and the PlayStation in 1999,https://images.launchbox-app.com/897a4818-c9fc-4017-b857-17bda812a92e.jpg
Shining the Holy Ark,1997-06-30,4,N/A,Role-Playing - Western-Style,"Shining the Holy Ark (シャイニング・ザ・ホーリィアーク) is a first person role-playing video game released in 1997 for the Sega Saturn. It is a part of Sega's Shining series of video games, and marked a new direction for the series, utilizing polygons as well as sprites for the visuals and a story targeted more specifically towards an adult audience. It introduced the saga of the Vandals and the Innovators, abandoning the saga of the Devil Kings which was followed by the previous installments of the series.",https://images.launchbox-app.com/d001f831-1a7b-4afa-a2cb-d091e820de95.jpg
Panzer Dragoon,1995-05-11,3.99,N/A,Action - Shooter - Rail,"Panzer Dragoon (Japanese: パンツァードラグーン Hepburn: Pantsā Doragūn) is a series of video games by Sega, created first by its internal Team Andromeda and later, the Smilebit development team. Aside from the role-playing video game Panzer Dragoon Saga, the games are of the rail shooter genre. All games follow the story of a lone hero or heroine fighting an evil empire in a post apocalyptic world, while riding a dragon.",https://images.launchbox-app.com/89c990dd-1898-4b51-ba24-348dcd50fe25.jpg
Street Fighter Collection,1997-11-30,3.98,N/A,Miscellaneous - Compilation,"Street Fighter Collection is a fighting game compilation developed and published by Capcom for Sega Saturn and PlayStation. It contains the original Super Street Fighter II, its follow-up Super Street Fighter II Turbo, and an enhanced version of Street Fighter Alpha 2 titled Street Fighter Alpha 2 Gold (titled Street Fighter Zero 2 Dash in Japan and Street Fighter Alpha 2 Dash in Europe), which is exclusive to this compilation.",https://images.launchbox-app.com/aa7dea16-655e-414a-9a71-9142cc09fef1.jpg
Magic Knight Rayearth,1998-11-30,3.96,N/A,Role-Playing - Action RPG,"Magic Knight Rayearth (魔法騎士マジックナイトレイアース Majikku Naito Reiāsu) is a Japanese manga series created by Clamp. Appearing as a serial in the manga magazine Nakayoshi from the November 1993 issue to the February 1995 issue, the chapters of Magic Knight Rayearth were collected into three bound volumes by Kodansha, and published from July 1994 to March 1995. A sequel was serialized in the same manga magazine from the March 1995 issue to the April 1996 issue, and was published by Kodansha in three bound volumes from to July 1995 to April 1996. The series follows three eighth-grade girls who find themselves transported from modern-day Japan into a magical world, where they are tasked with rescuing a princess.",https://images.launchbox-app.com/f3fcb991-4399-44cb-bbb0-6c7d7a95226b.jpg
Albert Odyssey: Legend of Eldean,1997-07-31,3.94,N/A,Role-Playing - Japanese-Style,"Albert Odyssey: Legend of Eldean is a role-playing video game produced by Sunsoft for the Sega Saturn. It was originally made for the Super NES, and ported to the Saturn late in its development. Released in Japan in August 1996, the game was made available in North America in July 1997 by Working Designs.",https://images.launchbox-app.com/3b9cd5d3-3cb9-496b-84c7-613d62c331e5.jpg
Soviet Strike,1996-11-01,3.93,N/A,Simulation - Flight - Combat,"Soviet Strike is a helicopter-based shooter game developed and published by Electronic Arts for the PlayStation in 1996 and the Sega Saturn in 1997. The game is a sequel to the Strike games which began on the Sega Genesis with Desert Strike: Return to the Gulf. Soviet Strike is the series' first installment for a 32-bit console and was first conceived as 32-bit Strike. Early on, it was intended for the 3DO console, before development changed to the PlayStation.",https://images.launchbox-app.com/7bfc2b3c-31ed-4bd3-bd0d-b3fdb1c8d93e.jpg
Virtua Cop 2,1996-11-30,3.93,N/A,Action - Shooter - Light Gun,"Virtua Cop 2 is a light gun arcade game, released in 1995 and developed internally at Sega by their AM2 studio. It was ported to home systems on the Sega Saturn in 1996. It was released on PC in 1997 and Sega Dreamcast in 2000. It was later bundled with Virtua Cop in Virtua Cop: Elite Edition for PlayStation 2 in 2002.",https://images.launchbox-app.com/1722fe71-11e6-49a3-bfb6-d2a3f29a6b09.jpg
Marvel Super Heroes,1997-09-30,3.92,N/A,Action - Fighting - 2D,"Marvel Super Heroes (マーヴル・スーパーヒーローズ Māvuru Sūpā Hīrōzu) is a fighting video game developed by Capcom. Originally released in the arcade in 1995 on the CPS-2 arcade system, it was ported to the Sega Saturn and PlayStation in late 1997. The game, alongside Marvel vs. Capcom: Clash of Super Heroes, was also included in the Marvel vs. Capcom Origins collection, released digitally for the PlayStation 3 and Xbox 360 in September 2012.",https://images.launchbox-app.com/dc35bb2b-92fc-4416-9b9a-cc4315e272f7.jpg
Virtua Fighter 2,1996,3.92,N/A,Action - Fighting - 3D,"Virtua Fighter 2 (Japanese: バーチャファイター2 Hepburn: Bācha Faitā Tsū) is a fighting video game developed by Sega. It is the sequel to Virtua Fighter and the second game in the Virtua Fighter series. It was created by Sega's Yu Suzuki-headed AM2 and was released in the arcade in 1994. It was ported to the Sega Saturn in 1995 and Microsoft Windows in 1997. In 1996, a super deformed version of the game, Virtua Fighter Kids, arrived in arcades and was ported to the Sega Saturn. A 2D remake was released for the Mega Drive/Genesis in 1996. In addition, Virtua Fighter 2 was converted for the PlayStation 2 in 2004 as part of Sega's Ages 2500 series in Japan. The Mega Drive/Genesis port was re-released on the PS2 and PSP in 2006 as part of Sega Genesis Collection, on the Virtual Console for the Wii on March 20, 2007 (Japan) and April 16, 2007 (North America), and for iOS on January 20, 2011",https://images.launchbox-app.com/f180f38c-5804-44a1-a376-54bedf647eac.png
Vampire Savior: The Lord of Vampire,1998-04-16,3.92,N/A,Action - Fighting - 2D,"Darkstalkers 3, titled in Japan as Vampire Savior: The Lord of Vampires (ヴァンパイア セイヴァー ザ ロード オブ ヴァンパイアズ Vanpaia Seivā Za Rōdo Obu Vanpaiazu), is the second sequel in the Darkstalkers series of fighting games by Capcom, originally released in arcades in 1997",https://images.launchbox-app.com/ef9a8771-95bf-470e-9840-a6f10b27e31a.jpg
Galactic Attack,1995,3.91,N/A,Action - Shooter - Shoot-'Em-Up - Vertical,"Galactic Attack is a 1980 video game written by Robert Woodhead for the Apple II and published by the company he co-founded, Sirotech. Sirotech would soon thereafter be renamed to Sir-Tech. It is a single-player adaptation of the game Empire from the PLATO mainframe network to the much smaller non-networked environment of a standalone 8-bit microcomputer.",https://images.launchbox-app.com/6d703993-39fb-4e19-876d-1a3d2c04a6b2.jpg
Rayman,1995,3.91,N/A,Action - Platformer - 2D,"Rayman is a franchise of platform video games, published by Ubisoft. Since the release of the original Rayman, conceived by Michel Ancel in 1995, the series has produced a total of 44 games across multiple platforms.The series is set in a fantastical, magical world which features a wide range of environments that are often based on certain themes, such as ""the Eraser Plains"", a landscape made entirely of stationery. The core games of the series are platformers, but there are several spin-off titles in other genres. The main protagonist of the series is the eponymous Rayman, a magical being renowned for his courage and determination who, with the help of his friends, must save his world from various villains.",https://images.launchbox-app.com/b215df73-36af-4e5a-9266-c93f48c78cf4.jpg
Die Hard Arcade,1997-03-18,3.91,N/A,Action - Beat-'Em-Up - 3D,"Die Hard Arcade, known in Japan as Dynamite Deka (ダイナマイト刑事 Dainamaito Deka, lit. Dynamite Detective) is a beat 'em up video game released by Sega. It was the first beat 'em up to use texture-mapped polygonal graphics, and uses an extremely sophisticated move set by beat 'em up standards, often being likened to a fighting game in this respect. The game was published in cooperation with Fox Interactive and was a licensed product based on the Die Hard movie franchise. Because Sega did not hold the Japanese video game rights for Die Hard, in Japan the game was stripped of the Die Hard license and published as an original property.",https://images.launchbox-app.com/9260e239-1fcb-427b-a76f-6f818a809fb7.jpg
Street Fighter Alpha: Warriors' Dreams,1996,3.91,N/A,Action - Fighting - 2D,Street Fighter Alpha: Warriors' Dreams is a 2D 1995 fighting game by Capcom originally released for the arcade for the CP System II hardware. It was the first all new Street Fighter game produced by Capcom since the release of Street Fighter II in 1991. The working title for the game was Street Fighter Legends.,https://images.launchbox-app.com/6839fbf5-4481-4d85-81dc-18b4ce9d77c4.jpg
Night Warriors: Darkstalkers' Revenge,1996-02-22,3.9,N/A,Action - Fighting - 2D,"Night Warriors: Darkstalkers' Revenge, known in Japan as Vampire Hunter: Darkstalkers' Revenge (ヴァンパイア ハンター ダークストーカーズ レベンジ, Vanpaia Hantā Dākusutōkāzu Rebenji) and in PAL region as Darkstalkers 2, is the second game in the Darkstalkers fighting game series, developed and released by Capcom for the arcades in 1995. Night Warriors was ported exclusively for the Sega Saturn home console in 1996, receiving a generally very positive critical reception, especially for its smooth and detailed animation. The game was also included in the Darkstalkers series compilation release Vampire: Darkstalkers Collection in 2005 and was remastered as part of Darkstalkers Resurrection in 2013. It was followed by Darkstalkers 3 in 1997.",https://images.launchbox-app.com/e59e47d5-aa32-441d-bea5-5e056c12e469.jpg
"
PowerSlave",1996-10-31,3.89,N/A, Action - Shooter - First-Person - Arcade,"PowerSlave, known as Exhumed in Europe, is a first-person shooter developed by Lobotomy Software and published by Playmates Interactive. It was released in North America, Europe and Japan, for the Sega Saturn, PlayStation, and MS-DOS over the course of a year from late 1996 to late 1997. On May 24, 2015, Powerslave EX, an unofficial remake based on the PlayStation version, was released for free, but has since been removed for download until further notice.",https://images.launchbox-app.com/e194a323-84b3-413d-ad8c-343e2ba75260.jpg
Darius Gaiden,1996,3.89,N/A,Action - Shooter - Shoot-'Em-Up - Horizontal,"Darius Gaiden (ダライアス外伝 Daraiasu Gaiden) (planned to be released as Darius III) is a shoot 'em up arcade game, developed and released by Taito in 1994. It is the third arcade installment of the Darius series.",https://images.launchbox-app.com/285347cf-8cf7-4754-a8db-220aca2b8663.jpg
Command & Conquer,1996-12-31,3.89,N/A,Strategy - Real-Time - Command,"Command & Conquer (C&C) is a real-time strategy (RTS) video game franchise, first developed by Westwood Studios. The first game was one of the earliest of the RTS genre, itself based on Westwood Studios' influential strategy game Dune II and introducing trademarks followed in the rest of the series. This includes full-motion video cutscenes with a notable ensemble cast to progress the story, as opposed to digitally in-game rendered cutscenes. Westwood Studios was taken over by Electronic Arts in 1998 and closed down in 2003. The studio and some of its members were absorbed into EA Los Angeles, which continued development on the series.",https://images.launchbox-app.com/7438b684-f6f1-4c8d-b216-b527f1df4694.jpg
Tomb Raider,1996-10-31,3.88,N/A,Action Adventure - Linear,"Tomb Raider is an action-adventure video game developed by Core Design and published by Eidos Interactive. The first instalment in the Tomb Raider series, it was released in 1996 for Sega Saturn, PlayStation, and MS-DOS. Tomb Raider was released for N-Gage devices in 2003, and for the PlayStation Network in North America in August 2009, and in Europe in August 2010. Tomb Raider follows the exploits of Lara Croft, an English archaeologist in search of ancient treasures.",https://images.launchbox-app.com/091ee7c0-3da8-4b73-9692-6779351f0c50.jpg
X-Men: Children of the Atom,1996-04-06,3.88,N/A,Action - Fighting - 2D,X-Men: Children of the Atom (Japanese: エックス・メン　チルドレン　オブ　ジ　アトム Hepburn: Ekkusu Men Chirudoren obu ji Atomu) is an arcade game that was produced by Capcom and released on the CP System II arcade hardware in 1994 in Japan and in 1995 in North America and Europe.,https://images.launchbox-app.com/f63d3eb0-6dc8-42e0-baa2-ddb1867e1318.jpg
Virtual-On: Cyber Troopers,1996-11-30,3.87,N/A,Action - Fighting - 3D,"Virtual On: Cyber Troopers (電脳戦機バーチャロン Dennō Senki Bācharon) is a 1996 video game developed and published by Sega. A 3D fighting game featuring robots, it was released in arcades and for Sega Saturn and PC, all in both America and Japan. There were also two-player online versions of the game released in America and Japan for the Sega Saturn using the NetLink and XBAND services. Initially the game was to be released under the title ""Virtual On"" in Japan and ""Cyber Troopers"" in North America, but ultimately these two names were combined into a single title for both regions.",https://images.launchbox-app.com/379788da-d69e-4557-b118-18aa1f33698f.jpg
Dead or Alive,1997-09-10,3.87,N/A,Action - Fighting - 3D,"Dead or Alive (Japanese: デッドオアアライブ Hepburn: Deddo oa Araibu) is a fighting video game series produced by Tecmo and developed by Team Ninja. It is primarily composed of fast-paced 3D fighting games that begun with the original Dead or Alive in 1996. DOA is the creation of Tomonobu Itagaki, who has since left the company and is no longer working on the series which continues without him. In addition to its countering-based play system, the franchise is arguably most known for its female characters. This aspect of the series' popularity led to the creation of the spin-off game Dead or Alive Xtreme Beach Volleyball and its sequels, where the females and their sex appeal play a more focal role than it does in the core Dead or Alive series. A live action film adaptation DOA: Dead or Alive was released in 2006.",https://images.launchbox-app.com/1854735c-88b0-48a5-b641-71068fc33b5e.jpg
The Legend of Oasis,1996-11-30,3.86,N/A, Action Adventure - Open-World,"The Legend of Oasis is a 1996 action role-playing game developed by Ancient and published by Sega for the Sega Saturn. It is the successor and prequel to the 1994 title Beyond Oasis for the Sega Mega Drive/Genesis. The player takes the role of Leon, who must find the six elemental spirits and use their powers to fight the evil wizard Agito and his legions of creatures.",https://images.launchbox-app.com/fa213504-671d-4c34-a66e-33b3cd61602e.jpg
Fighting Vipers,1996-10-29,3.86,N/A,Action - Fighting - 3D,"Fighting Vipers (ファイティングバイパーズ Faitingu Vaipāzu) is a 3D fighting video game developed by Sega AM2. It uses the same game engine as AM2's Virtua Fighter 2 but features enclosed arenas and an armor mechanic, and was targeted more towards Western audiences, using a U.S. setting and more freeform styles of martial arts. The game was released in the arcade in 1995 using the Sega Model 2 hardware, and became one of the highest grossing arcade games of 1996. The game was ported to the Sega Saturn, and to PlayStation Network and Xbox Live Arcade in 2012. Though Fighting Vipers was not very popular in arcades, the Saturn version was one of the most high profile games in the system's 1996 holiday lineup, and was met with positive reviews.",https://images.launchbox-app.com/63ee3e77-d161-443f-a651-e475b580fda4.jpg
Street Fighter Alpha 3,1999-08-06,3.85,N/A,Action - Fighting - 2D,"Street Fighter Alpha 3 is a 2D competitive fighting game originally released by Capcom for the arcades in 1998. It is the third game in the Street Fighter Alpha sub-series, which serves as a prequel to Street Fighter II, and ran on the same CP System II hardware as previous Alpha games. The game was produced after the Street Fighter III sub-series has started, being released after 2nd Impact, but before 3rd Strike. Alpha 3 further expanded the playable fighter roster from Street Fighter Alpha 2 and added new features such as selectable fighting styles called ""isms"".",https://images.launchbox-app.com/130d5e4c-f5ba-48f8-932d-2546f6986d04.jpg
Super Puzzle Fighter II Turbo,1997-02-28,3.85,N/A,Puzzle - Matching,"Super Puzzle Fighter II Turbo, released in Japan as Super Puzzle Fighter II X (Japanese: スーパーパズルファイターII X), is a one or two player tile-matching puzzle video game first released in 1996 by the Capcom Coin-Op division of Capcom on the CPS II arcade system. The game's title is a parody of Super Street Fighter II Turbo, as there were no other Puzzle Fighter games at the time, and the game includes music and interface elements spoofing the Street Fighter Alpha and Darkstalkers games. It was a response to Sega's Puyo Puyo 2 that had been sweeping the Japanese arcade scene.",https://images.launchbox-app.com/dffe064a-a388-4725-ac17-3b75e981149c.jpg
Burning Rangers,1998-05-31,3.84,N/A,Action - Platformer - 3D`,"Burning Rangers is an action video game developed by Sonic Team and published by Sega for the Sega Saturn. It was released in Japan in February 1998, and later that year in North America in May and in Europe in June. Burning Rangers is set in a futuristic society in which fire is the remaining danger. Players control one of an elite group of firefighters, the Burning Rangers, who extinguish fires and rescue civilians in burning buildings. Most of the tasks the players complete are centred around collecting energy crystals to transport civilians to safety. In lieu of an in-game map, Burning Rangers features a voice navigation system which directs players through corridors.",https://images.launchbox-app.com/10ec9480-aca3-4a8a-ab62-315d5bbe5681.jpg
Duke Nukem 3D,1997,3.83,N/A,Action - Shooter - First-Person - Arcade,"Duke Nukem 3D is a first-person shooter video game developed by 3D Realms. It is a sequel to the platform games Duke Nukem and Duke Nukem II, published by 3D Realms. Duke Nukem 3D features the adventures of the titular Duke Nukem, voiced by Jon St. John, who fights against an alien invasion on Earth. Along with Wolfenstein 3D and Doom, Duke Nukem 3D is considered to be responsible for popularizing first-person shooters, and was released to major acclaim. Reviewers praised the interactivity of the environments, gameplay, level design, and unique risqué humor, a mix of pop-culture satire and lampooning of over-the-top Hollywood action heroes. The game's violent nature, erotic elements, and portrayal of women incited controversy.",https://images.launchbox-app.com/50e9e4dc-23ad-4b76-ac82-2ce70b0dc345.jpg
