title,released,gf_score,metascore,genre,description,cover_art_url
Mega Man 9,2008-09-22,4.28,83,Action,"Mega Man 9 is a 2008 action-platform video game developed by Capcom and Inti Creates. It is the ninth numbered game in the original Mega Man series. Mega Man 9 is the first home console game in the original Mega Man series since Mega Man 8 and Mega Man & Bass, which were released at least one decade earlier. Mega Man 9 was the first game in the series not to have a physical release, and was initially released only on the downloadable gaming services Wii Ware, PlayStation Network, and Xbox Live Arcade.",https://i.postimg.cc/90J2vzd9/7147e653-f71d-463f-aa3f-977c4f04acb8.png
Trauma Team,2010-05-18,4.25,82,Simulation,Trauma Team is a 2010 medical simulation game developed by Atlus for the Wii as the fifth and most recent entry in the Trauma Centre series. It received generally positive reviews upon its release.,https://i.postimg.cc/hGqY1cxR/557df79c-a0fe-4163-aeb3-8dad512f28d0.jpg
The Legend of Zelda: Skyward Sword,2011-11-20,4.23,93,Action Adventure,"The Legend of Zelda: Skyward Sword is an action-adventure game for the Wii home console, developed and published by Nintendo. The sixteenth mainline entry in The Legend of Zelda series, it was released worldwide in November 2011. The game was made available worldwide on the Wii U eShop in September 2016. Taking the role of series protagonist Link, players navigate the floating island of Skyloft and the land below it, completing quests that advance the story and solving environmental and dungeon-based puzzles.",https://i.postimg.cc/NFWDGkkv/dbf6df10-c32d-4a78-a8a1-57473d3c5690.jpg
Endless Ocean: Blue World,2010-02-22,4.23,76,Adventure,"Endless Ocean is a video game for the Wii. It is published by Nintendo and was developed by Arika. It was released on August 2, 2007, in Japan, November 9, 2007, in Europe and January 21, 2008 in North America after it had been planned for an October 2007 release.",https://i.postimg.cc/g0TNBpL0/5f2ec175-d9d2-4f76-964c-9913a93f41e6.jpg
Kirby's Return to Dream Land,2011-10-24,4.23,77,Action,"Kirby's Return to Dream Land, released in Europe and Australia as Kirby's Adventure Wii, is a Kirby video game and the twelfth platform installment of the series, developed by HAL Laboratory, and published by Nintendo. While Kirby's Epic Yarn was released in 2010, Kirby's Return to Dream Land is the first traditional Kirby platforming home console game since Kirby 64: The Crystal Shards, which was released in 2000 for the Nintendo 64. The title was released in North America on October 24, 2011, in Japan on October 27, 2011, in Europe on November 25, 2011, and in Australia on December 1, 2011.",https://i.postimg.cc/W4h7ZyYc/1d826126-f3cf-41a7-bb7c-d09b2bba737d.jpg
Fire Emblem: Radiant Dawn,2007-11-05,4.22,78,Strategy,"Fire Emblem: Radiant Dawn is a tactical role-playing game developed by Intelligent Systems and published by Nintendo for the Wii home console. It is the tenth entry in the Fire Emblem series, and acts as a direct sequel to the 2005 GameCube title Fire Emblem: Path of Radiance. It released in 2007 in Japan and North America, and 2008 in Europe and Australia.",https://i.postimg.cc/3JYC1NfB/5431954c-0ecb-446c-afee-5ad7c83e6603.jpg
Resident Evil Archives: Resident Evil,2009-06-23,4.21,76,Action Adventure,"Resident Evil is a survival horror video game developed and published by Capcom. Released for the GameCube video game console in 2002, it is a remake of the 1996 PlayStation game Resident Evil, the first installment in the Resident Evil video game series. The story takes place in 1998 near the fictional Midwestern town of Raccoon City where a series of bizarre murders have taken place.",https://i.postimg.cc/c1g4zB21/a8bf344e-3b1c-45c9-948a-8c4a86d3d8e8.jpg
Metroid Prime 3: Corruption,2007-08-27,4.21,90,Action,"Metroid Prime 3: Corruption is a first-person action-adventure video game developed by Retro Studios and published by Nintendo for the Wii video game console. A part of the science fiction Metroid series, it is the third main installment in the Metroid Prime series. It was released in North America and Europe in 2007 and in Japan the following year.",https://i.postimg.cc/t4Lzh5K1/4d46980a-5f8f-4c52-a993-ab45f9bea4f9.jpg
New Play Control! Pikmin 2,2012-06-10,4.21,,Strategy,Pikmin 2 is a 2004 puzzle strategy video game developed and published by Nintendo for the GameCube home video game console. It is the direct sequel to the 2001 game Pikmin and is the second game in the Pikmin series.,https://i.postimg.cc/kgFxbmvH/38c0d371-4d44-483c-8bce-9362a347163c.jpg
MLB Power Pros 2008,2008-07-29,4.2,79,Sports,"MLB Power Pros 2008 is the sequel to MLB Power Pros. It is a baseball video game developed by PawaPuro Production for Nintendo's Wii and Sony's PlayStation 2 video game consoles, as well as the Nintendo DS handheld, and is part of the traditionally Japan-only Power Pros series of video games.",https://i.postimg.cc/DwV5FP7P/9186d877-7a6f-481f-8633-36de63dff3af.jpg
Little King's Story,2009-07-21,4.2,87,Strategy,"Little King's Story is a real-time strategy life simulation role-playing video game co-developed by Cing and Town Factory for the Wii. The game was published by Rising Star Games in Australia on April 22, 2009 and Europe on April 24, 2009, by Xseed Games in North America on July 21, 2009, and by Marvellous Entertainment in Japan on September 3, 2009.",https://i.postimg.cc/9fC6Xhcb/72856fc8-a3e2-43d0-aeac-80e5649f59ed.jpg
Mega Man 10,2010-03-01,4.2,81,Action,"Mega Man 10 is an action-platform video game developed by Inti Creates and Capcom. It is the tenth main entry of the original Mega Man series. The game was released as a downloadable title for the console gaming services WiiWare, PlayStation Network, and Xbox Live Arcade during March 2010. The game was also given a physical release along with four other Capcom titles from different franchises in the Capcom Essentials Pack for PlayStation 3 and Xbox 360.",https://i.postimg.cc/SN0k0HYT/c1147ac7-49fe-4833-9701-589fe8b6611c.png
Tatsunoko vs. Capcom: Ultimate All-Stars,2010-01-26,4.19,85,Action,Tatsunoko vs. Capcom: Ultimate All-Stars is a crossover fighting game developed by Eighting and published by Capcom. The game features characters from both Capcom's video game franchises and various anime series produced by Tatsunoko Production. It was originally released in Japan for arcades and the Wii video game console in December 2008 as Tatsunoko vs. Capcom: Cross Generation of Heroes.,https://i.postimg.cc/tCHJdsk4/793db5bf-582b-44dc-8904-ef25beed1198.jpg
Fishing Resort,2011-11-22,4.19,69,Sports,"Fishing Resort, known in Japan and Korea as Family Fishing, is a fishing video game developed by Prope for the Wii home console. It features 8 different areas for the player to fish and do several ""activities"". Stores located in areas allow people to purchase items for fishing needs. Players can also take a cruiser and explore the ocean surrounding the ""island"" where the game takes place.",https://i.postimg.cc/N0QRdNxL/1cf3e756-0520-4ee5-b97f-bec90b571b95.jpg
Cave Story,2010-03-22,4.19,89,Action,"Cave Story is a Metroidvania platform-adventure video game released in 2004 for Windows PCs. It was developed over five years by Japanese developer Daisuke ""Pixel"" Amaya in his free time. Cave Story features 2D platform mechanics and is reminiscent of the games Amaya played in his youth, such as Metroid and Castlevania (both from 1986). After its initial self-published release, the game slowly gained popularity on the internet.",https://i.postimg.cc/kML1TmR4/895c088b-7edc-4841-bd29-a7361c415be3.png
World of Goo,2008-10-13,4.18,94,Puzzle,"World of Goo is a puzzle video game developed and published by independent game developer 2D Boy. The game was released on Microsoft Windows and Wii platforms on October 13, 2008, with releases on Nintendo Switch, Mac OS X, Linux, and various mobile devices in subsequent years.",https://i.postimg.cc/h4mbP7hD/f01ae51f-28ff-4b89-82dc-173397ee3991.jpg
Harvest Moon: Animal Parade,2009-11-12,4.18,76,Strategy,"Harvest Moon: Animal Parade is a farming simulation role-playing game by Marvellous Entertainment released exclusively for Nintendo's Wii console. It is the second title for the Wii in the series, and has the same characters as Harvest Moon: Tree of Tranquility. It features many animals, all of which the player can ride, including circus animals.",https://i.postimg.cc/kGPStfDn/8e6471fa-4e31-4b87-a0f3-df2cca03ea49.jpg
Art of Balance,2010-02-15,4.18,88,Puzzle,"Art of Balance is a physics-based puzzle video game developed and published by Shin'en Multimedia. The game was originally released on WiiWare in 2010, then ported to the Wii U's eShop in 2013, PlayStation 4 in 2016 and to Nintendo Switch in 2018. A version was also ported to the Nintendo 3DS's eShop in 2012, titled Art of Balance TOUCH!",https://i.postimg.cc/pLcnB2yc/a2ed7b6f-4f6f-4323-ab24-f125ffb4f0df.png
Metroid Prime,2009-02-19,4.18,,Action,"Metroid Prime is a first-person action-adventure video game developed by Retro Studios and Nintendo for the GameCube video game console. It was released in North America on November 17, 2002, and in Japan and Europe the following year. Metroid Prime is the fifth main installment in the Metroid series, and the first Metroid game to use 3D computer graphics.",https://i.postimg.cc/t4Lzh5K1/4d46980a-5f8f-4c52-a993-ab45f9bea4f9.jpg
Muramasa: The Demon Blade,2009-09-08,4.18,81,Role-Playing,"Muramasa: The Demon Blade, known in Japan as Oboro Muramasa, is an action role-playing game developed by Vanillaware for the Wii, and later the PlayStation Vita. The game was published in 2009 by Marvellous Entertainment (Japan), Ignition Entertainment(North America), and Rising Star Games(Europe).",https://i.postimg.cc/RhbzDbfm/2d0a04ca-df8c-4ee8-9793-890d3265e73a.jpg
Phoenix Wright: Ace Attorney,2010-01-11,4.18,67,Adventure,"Ace Attorney is a series of visual novel legal drama adventure video games developed by Capcom. The first entry in the series, Phoenix Wright: Ace Attorney, was released in 2001; since then, five further main series games, as well as various spin-offs and high-definition remasters for newer game consoles, have been released. Additionally, the series has seen adaptations in the form of a live action film and an anime, and has been the base for manga series, drama CDs, musicals and stage plays.",https://i.postimg.cc/9f2sJjST/0f262629-111c-4e07-b65d-128626d08d0c.png
Rock Band 2,2008-12-18,4.18,92,Action,"Rock Band 2 is a 2008 music video game developed by Harmonix. It is the sequel to Rock Band and is the second title in the series. The game allows up to four players to simulate the performance of popular songs by playing with controllers modelled after musical instruments. Players can play the lead guitar, bass guitar, and drums parts to songs with ""instrument controllers"", as well as sing through a USB microphone.",https://i.postimg.cc/Gt4fH380/a530520e-7e86-49e6-b7d0-cd09745032eb.jpg
Punch-Out!!,2009-05-18,4.18,86,Sports,"Punch-Out!! is a series of boxing video games created by Nintendo's general manager Genyo Takeda, and his partner Makoto Wada. It started in the arcade simply as Punch-Out!!, which was followed by a sequel Super Punch-Out!!. It has since spanned home consoles, including the Famicom and NES Punch-Out!! / Mike Tyson's Punch-Out!!, an SNES and Super Famicom sequel Super Punch-Out!!, and a Wii sequel Punch-Out!!.",https://i.postimg.cc/Y24k4twq/829492d0-a058-4fae-a139-a576bbc819cb.jpg
Tales of Graces,2009-12-10,4.17,,Role-Playing,"Tales of Graces is a Japanese role-playing game released for the Wii on December 10, 2009 in Japan. The game is a core product of the Tales series and was developed by Namco Tales Studio. The game was ported to the PlayStation 3 under the title Tales of Graces and was released on December 2, 2010 in Japan. The PlayStation 3 version was localised for North America on March 13, 2012 and Europe on August 31, 2012.",https://i.postimg.cc/QMnwsWCg/353a7e84-b590-4d0f-a4b0-fe976b5c6f69.jpg
Phoenix Wright: Ace Attorney - Trials and Tribulations,2010-05-10,4.17,67,Adventure,"Phoenix Wright: Ace Attorney − Trials and Tribulations is a visual novel adventure video game developed and published by Capcom. It was originally released for the Game Boy Advance in 2004 in Japan, and has since been released for several platforms, including a Nintendo DS version that was released in 2007 in Japan and North America and in 2008 in Europe. It is the third game in the Ace Attorney series, following Phoenix Wright: Ace Attorney (2001) and Justice for All (2002).",https://i.postimg.cc/J4qTMBdy/fa2b0b16-3d32-42a5-b511-1060e3843198.png
Rhythm Heaven Fever,2012-02-13,4.17,83,Action,"Rhythm Heaven Fever,known in PAL regions as Beat the Beat: Rhythm Paradise, is a music video game developed by Nintendo and TNX for the Wii and the Wii U. It is the third game in the Rhythm Heaven series, following Rhythm Tengoku for the Game Boy Advance and Rhythm Heaven for the Nintendo DS, and was succeeded by Rhythm Heaven Megamix for the Nintendo 3DS.",https://i.postimg.cc/QCnHJmd9/f7be75ba-9ae2-4c1b-83f2-fb950ad0c2ef.jpg
Pinball Hall of Fame: The Williams Collection,2008-02-26,4.17,82,Action,"Pinball Hall of Fame: The Williams Collection is a pinball video game developed by FarSight Studios and published by Crave Entertainment for Wii, PlayStation 2, PlayStation 3,PlayStation Portable, Xbox 360, and Nintendo 3DS. Players play on a variety of classic virtual pinball machines from Williams Electronics' history. The Williams Collection follows the previous title, Pinball Hall of Fame: The Gottlieb Collection.",https://i.postimg.cc/hGgPx61Z/6c2c2d15-15c6-4bf2-b1f3-2bf714f4f0f6.jpg
Rayman Origins,2011-11-15,4.17,92,Action,"Rayman Origins is a platform video game developed by Ubisoft Montpellier and published by Ubisoft for PlayStation 3, Wii, Xbox 360, PlayStation Vita, Nintendo 3DS and Microsoft Windows. It is the fourth main installment in the Rayman series, and the first main installment since 2003's Rayman 3: Hoodlum Havoc.",https://i.postimg.cc/FHbh9GXy/8b5b9374-af5d-42dd-bdfd-b1e5ef5ec627.jpg
Project Zero 2: Wii Edition,2012-06-29,4.17,77,Action Adventure,"Project Zero 2: Wii Edition, known as Zero ~Shinku no Chou in Japan, is a Japanese survival horror video game developed by Tecmo Koei Games and published by Nintendo for the Wii video game console. It is a remake of Fatal Frame II: Crimson Butterfly, originally for the PlayStation 2 and the original Xbox. The game was released in Japan and Australia on June 28, 2012 and in Europe on June 29, 2012.",https://i.postimg.cc/FRwKfRW3/8816e89a-f616-4e51-b19e-350bd2cac63a.jpg
Go Vacation,2011-10-11,4.16,64,Miscellaneous,"Go Vacation is a 2011 party video game developed and released by Namco Bandai Games for the Wii. It is the third game in the We Ski series. Up to four players can compete against each other in over 50 different mini games, which take place in four fictional island resorts. Different types of vehicles, such as trolleys or bikes, can be piloted to access resorts. Players can also find different outfits for their avatar in treasure chests. Players also have their own villa which they can customise.",https://i.postimg.cc/Dy6KH0r6/2991f1a1-aa85-4a4d-a1c2-3f979b50b6fd.jpg
Harvest Moon: Tree of Tranquility,2008-09-30,4.16,65,Strategy,"Harvest Moon: Tree of Tranquility  is a farming simulation video game released on June 7, 2007 by Marvellous Interactive. It was released for Nintendo's Wii console and was the first title in the Story of Seasons series originally developed for the Wii.",https://i.postimg.cc/Wp7KbKdb/38266872-7a17-4f84-bcd4-0f53a13cf325.png
Donkey Kong Country Returns,2010-11-21,4.16,87,Action,"Donkey Kong Country Returns is a side-scrolling platformer video game developed by Retro Studios and published by Nintendo for the Wii console. The game was released first in North America in November 2010, and in PAL regions and Japan the following month. A stereoscopic port of the game, titled Donkey Kong Country Returns 3D, was released for the Nintendo 3DS in May 2013, and in Japan the following month.",https://i.postimg.cc/J4nT7hwP/bacfa917-a687-4bd0-97f2-22e9d2a2ceb4.jpg
One Piece: Unlimited Cruise 2: Awakening of a Hero,2009-09-25,4.16,,Action,"One Piece: Unlimited Cruise is a video game series for the Nintendo's Wii console based on the popular manga and anime One Piece. The game was released in two episodes which act as parts of a single story. The first episode One Piece: Unlimited Cruise Episode 1 - The Treasure Beneath The Waves was released in Japan on September 11, 2008. Later it was released in Europe on June 19, 2009 and in Australia on June 25, 2009 respectively.",https://i.postimg.cc/s2pmHQSD/41bfa428-0dcf-42af-bc8b-f737300119ae.jpg
The Beatles: Rock Band,2009-09-09,4.16,89,Action,"The Beatles: Rock Band is a 2009 music video game developed by Harmonix, published by MTV Games, and distributed by Electronic Arts. It is the third major console release in the Rock Band music video game series, in which players can simulate the playing of rock music by using controllers shaped like musical instruments. The Beatles: Rock Band is the first band-centric game in the series, and it is centred on the popular English rock group the Beatles.",https://i.postimg.cc/43bvQCkY/c44b589a-04dd-4816-90d8-d1f450290d00.jpg
Sengoku Basara: Samurai Heroes,2010-10-12,4.15,65,Action,"Sengoku BASARA Samurai Heroes, known in Japan as Sengoku BASARA 3, is a 2010 hack and slash, action video game developed and published by Capcom. It is the third major installment in the Sengoku BASARA game series and the only game in the series to be released worldwide. It was released for the PlayStation 3 and Wii on July 2010 in Japan and worldwide in October.",https://i.postimg.cc/XJ1Cs42Y/736aeb8e-c59f-42e0-9b3e-490a15d43818.jpg
Phoenix Wright: Ace Attorney - Justice for All,2010-02-15,4.15,71,Adventure,"Phoenix Wright: Ace Attorney − Justice for All is a visual novel adventure video game developed and published by Capcom. It was originally released for the Game Boy Advance in 2002 in Japan, and has since been released on multiple platforms. The Nintendo DS version, initially released in 2006 in Japan, was released in English in the West in 2007. The game is the second entry in the Ace Attorney series, following Phoenix Wright: Ace Attorney.",https://i.postimg.cc/131NCWKw/bf7c9071-8eb1-4b62-8464-ee178ffb3288.png
Dokapon Kingdom,2008-10-14,4.15,73,Role-Playing,"Dokapon Kingdom is a role-playing video game developed by Sting and published by Examu in Japan for PlayStation 2 on November 22, 2007. It was published by Atlus in North America on October 14, 2008. It is a remake of the 1994 Super Famicom title, Dokapon 3・2・1 - Arashi o Yobu Yuujou. The PlayStation 2 version was later re-released in Japan on November 20, 2008.",https://i.postimg.cc/5t7BRByJ/b7c8c6cc-63db-4778-95dc-9f804c547b17.jpg
Rune Factory Frontier,2009-03-17,4.15,79,Role-Playing,"Rune Factory: Frontier is a simulation role-playing video game developed by Neverland and published by Marvellous Entertainment in Japan, Xseed Games in North America, and Rising Star Games in Europe for the Wii video game console. It is the third game in the Rune Factory series.",https://i.postimg.cc/5t0vLX3R/9867711b-0040-48fd-a49f-02e1ad3b29be.jpg
Zero: Tsukihami no Kamen,Canceled,4.15,,Action Adventure,"Zero: Tsukihami no Kamen is a survival horror video game primarily developed by Tecmo and published by Nintendo for the Wii video game console; Tecmo Koei shared development with Nintendo SPD and Grasshopper Manufacture. The fourth installment in the Fatal Frame series and the first on a Nintendo console, it was released in Japan on July 31, 2008. Despite a European release being announced, the game has never been released outside Japan. A fan translation was released in 2010.",https://i.postimg.cc/SsbSq5Jf/a33eb8c4-63b3-45d2-a132-076d42d4136d.jpg
Mario Kart Wii,2008-04-27,4.15,82,Racing,"Mario Kart Wii is a racing video game developed and published by Nintendo for the Wii. It is the sixth installment in the Mario Kart series, and was released worldwide on April 27, 2008.",https://i.postimg.cc/L6QmhhJX/48d25208-91e4-4e2d-89d7-6c3359313528.jpg
Tiger Woods PGA Tour 10,2009-06-08,4.15,88,Sports,"Tiger Woods PGA Tour 10 is a sports video gamedeveloped by EA Tiburonfor the PlayStation 3, Wiiand Xbox 360 versions and HB Studios for the PlayStation 2 and PlayStation Portableversions and published by EA Sports for PlayStation 2, PlayStation 3, PlayStation Portable, Wiiand Xbox 360.",https://gamefaqs.akamaized.net/box/8/3/4/109834_front.jpg
Inazuma Eleven Strikers,2012-09-28,4.14,59,Sports,"Inazuma Eleven Strikers(イナズマイレブン ストライカーズ Inazuma Irebun Strikers) is a role-playingand sports video game for the Wii developed and published by Level-5. It was released on July 16, 2011 in Japan, and was released on September 28, 2012 in Europe.",https://gamefaqs.akamaized.net/box/5/8/0/157580_front.jpg
Call of Duty: Modern Warfare - Reflex Edition,2009-11-10,4.13,76,Action,"Call of Duty 4: Modern Warfare is a first-person shooter developed by Infinity Ward and published by Activision. An installment in the Call of Duty series, it was released in November 2007 for the PlayStation 3, Xbox 360, and Microsoft Windows, and was ported to the Wii as Call of Duty: Modern Warfare – Reflex Edition in 2009. The game breaks away from the World War II setting of previous entries in the series and is instead set in modern times. Developed for over two years, the game uses a proprietary game engine.",https://gamefaqs.akamaized.net/box/4/7/7/85477_front.jpg
Guitar Hero: Metallica,2009-03-29,4.13,85,Action,"Guitar Hero: Metallica is a music rhythm gamedeveloped by Neversoft, published by Activisionand distributed by RedOctane. The game was released in North America on the PlayStation 3, Wii, and Xbox 360 on March 29, 2009 and on PlayStation 2on April 14, 2009, with an Australian and European release in May 2009. Guitar Hero: Metallica is the second game of the Guitar Hero series to focus on the career and songs of one band following Guitar Hero: Aerosmith.",https://gamefaqs.akamaized.net/box/6/1/5/97615_front.jpg
New Super Mario Bros. Wii,2009-11-15,4.13,87,Action,"New Super Mario Bros. Wii is a 2.5D side-scrolling platform game developed and published by Nintendo for the Wii. The sequel to 2006's New Super Mario Bros., it was first released in Australia, North America, and Europe in November 2009, followed by Japan a month later. Like other side-scrolling Super Mariogames, the player controls Mario as he travels eight worlds and fights Bowser's henchmen to rescue Princess Peach. Up to four people can play in cooperative and competitive multiplayer modes, taking control of Mario as well as Luigi and one of two multicolored Toads. The game also introduces ""Super Guide"", which allows the player to watch a computer-controlled character complete a level.",https://gamefaqs.akamaized.net/box/8/0/3/113803_front.jpg
Guilty Gear XX Accent Core Plus,2009-05-12,4.13,76,Action,"Guilty Gear XX Accent Core Plus (ギルティギア イグゼクス アクセントコア プラス Giruti Gia Iguzekusu Akusento Koa Purasu) is the fourth version of Guilty Gear X2, and an enhanced version of Accent Core. No changes to the battle system have been made, but new features were added. Features include Kliff and Justice's return, with appropriate changes and additions, the return of Mission Mode, a new Survival Mode with level-up features, a new Gallery Mode with new illustrations, and bug fixes, rebalances, and tune ups from the previous version. It also features a new Story Mode. The story is a continuation of the storyline from Guilty Gear X2. All characters have a storyline, and the stories cover the major events involving the mystery of Gears, ""That Man"" and conflict with the Post-War Administration Bureau.",https://gamefaqs.akamaized.net/box/5/1/7/93517_front.jpg
Phantom Brave: We Meet Again,2009-08-14,4.13,76,Strategy,"Phantom Brave (ファントム・ブレイブ Fantomu Bureibu) is a tactical role-playing game for the SonyPlayStation 2 video game console developed and published by Nippon Ichi Software. It was released on January 22, 2004 in Japan, on August 31, 2004 in North America and on February 4, 2005in Europe. The North American release was the first game published by NIS America. The game shipped in two ""editions""—Normal and Special—the Special edition coming with a free soundtrack and shortened instruction manual.",https://gamefaqs.akamaized.net/box/1/1/3/107113_front.jpg
Strong Bad's Cool Game for Attractive People Episode 2: Strong Badia the Free,2008-09-15,4.13,82,Miscellaneous,"Strong Bad's Cool Game for Attractive People is an episodic graphic adventure based on the Homestar Runner web cartoon, with Strong Badas the lead character. It is developed by Telltale Games. A total of five episodes were released for Microsoft Windows and WiiWare between August 11, 2008 and December 15, 2008. It was released on the PlayStation 3 in North America on December 21, 2010, and in other regions at a later time. There is also an OS X version.",https://gamefaqs.akamaized.net/box/9/8/5/102985_front.jpg
Rune Factory: Tides of Destiny,2011-10-07,4.12,,Role-Playing,"Rune Factory: Tides of Destiny, known in Japan and PAL regions as Rune Factory: Oceans (ルーンファクトリー オーシャンズ Rūn Fakutorī Ōshanzu), is a Wii and PlayStation 3 role-playing game in the Rune Factoryseries, developed by Neverland. It is published by Marvelous Entertainment in Japan, Natsume in North America, and Rising Star Games in Europe and Australia. Players control a male and female character in one, the male side named Aden and the female side named Sonja, as they traverse the seas on a giant beast named Ymir. The beast can raise sunken islands and ships from the sea. Players are able to farm, fight using a real-time battle system, and form relationships. The game was released on February 24, 2011 in Japan, October 7 in North America, May 25, 2012 in Europe (PlayStation 3 only), and June 13, 2012 in Australia (PlayStation 3 only).",https://gamefaqs.akamaized.net/box/3/4/9/169349_front.jpg
