title,released,gf_score,metascore,genre,description,cover_art_url
Tower Toppler,1988,3.7,,Action - Platformer - 2D,"Nebulus is a video game created by John M. Phillips and published by Hewson Consultants in the late 1980s for various home computer systems. International releases and ports were known by various other names, including Castelian, Kyorochan Land (キョロちゃんランド Kyorochan Rando), Subline and Tower Toppler.",https://images.launchbox-app.com/f287b97b-e690-40e6-89a3-86ceafb7e7e1.jpg
F-18 Hornet,1988,3.67,,Simulation - Flight - Combat,F/A-18 Hornet 3.0 is a video game developed and published by Graphic Simulations for the Macintosh and Windows in 1997.,https://images.launchbox-app.com/058b6b77-f8aa-4562-b4dc-e3eb9bc17b67.jpg
Pole Position II,1987,3.65,,Racing - Simulation - Automobile,"Pole Position II is the sequel to racing arcade game Pole Position, released by Namco in 1983. As with its predecessor, Namco licensed this game to Atari, Inc. for US manufacture and distribution, who also released a port of it as the pack-in game for their Atari 7800ProSystem console. Pole Position arcade machines can be converted to Pole Position II by swapping several chips.",https://images.launchbox-app.com/786d4c77-d33e-4cb8-b96d-c507533694eb.jpg
Super Huey UH-IX,1988,3.64,,Simulation - Flight - Civilian,,https://images.launchbox-app.com/08b76593-d945-416d-a9c3-bb0921955e74.jpg
Ballblazer,1988,3.64,,Sports - Team - Futuristic,"Ballblazer is a 1984 futuristic sports game created by Lucasfilm Games. It was originally released for the Atari 8-bit family, then ported to the Atari 5200, Apple II, ZX Spectrum, Amstrad CPC, Commodore 64, MSX. and later the Atari 7800 and the Nintendo Famicom. The game was called Ballblaster during development; pirated versions of the game went by this name as well. The principal creator and programmer of Ballblazer was David Levine.",https://images.launchbox-app.com/904e64d6-3ee3-4c7e-b49c-cb880a36bad0.jpg
Xevious,1987,3.63,,Action - Shooter - Shoot-'Em-Up - Vertical,"Xevious is a 1983 vertically-scrolling shooter arcade game developed and published by Namco. It was licensed to Atari, Inc. for release in North America. The player controls a starship known as the ""Solvalou"", in its efforts to combat the Xevious forces. The Solvalou has two weapons: a projectile that can destroy flying enemies, and bombs that can be used to destroy ground-based enemies. It ran on the Namco Galaga arcade board.",https://images.launchbox-app.com/740e2096-18d5-489e-8b29-5d18f6204f2f.jpg
Tank Command,1988,3.56,,Action - Shooter - Shoot-'Em-Up - Top-Down,"Over the years, several video games in the Command & Conquer franchise began development, but were eventually canceled. Command & Conquer: Renegade 2 and Command & Conquer: Continuum were both in development by Westwood Studios before being canceled due to Electronic Arts' closure of Westwood Studios in 2003. Tiberian Incursion, the sequel to Tiberian Sun was also in early stages of development, but was put on hold until some of its concepts were reused in Tiberium Wars. Tiberium was being developed by EA Los Angeles before it was canceled due to quality concerns.",https://images.launchbox-app.com/eae19e0d-fe6f-4a3f-a68c-a0f95ed25378.jpg
Crossbow,1988,3.55,,Action - Shooter - Light Gun,"Crossbow is an arcade game released by Exidy in 1983. It was later published by Absolute Entertainment for the Commodore 64 and MS-DOS, and by Atari Corporation for the Atari 2600, Atari 7800 and Atari 8-bit family starting in 1987.",https://images.launchbox-app.com/e570e65d-f0c1-4542-bfac-a0254907c6d1.jpg
Donkey Kong,1988,3.5,,Action - Platformer - 2D,"Donkey Kong is a series of video games featuring the adventures of a gorilla character called Donkey Kong, conceived by Shigeru Miyamoto in 1981. The franchise consists mainly of two game genres, but also includes additional spin-off titles of various genres.",https://images.launchbox-app.com/d8d0bb3c-7aa3-48a6-9793-5cb211a28a50.jpg
Joust,1986,3.45,,Action - Platformer - 2D,"Joust is an arcade game developed by Williams Electronics and released in 1982. While not the first game to feature two-player cooperative play, Joust was more successful than its predecessors and popularized the concept. The player uses a button and joystick to control a knight riding a flying ostrich. The objective is to progress through levels by defeating groups of enemy knights riding buzzards.",https://images.launchbox-app.com/78e4c5ab-f031-4c2f-8832-01e342c33456.jpg
Tomcat: The F-14 Fighter Simulator,1989,3.44,,Simulation - Flight - Combat,"Digital Combat Simulator World (DCS World) is a free to playcombat flight simulator. It includes a free Sukhoi Su-25T Frogfootattack aircraft and TF-51D Mustang, an unarmed training variant of the P-51D Mustang. DCS is expandable through additional modules as well as user-made add-ons and mods. While the Su-25T and TF-51D are free, additional modules (aircraft and maps) developed by both Eagle Dynamics and third party developers are only available by purchase. Upcoming modules include the F-14 Tomcat, and future, the P-47D Thunderbolt, the F-16C Fighting Falcon, and various other aircraft.",https://images.launchbox-app.com/4072d239-e783-437b-8960-de6ff33eb481.jpg
Winter Games,1987,3.43,,Sports - Individual - Athletics,"Winter Games is a sports video game developed by Epyx (and released in Europe by U.S. Gold), based on sports featured in the Winter Olympic Games.",https://images.launchbox-app.com/7a2bcdea-359b-462c-95cb-60212bf43398.jpg
Xenophobe,1989,3.38,,Action - General,"Xenophobia is the fear or hatred of that which is perceived to be foreign or strange. Xenophobia can involve perceptions of an ingroup toward an outgroup and can manifest itself in suspicion of the activities of others, and a desire to eliminate their presence to secure a presumed purity and may relate to a fear of losing national, ethnic or racial identity.",https://images.launchbox-app.com/3a3bff12-7a93-48cd-b857-68a8ce75696a.jpg
Kung-Fu Master,1989,3.36,,Action - Beat-'Em-Up - 2D,Kung-Fu Master is a side-scrolling beat 'em up game produced by Irem as arcade game in 1984 and distributed by Data East in North America. The game was initially released in Japan under the title of,https://images.launchbox-app.com/aead5fdf-e1a2-44ce-ae88-421a52964e2e.jpg
Commando,1990,3.35,,Action - Shooter - Shoot-'Em-Up - Top-Down,"Commando, released in Japan as Senjō no Ōkami (Japanese: 戦場の狼, lit. ""Wolf of the Battlefield""), is a run and gun, vertically scrollingarcade game released in 1985. Its influence can be seen in various later games in the shooter game genre. Versions were released for various home computers and consoles. The game also appears on Capcom Classics Collection, Activision Anthology, and on the WiiVirtual Console Arcade, as well as Capcom Arcade Cabinet for PlayStation 3 and Xbox 360.",https://images.launchbox-app.com/2cf13920-c3c4-4fe7-ba3e-0f4ef38e4c94.jpg
Rampage,1989,3.33,,Action - Arcade,Rampage is a 1986 arcade game by Bally Midway. Players take control of gigantic monsters trying to survive against onslaughts of military forces. Each round is completed when a particular city is completely reduced to rubble. Warner Bros. currently owns all rights to the property via their purchase of Midway Games.,https://images.launchbox-app.com/a0154bd8-a22f-4ff6-a176-b9319869e5df.jpg
Desert Falcon,1987,3.26,,Action - Shooter - Shoot-'Em-Up - Vertical,Falcon 4.0 is a combat flight simulator video game developed by MicroProse and published by Hasbro Interactive in 1998. The game is based around a realistic simulation of the Block 50/52 F-16 Fighting Falcon jet fighter in a full-scale modern war set in the Korean Peninsula. Falcon 4.0's dynamic campaign engine runs autonomously.,https://images.launchbox-app.com/63aa1431-19bb-4c78-88a7-e7c7b299b56f.jpg
Crack'ed,1988,3.25,,Action - General,"Crack'ed, subtitled ""An Egg-Citing Adventure,"" is a target shooting video game developed by Robert Craig (credited as Robert Neve)for the Atari ST and released by Atari Corporation in 1988. An Atari 7800 port was published the same year. In Crack'ed the player must protect bird eggs by shooting predators.",https://images.launchbox-app.com/d75a3b5c-2176-444d-bfe7-9832f2600c05.jpg
Planet Smashers,1990,3.25,,Action - Shooter - Shoot-'Em-Up - Vertical,"The Planet Smashers are a Canadian ska punk band from Montreal. Since their formation in 1994, they have been a staple of the Montreal music scene. During the third wave of ska, they performed nationally and later internationally, with tours in the United States, Europe, and Japan. Founding member Matt Collyer helped establish Stomp Records in 1994, which featured many ska and ska punk bands, including Montreal's The Kingpins, The Flatliners, The Know How, and Bedouin Soundclash. Their music has been used in the Japanese flash series Catman, Canadian show Radio Free Roscoe, and MTV's Undergrads (shown on Teletoon in Canada). Lyrics by The Planet Smashers often deal with topics such as love, partying and good times, and sometimes use tongue-in-cheek innuendo.",https://images.launchbox-app.com/5c35219d-656d-4993-95c3-df03cc8ef0b3.jpg
Sentinel,1991,3.25,,Action - Shooter - Light Gun,"The Sentinel, released in the United States as The Sentry, is a puzzle video game created by Geoff Crammond, published by Firebird in 1986 for the BBC Micro and converted to the C64 (by Crammond himself), Amstrad CPC (with a cross-compiler written by Crammond), ZX Spectrum (by Mike Follin), Atari ST, Amiga (both by Steve Bak) and PC (by Mark Roll). It was among the first games to feature solid-filled 3D computer graphics on home computers. While it ran acceptably fast on 16-bit computers, it was slow on 8-bit machines such as the C64, where the next view took up to three seconds to be precomputed. Despite this, the game retained a dedicated base of fans, some of whom were able to modify their computers to enjoy it better (for example, by using a CMD SuperCPUin a standard 1-MHz 6502 Commodore 64 to achieve CPU clock speeds of 20 MHz). It won numerous awards upon release and has since appeared on several ""best video games of all time"" lists.",https://images.launchbox-app.com/36af5716-ab4c-40a6-960b-31f034d328ef.jpg
Dark Chambers,1988,3.18,,Action - Arcade,"Dandy (later Dandy Dungeon) is a dungeon crawl for the Atari 8-bit family published by the Atari Program Exchange in 1983. It was written by John Howard Palevich, originally for his undergraduate thesis while at MIT. Dandy is one of the first games to offer simultaneous, four-player, cooperative play. It was the direct inspiration for the popular 1985 Atari Games coin-op, Gauntlet, and later turned into the Dark Chambers home game published by Atari Corporation.",https://images.launchbox-app.com/c797b669-f2de-4e18-b112-bd4a37f7c85a.jpg
Super Skateboardin',1988,3.08,,Sports - Individual - Skate / Skateboard,"Skate Boardin', also known as Skateboardin'  and Skate Boardin': A Radical Adventure, is a video game developed by Absolute Entertainment for the Atari 2600 and published in 1987 by Activision. It was written by Absolute co-founder David Crane, creator of the hugely successful Pitfall!  It is one of the first skateboarding-based video games, preceded by at least the 720° arcade game and Skate Rock for the Commodore 64, both from 1986.",https://images.launchbox-app.com/f6e4387c-3898-490b-a4a5-80596755faff.jpg
Basketbrawl,1990,3.06,,Sports - Team - Basketball - Arcade,"Basketbrawl is a video game released for the Atari 7800 in 1990,then later for the Atari Lynx in 1992. It is a sports simulation which allows hitting and fighting with other players. The name is a portmanteau of the words basketball and brawl. Basketbrawl is similar to the 1989 Midway arcade game Arch Rivals which had the tagline ""A basket brawl!""",https://images.launchbox-app.com/806daef6-86ae-4e01-a4e7-508962805161.jpg
Choplifter,1987,3.04,,Action - Shooter - Shoot-'Em-Up - Vertical,"Choplifter (stylized as Choplifter!) is a 1982 Apple II game developed by Dan Gorlin and published by Brøderbund. It was ported to Atari 5200, Atari 8-bit family, ColecoVision, Commodore 64, Commodore VIC-20, MSX and Thomson computers. Graphically enhanced versions for the Atari 8-bit family and Atari 7800 were published in 1988 by Atari Corporation.",https://images.launchbox-app.com/15b95a1f-a312-4dc0-b176-ccad5bf8257f.jpg
Ikari Warriors,1990,3,,Action - Shooter - Shoot-'Em-Up - Top-Down,"Ikari Warriors is a vertically scrolling, run & gun shoot 'em up arcade game developed by SNK, published in North America and Europe by Tradewest, and released in 1986. Originally titled Ikari (怒, ""Fury"") in Japan, Ikari Warriors was SNK's first major breakthrough US release. The game was released at the time when there were many Commando clones on the market. What distinguished Ikari Warriorswere rotary joysticks and a two-player mode.",https://images.launchbox-app.com/f3c230e8-53b9-4958-8c34-8802ecd084b7.jpg
Hat Trick,1987,3,,Sports - Team - Ice Hockey - Arcade,"A hat-trick or hat trick is the achievement of a positive feat three times in a game, or another achievement based on the number three.",https://images.launchbox-app.com/b18c1f69-369e-44f3-ae38-1a8dd178cd55.jpg
One-on-One Basketball,1987,2.94,,: Sports - Team - Basketball - Arcade,,https://images.launchbox-app.com/13fed1c3-6a54-41f5-9167-a6860b3175e9.jpg
Mean 18 Golf,1989,2.92,,Sports - Individual - Golf - Sim,"Mean 18 is a computer golf games designed by Rex Bradford with graphics by George Karalias, both of the small game development company Microsmiths, and released by Accolade for MS-DOS in 1986. It was ported to the Amiga, Apple IIgs, Atari 7800, Atari ST, and Macintosh.",
Barnyard Blaster,1988,2.9,,Action - Shooter - Light Gun,Barnyard Blaster is a light gun shooting video game developed by Atari Corporation for the Atari 7800 Pro Systemand Atari XE Game System in 1988. It is one of the few games compatible with the Atari XG-1 light gun. ,https://images.launchbox-app.com/3d4a56e7-a09f-4760-ab1e-44b898ed7d34.jpg
Fight Night,1988,2.5,,Sports - Individual - Combat - Boxing / Martial Arts,"Fight Night is a 1985 boxing video game. It was developed by Sydney Development Corporation and published by Accolade in the United States and by U.S. Gold in the United Kingdom. It was released for the Apple II, Atari 8-bit family, Atari 7800 and the Commodore 64. The game includes both a single player mode and multiplayer mode. It includes the ability to customize the player's boxer. In total, there are five boxers to beat.",https://images.launchbox-app.com/9dbc9ead-4271-4ec6-99fa-4dabc37428dc.jpg
Impossible Mission,1986,1.86,,Action - Platformer - 2D,"Impossible Mission is a video game originally written for the Commodore 64 by Dennis Caswell and published by Epyx in 1984. The game features a variety of gameplay mechanics from platformand adventure games and includes digitized speech. Impossible Mission, which casts the player in the role of a secret agent infiltrating an enemy stronghold, is widely considered one of the best games for several platforms.",https://images.launchbox-app.com/fa205696-adba-4d1a-8756-59a89a5cd115.jpg
Karateka,1988,1.56,,Action - Beat-'Em-Up - 2D,"List of karateka includes notable practitioners of karate, listed in alphabetical order by surname. Note that Japanese name order might not be consistent in this list, due to differing conventions. Individual entries list each person's name, years of birth and death (as appropriate), and main karate style(s).",https://images.launchbox-app.com/14c5786c-f543-4959-9981-217df71e2a73.jpg
Double Dragon,1989,1.47,,Action - Beat-'Em-Up - 2D,"Double Dragon (ダブルドラゴン Daburu Doragon) is a beat 'em upvideo game series initially developed by Technōs Japan and released as an arcade game in 1987. The series stars twin martial artists, Billy and Jimmy Lee, as they fight against various adversaries and rivals. Due to the popularity of the game series, an animated series and live-action film adaptation have also been produced.",https://images.launchbox-app.com/0ee87ec9-1a6e-414e-82ee-b405ea161f7a.jpg
Touchdown Football,1988,1.15,,Sports - Team - Football - Arcade,"Travis Touchdown (Japanese: トラヴィス・タッチダウン Hepburn: Toravisu Tacchidaun) is a video game antihero and the main protagonist of the video game franchise No More Heroes. 27 years old in the original game, he is both an otaku and a professional assassin, wielding a Beam Katana. He was created by Goichi Suda, and voiced by Kazuya Nakai in Japanese and Robin Atkin Downes in English. He later appeared in the 2010 video game No More Heroes 2: Desperate Struggle, and reappeared in the 2019 video game Travis Strikes Again: No More Heroes.",https://images.launchbox-app.com/969688e7-89a2-4b78-89be-0708d778428b.jpg
