title,released,gf_score,metascore,genre,description,cover_art_url
Mega Man III,1992-12,3.71,,Action,"Mega Man 3 is an action-platform video gamedeveloped and published by Capcom for the Nintendo Entertainment System. It is the third game of the original Mega Man series and was originally released in Japan on September 28, 1990. The game localized in North America later in 1990 and in European regions in 1992. Taking place after the events of Mega Man 2, the plot follows the titular hero as he helps his creator, Dr. Light, and a former villain, Dr. Wily, collect parts for a peace-keeping robot by defeating several Robot Masters that have gone haywire.",https://gamefaqs.akamaized.net/box/0/6/9/21069_front.jpg
Balloon Kid,1990-10,3.69,,Action,"Balloon Kid is a flying platform game developed by Pax Softnica and published by Nintendo for the Game Boy on October 5, 1990 in North America and on January 31, 1991 in Europe. It is the sequel to Balloon Fight. It was never released in Japan for the original Game Boy; however, two years after its original release, a licensed Family Computerport titled Hello Kitty World(ハローキティワールド Harō Kiti Wārudo) was reprogrammed and released by Sanrio's subsidiary Character Soft exclusively in Japan on March 27, 1992. A Game Boy Color edition with a few new features titled Balloon Fight GB (バルーンファイトＧＢ Barūn Faito GB) was released in Japan on July 31, 2000.",https://gamefaqs.akamaized.net/box/7/1/8/1718_front.jpg
Nintendo World Cup,1991-06,3.69,,Sports,"Nintendo World Cup is a soccer video game for the Family Computer/NES and Game Boy, developed by Technōs Japan and released in 1990. It is a localization of Nekketsu High School Dodgeball Club: Soccer,the fourth Kunio-kun game released for the Family Computer. Ports for the PC Engine and Mega Drive were also released in Japan. A Game Boy version was released in Japan, North America, and Europe.",https://gamefaqs.akamaized.net/box/5/3/2/46532_front.jpg
Super Mario Land,1989-08,3.67,,Action,"Super Mario Land is a 1989 side-scrolling platform video game developed and published by Nintendo as a launch title for their Game Boy handheld game console. It is the first Mario platform game ever to be released for a handheld console. In gameplay similar to that of the 1985 Super Mario Bros., but resized for the smaller device's screen, the player advances Mario to the end of 12 levels by moving to the right and jumping across platforms to avoid enemies and pitfalls. Unlike other Mario games, Super Mario Land is set in Sarasaland, a new environment depicted in line art, and Mario pursues Princess Daisy (who makes her debut in this game). The game also includes two Gradius-style shooter levels.",https://gamefaqs.akamaized.net/box/7/8/6/46786_front.jpg
Final Fantasy Legend II,1991-11,3.67,,Role-Playing,"Final Fantasy Legend II, originally released in Japan as Sa・Ga2: Hihō Densetsu(サ・ガ2 秘宝伝説 Sa・Ga2 ~ The Treasure Legend), is a role-playing video gamedeveloped by Square Co. for the Game Boy handheld console as the second game of their SaGa series. Initially released in December 1990 for Japanese audiences, the game was translated and released in North America in November 1991 by Square America Co, and again in 1998 by Sunsoft. Like its predecessor, the English version was re-branded as a Final Fantasy title due to the series' popularity in the Western territories. The game's development was headed by lead designer Akitoshi Kawazu, who had worked on the previous title, with a music staff consisting of Kenji Ito and Nobuo Uematsu. In 2009, an enhanced remake of the game was announced for the Nintendo DS titled SaGa 2 Hihō Densetsu: Goddess of Destiny (サガ2秘宝伝説 GODDESS OF DESTINY SaGa2 The Treasure Legend ~ Goddess of Destiny), featuring three-dimensional graphics, new story elements, and an arranged soundtrack.",https://gamefaqs.akamaized.net/box/2/0/4/46204_front.jpg
Dr. Mario,1990-12,3.66,,Puzzle,Dr. Mario (stylized as D℞. Mario) is a 1990 action puzzle video game produced by Gunpei Yokoi and designed by Takahiro Harada. Nintendo developed and published the game for the Nintendo Entertainment System and Game Boyconsoles. The game's soundtrack was composed by Hirokazu Tanaka.,https://gamefaqs.akamaized.net/box/0/0/2/21002_front.jpg
Game Boy Camera,1998-06-01,3.66,,Miscellaneous,"The Game Boy Camera(GBC), released as Pocket Camera in Japan, is a Nintendo accessory for the handheld Game Boy gaming console and was released on February 21, 1998 in Japan, which ceased manufacture in late 2002. It is compatible with all of the Game Boy platforms(including Super Game Boyand with the exception of Game Boy Micro). The camera has a 128×128 pixel CMOS sensor, and can store 128×112, black & white digital images using the 4-color palette of the Game Boy system. It interfaced with the Game Boy Printer, which utilized thermal paper to print saved images, making a hardcopy. Both the camera and the printer were marketed by Nintendo as light-hearted entertainment devices aimed mainly at children in all three major video game regions of the world: Japan, North America, and Europe. N64 Magazine (which has since been superseded by NGamer) dedicated a monthly section to the device.",https://gamefaqs.akamaized.net/box/1/4/5/24145_front.jpg
Disney's DuckTales,1990-11,3.65,,Action,DuckTales is an actionplatformer video gamedeveloped and published by Capcom and based on the Disney animated TV series of the same name. It was first released in North America for the Nintendo Entertainment System in 1989 and was later ported to the Game Boy in 1990. The story involves Scrooge McDuck traveling around the globe collecting treasure and outwitting his rival Flintheart Glomgold to become the world's richest duck.,https://gamefaqs.akamaized.net/box/1/8/3/3183_front.jpg
Castlevania II: Belmont's Revenge,1991-08-09,3.65,,Action,"Castlevania II: Belmont's Revenge is a platform game released for the Game Boy in 1991. It is the second Castlevania title for the Game Boy and serves as a sequel to the previous title, Castlevania: The Adventure. Belmont's Revenge is included in color in the fourth volume of the Konami GB Collection compilations. Set fifteen years after the events of Castlevania: The Adventure, Dracula returns and kidnaps Christopher Belmont's son Soleiyu at his coming of age feast, and turns him into a demon. With Soleiyu's mystical powers, Dracula retakes human form and rebuilds his castle, forcing Christopher to confront Dracula once again to save his son and Transylvania.",https://gamefaqs.akamaized.net/box/0/4/4/46044_front.jpg
Kirby's Pinball Land,1993-11,3.64,,Action,"Kirby's Pinball Land is a 1993 pinball video gamedeveloped by HAL Laboratoryand published by Nintendo for the Game Boy. It was HAL Laboratory's third pinball video game after the MSXand NES title Rollerball and the Game Boy title Revenge of the 'Gator. It was also the first spin-off and second Game Boy title in the Kirbyseries, as well as the second pinball video game Nintendo published after the NES title Pinball. The game was rereleased on the Nintendo 3DS Virtual Console service in July 2012.",https://gamefaqs.akamaized.net/box/3/7/6/46376_front.jpg
Nemesis,1990-04,3.64,,Action,"Nemesis (ネメシスNemeshisu) is a 1990 shoot 'em up video game developed and published by Konami for the Game Boy. It is part of the Gradius series. Similar to Taito's Sagaia, this game uses a once-international title for an earlier game in the series to represent a mostly original project.",https://gamefaqs.akamaized.net/box/5/0/7/46507_front.jpg
Tiny Toon Adventures 2: Montana's Movie Madness,1993-11,3.63,,Action,Tiny Toon Adventures: Montana's Movie Madnessis the second Tiny Toon Adventures game released on the Nintendo Game Boy. It was released in 1993 and was developed and published by Konami. It was released in Japan as Tiny Toon Adventures 2: Buster Bunny no Kattobi Daibouken.,https://gamefaqs.akamaized.net/box/8/6/8/46868_front.jpg
Kirby's Star Stacker,1997-04,3.62,,Puzzle,"Kirby's Star Stacker is a 1997 puzzle video gamedeveloped by HAL Laboratoryfor the Game Boy. Kirby's Star Stacker is similar in many respects to other puzzle games that were around at the time of its release, most notably, Dr. Mario and Tetris. The goal of the game is to earn as many stars possible by matching pairs blocks, (also referred to as friends in-game) that fall from the top of the play area. There are three types of blocks, all based on Kirby's friends from Kirby's Dream Land 2: Rick the hamster, Coo the owl, and Kine the fish. Stars are scored by sandwiching the stars between two matching blocks. When stars are scored, they disappear from the play area along with the pair of blocks enclosing them. The game is lost when the falling blocks reach the top of the play area, so it is critical to eliminate as many blocks as possible by scoring stars.",https://gamefaqs.akamaized.net/box/4/1/5/25415_front.jpg
Solar Striker,1990-02,3.62,,Action,"Solar Striker (ソーラーストライカー) is a vertical scrolling shooter video gamedeveloped by Nintendo R&D1with Minakuchi Engineeringfor the Nintendo Game Boy. It was first published in Japanon January 26, 1990, then released later in North America in February, and finally in Europe on September 28.",https://gamefaqs.akamaized.net/box/1/4/0/21140_front.jpg
Adventure Island II: Aliens in Paradise,1993-02,3.6,,Action,"Adventure Island II is a side-scrolling platform gamedeveloped by Now Productionand published by Hudson Softthat was released for the Nintendo Entertainment System in 1991. It is the sequel to Adventure Islandand the second game in the series for the NES. While the first game was an adaptation of Sega's Wonder Boy arcade game, Adventure Island II is an original work, as were all the subsequent Adventure Island games. A portable version was also released for the Game Boy in 1992 titled Takahashi Meijin no Bouken Jima II or Adventure Island outside of Japan.",https://gamefaqs.akamaized.net/box/9/4/0/45940_front.jpg
Quarth,1990-12,3.6,,Puzzle,"Quarth (クォース Kuōsu) is a hybrid puzzle game/shoot 'em up developed by Konamiwhich was released in 1989 as an arcade game, sold as Block Hole outside Japan. Besides the arcade version, there were also ports of the game to the MSX2 (with a built-in SCC chip), Famicom, and Game Boy—home releases used the Quarth name worldwide (with the exception of the Game Boy Color release in Europe of Konami GB Collection Vol. 2, where the game was renamed to the generic title Block Game for unknown reasons).",https://gamefaqs.akamaized.net/box/8/5/2/41852_front.jpg
Ghostbusters II,1990-12,3.59,,Action,"Ghostbusters II is a 1990 action video game for the NES, developed by Imagineering and published by Activision. It is based on the 1989 film of the same name, and was released in the United States in April 1990, followed by a United Kingdom release in March 1991.",https://gamefaqs.akamaized.net/box/4/5/9/33459_front.jpg
