title,released,gf_score,metascore,genre,description,cover_art_url
Grand Theft Auto IV,2008-04-29,4.12,98,Action - Adventure,"What does the American Dream mean today? For Niko Belic, fresh off the boat from Europe. It's the hope he can escape his past. For his cousin, Roman, it is the vision that together they can find fortune in Liberty City, gateway to the land of opportunity. As they slip into debt and are dragged into a criminal underworld by a series of shysters, thieves and sociopaths, they discover that the reality is very different from the dream in a city that worships money and status, and is heaven for those who have them an a living nightmare for those who don't.",https://i.postimg.cc/442FbVYZ/80b2c659-8d6e-415e-a40c-3cc4feb7f4d7.jpg
The ICO and Shadow of the Colossus Collection,2011-09-27,4.42,92,Action - Adventure - Platform,"Two Award-Winning Classics Return! Remastered in HD with full stereoscopic 3D support, the ICO and Shadow of the Colossus Collection brings together two of the most highly-acclaimed single player video games of all time into a single package, playable on PlayStation 3. ICO: Enter a world of enchantment and wonder, where once was, is nevermore. Ico, a mysterious boy, has been expelled from his village to an isolated castle. Within his confines, he begins to have eerie dreams of rescuing a young princess from the evil spirits that dwell within the fortress. Blurring the lines between fantasy and reality, Ico embarks on a quest to save the princess and along the way, discovers his own cryptic fate. Shadow of the Colossus: Experience a majestic journey through ancient lands on your quest to bring a girl back to life by defeating sixteen gigantic beasts. On the back of your trusty horse, explore expansive landscapes and seek out each Colossus in its own place of hiding, armed with only your wits, a sword and a bow. Each one represents a unique challenge as you attempt to find its weakness and topple it.",https://i.postimg.cc/TPPtDPTh/ebb59a17-8873-40f0-a22b-7c0e053665e4.jpg
inFamous,2009-05-26,4,80,Action - Sandbox,"A massive explosion rips through six square blocks of Empire City, leveling everything and everyone in its path. At the center of the blast crater a lone man stands up miraculously unharmed; gifted with incredible powers. From the creators of the award-winning Sly Cooper series, Sucker Punch brings you inFAMOUS, the first open-world action/adventure title by SCEA, for the PlayStation 3. Players experience what happens when a real person suddenly starts developing super powers. Exact revenge? Protect the innocent? Maybe a little of both? These are the situations you'll face as you play inside of a richly interactive and organic living city. A place where your actions create broader reactions in the citizens and landscape around you.",https://i.postimg.cc/1XS6DWDM/13e7886e-6ac9-449f-a12d-f9c8da050be0.jpg
Journey Collector's Edition,2012-08-28,4.34,89,Adventure,"The Journey Collector's Edition features all three best-selling games from acclaimed indie developer thatgamecompany, Journey, Flower, and flOw, for one low price. The collection also includes a wealth of exclusive bonus content that fans are sure to love, making this the ultimate edition for collectors to cherish for years to come. Bonus content includes the original soundtracks for all three games, three exclusive mini-games from thatgamecompany, a 30-minute making-of documentary about Journey, Creator Commentary play-throughs of all three games, and much more.",https://i.postimg.cc/pLm95NgR/1b2fb36b-f4ef-4d8c-a25e-7045fe6f0af0.jpg
Kingdom Hearts HD 1.5 ReMIX,2013-12-31,4.4,77,Role Playing,"Kingdom Hearts HD 1.5 ReMIX includes... KINGDOM HEARTS: FINAL MIX In the original and Final Mix versions of Kingdom Hearts, the command menu had four commands: Attack, Magic, Items, and a fourth context-sensitive slot that varied depending on what the player had targeted, where they were, etc. The command menu has been updated to include ""Attack"", ""Magic"", ""Items"", and ""Summons"" in the fourth slot, which was originally located as a sub-category beneath the ""Magic"" menu. The original fourth command has been replaced by the introduction of Reaction Commands from Kingdom Hearts II and are triggered by pressing the Triangle Button. The camera works more similarly to that of Kingdom Hearts II, utilizing the right thumb stick to move the camera and allowing the player to click the R3 button to reset the camera behind Sora, as opposed to the original game which made use of the shoulder triggers L2 and R2 to position the camera. Overall, the gameplay of Kingdom Hearts Final Mix was modified so it would play more similarly to Kingdom Hearts II and Re:Chain of Memories, to create a more consistent play style throughout the series. KINGDOM HEARTS: RE:CHAIN OF MEMORIES This version of Chain of Memories was released in Europe and Australia for the first time as part of the collection, as it was previously released in North America in December 2008. KINGDOM HEARTS: 358/2 DAYS This game, originally released for the Nintendo DS, does not appear in playable form in this collection, and is instead adapted into 2 hours and 50 minutes worth of cinematic cutscenes, remastered in high definition.",https://i.postimg.cc/6QLByY5B/738ef3c9-c9c8-4b98-9c90-d43dfa03b27c.jpg
Lightning Returns: Final Fantasy XIII,2014-02-11,3.71,83,Role Playing,"Lightning Returns is the concluding chapter of the Final Fantasy XIII saga and series heroine Lightning's final battle. The grand finale of the trilogy brings a world reborn as well as free character customization and stunning action based battles. The world is sinking into a sea of chaos, and in thirteen days, nothing will remain. Though the planet is doomed, there is still hope for those who call it home. After centuries in crystal stasis, a hero has awoken—a legendary warrior on a god-given mission to save the souls of mankind. Her name: Lightning. Blessed with incredible strength and an arsenal of new weapons, she has everything she needs for the coming battle. Everything except time. And now she must make an impossible choice...",https://i.postimg.cc/RqrY1xXy/919df0b6-9284-4a2b-9e49-c437f5246a05.jpg
Lost Planet 2,2010-05-11,3.71,68,Shooter,"Lost Planet 2 is a third-person shooter video game developed and published by Capcom. The game is the sequel to Lost Planet: Extreme Condition, taking place ten years after the events of the first game, on the same fictional planet. The game was developed for the PlayStation 3, Xbox 360 and Microsoft Windows.[3] Originally set to be released in early 2010, Capcom delayed the game's consoles release[4] to May 11, 2010 in North America and Europe, May 13, 2010 in Australia and May 20, 2010 for Japan,[5] and the Microsoft Windows version was released on October 12, 2010.[2] As of February 2, 2011, Capcom has stated that the title has sold more than 1.5 million copies worldwide.[6]",https://i.postimg.cc/htKBNV1w/8189v-NCj-E3-S-AC-SL1500.jpg
Mass Effect,2012-12-04,4.11,85,Action,"Mass Effect is set in the year 2183 AD. Thirty-five years prior, humankind discovered a cache of technology on Mars, supposedly built by a technologically advanced but long-extinct race called the Protheans. Studying and adapting this technology, humanity has managed to break free of the solar system and has established numerous colonies and encountered various extraterrestrial species within the Milky Way galaxy. Utilizing alien artifacts known as Mass Relays, the various space-faring races are able to travel instantly across vast stretches of the galaxy.",https://i.postimg.cc/0N3h5S79/d62198eb-1f51-499b-bb48-c83ad7e3ec45.jpg
Mass Effect 2,2011-01-18,4.37,94,Action,"After the events of the original game, Commander Shepard is killed in an ambush by a mysterious alien species called the Collectors. Shepard is revived two years after the attack by an enigmatic organization called Cerberus, and is tasked with finding out more about the Collectors and why they are abducting entire human colonies. Shepard must build a team in order to accomplish what seems to be a suicide mission.",https://i.postimg.cc/8PD9CNff/22d0b703-5891-44f5-971e-d14d45064320.jpg
Mass Effect 3,2012-03-06,4.12,93,Action,"In Mass Effect 3, an ancient alien race known only as Reapers, has launched an all-out invasion of the galaxy, leaving nothing but a trail of destruction in their wake. Earth has been taken, the galaxy is on the verge of total annihilation, and you are the only one who can stop them. The price of failure is extinction. You, as Commander Shepard, must lead the counter assault to take it back. Only you can determine how events will play out, which planets you will save from annihilation and which alliances you will form or abandon as you rally the forces of the galaxy to eliminate the Reaper threat once and for all. Battle with your comrades or even your own friends in this all-out galactic war to take Earth back. With co-op online multiplayer missions new to the Mass Effect universe , you can choose from a variety of classes and races, form an elite Special Forces squad, and combine weapons, powers and abilities to devastating effect as you all fight together to liberate key territories from enemy control in this third entry of the epic intergalactic RPG franchise.",https://i.postimg.cc/GtzQt06v/fa8ece2b-1cf6-4576-8cc9-a9a1bbfa6c60.jpg
Metal Gear Solid 4: Guns of the Patriots,2008-06-12,4.55,94,Action - Adventure - Shooter - Stealth,"A legendary soldier. A final mission. The ultimate sacrifice. In his globetrotting final mission, Snake must travel around the world in pursuit of his arch nemesis, Liquid Ocelot. Armed with new gadgets and abilities, Solid Snake must shift the tides of war into his favour, using the chaos of the battlefield to infiltrate deep into enemy territory. • Experience a stunning cinematic adventure that will keep you hooked until the very end • Customizable new weapons and technologically advanced gadgets that assist you in your missions • Play online with up to 16 players in this ultimate squad based tactical shooter, Metal Gear Online",https://i.postimg.cc/DwSgvM6b/38d572c3-30ad-418d-9142-4f35628c7c85.jpg
Ni no Kuni: Wrath of the White Witch,2013-01-22,4.26,85,Role Playing,"A heart-warming tale of a young boy named Oliver, who embarks on a journey into a parallel world in an attempt to bring his mother back from the dead. Along the way, Oliver makes new friends and adopts many of the wonderful creatures that inhabit the world, raising them to battle other creatures on his behalf as he takes on formidable enemies. Developed by LEVEL-5 with animation by the legendary Studio Ghibli, Ni no Kuni: Wrath of the White Witch combines beautiful animated visuals, masterful storytelling and a sweeping score into an epic role-playing adventure like no other.",https://i.postimg.cc/FKj015L1/0f812897-be49-4a74-bc82-6822812b7f09.jpg
Puppeteer,2013-09-10,3.93,80,Platform,"One dark moonlit night, a young boy named Kutaro was carried away by the maleficent Moon Bear King to a black castle where the unlucky lad was transformed into a puppet. Kutaro displeased the terrible tyrant, who devoured the boy's wooden head and cast away his body. But the headless hero was not alone, for he had discovered a very special pair of scissors to help him on his harrowing adventure to find his head, and his way home. Puppeteer is a brand new franchise developed exclusively for PlayStation 3 by SCE JAPAN Studio. Set in a magical puppeteer’s theater, this title will introduce you to a strange and fantastic world, where the environment is constantly changing. Players will enjoy a rich, dark fairy-tale where surprises lurk around every corner.",https://i.postimg.cc/vBYxB1yS/844a517c-02b3-4c64-9b1f-4f5aeb2caab9.jpg
Red Dead Redemption,2010-05-18,4.4,95,Action - Adventure,"America, early 1900's. The era of the cowboy is coming to an end. When federal agents threaten his family, former outlaw John Marston is sent across the American frontier to help bring the rule of law. Experience intense gun battles, dramatic train robberies, bounty hunting and duels during a time of violent change. Red Dead Redemption is an epic battle for survival in a beautiful open world as John Marston struggles to bury his blood-stained past, one man at a time.",https://i.postimg.cc/kX0VSY9S/f2ec004b-1d8b-4bc3-a120-0015dc0c571d.jpg
Sonic Generations,2011-11-01,4.1,76,Platform,"The game features levels derived from 20 years of Sonic history, spreading across three eras: Classic, Dreamcast and Modern, which are played as either Classic Sonic or Modern Sonic. Classic Sonic's levels are strictly two dimensional side scrolling stages, using classic moves like the Spin Attack and Spin Dash, while Modern Sonic's levels follow the 2D/3D style gameplay of Sonic Unleashed and Sonic Colors, featuring techniques such as boosting and homing attacks. As well as classic power-ups such as Invincibility and Speed Shoes, certain levels have unique power-ups, such as skateboards in City Escape and Wisp powers in Planet Wisp.",https://i.postimg.cc/mr82mmx8/15613e80-d05b-4c49-8c4d-22e514a3153a.jpg
Tales of Graces f,2012-03-13,4.25,77,Role Playing,"As the follow-up to the original Tales of Graces, Tales of Graces f features stunning high-definition visuals with improved outlining and the detailed anime art style of Mutsumi Inomata. The gorgeous and spacious environments truly immerse you in the beautiful open world. Master new combat styles to aid you in battle. The Style Shift - Linear Motion Battle System allows you to freely change between fighting styles while evading enemy attacks. Use powerful new techniques and take the fight to your foes like never before with Accelerate mode. Enlist the help of up to three friends to battle enemies side-by-side, and explore more than 10 hours of engaging gameplay in the all-new Lineage & Legacies epilogue that's exclusive to the PlayStation 3. This all-new content features new dungeons, dangerous new monsters and powerful new spells, attacks and techniques. Can you fight to maintain peace on the planet of Efinea?",https://i.postimg.cc/sXbBJTSb/ad7fd0ab-083b-4d4c-b7cd-3435308805e3.jpg
Tales of Symphonia Chronicles,2014-02-25,4.29,77,Role Playing,"With Tales of Symphonia Chronicles, players will be able to experience the most celebrated Tales of game to date, Tales of Symphonia, again for the first time with crisp and colourful high definition graphics and additional content along with its 2008 sequel Tales of Symphonia: Dawn of the New World. Using characters designed by renowned Japanese artist Kosuke Fujishima, Tales of Symphonia unfolds with beautiful anime-style cel-shaded graphics that make the expansive 3D worlds feel like a 2D comic book. The storyline is an emotionally charged, epic adventure that redefines the role-playing genre.",https://i.postimg.cc/TYJwydkz/6e1bc0a6-c836-4f23-8b0e-fc5f6c99bd65.jpg
Tales of Xillia,2013-08-06,4.19,78,Role Playing,"Set in a world where humans and spirits share a symbiotic existence with each other, Tales of Xillia follows the adventures of two unlikely heroes in a land where two conflicting nations are heading to a clash. Building upon the signature real-time combat, epic storytelling, and strong character relationships from the series, Tales of Xillia immerses players into a sweeping role playing adventure beyond imagination. Tales of Xillia follows Jude Mathis, a clever medical student attending school in the capital city, and Milla Maxwell, a mysterious woman accompanied by four unseen beings. Players will be able to choose either Jude or Milla at the outset of their adventure through the world of Rieze Maxia, where humans and spirits live together in harmony. The kingdom of Rashugal has been experimenting with a powerful source that led to draining the mana from the world. Realizing the harm it is inflicting on the world, Jude and Milla set off on a journey to destroy it and restore the mana back to the world.",https://i.postimg.cc/XNc3L2wF/fb09b69e-d6fb-41ad-952c-721ef8c180ae.jpg
Tales of Xillia 2,2014-08-19,4.17,71,Role Playing,"Tales of Xillia 2 centers around Ludger Kresnik, a young man and a skilled chef who lives in Trigleph city in Elympios with his brother Julius and their cat Rollo. He strives to follow in his brother’s footsteps and work as an agent in the prestigious Spirius Corporation, a large scale and illustrious company that develops technology for every field imaginable. One day, through a chance encounter, he meets Elle Marta: a young girl travelling alone attempting to reunite with her father at the mythic “Land of Canaan” and ends up accompanying her. His choice to accompany her will send the two on a journey that will change the fate of the two worlds forever.",https://i.postimg.cc/brL7hBTB/c660f442-edc3-420a-a043-7b7f1252c82a.jpg
Terraria,2013-03-26,4.17,81,Life Simulation,"Terraria is a two dimensional platform game of exploration and crafting. Players can use mines and picks to collect various items from the environment including wood, ore and even spider webs. Resources acquired from the environment can be placed or crafted into all manner of items. The simple crafting system automatically lists any item that you have the materials to craft. First priority is to set up a base before night fall hits in order to protect yourself from roving zombies and eyeball monsters. You can craft many items for your home, including doors, walls, tables, chairs and beds. During the daytime slimes roam the land and must be avoided or dispatched with a weapon such as a sword or axe. As you gather materials you will be able to construct more powerful weapons from different ores as well as armor to protect yourself. 30 monsters are present in the game including slimes, floating eyeballs, giant earth worms and zombies. Building a nice home will attract NPC (non-player characters) to your house to set up residence. These can include a merchant to trade with and nurses who can heal your wounds. Terraria supports single player, multi-player servers and player vs player combat.",https://i.postimg.cc/mkd5qFZx/BLUS41034.jpg
The Darkness II,2012-02-07,3.77,79,Adventure - Shooter,"The Darkness II is the sequel to the critically acclaimed 2007 release The Darkness. Inspired by the popular comic book series produced by Top Cow Productions, Inc., The Darkness II is an intense first person action game that delivers a twisted and gripping narrative of tragedy, modern crime drama, and supernatural horror. Players will be taken down the brutal and personal path of Jackie Estacado, head of a New York crime family and wielder of an ancient and ruthless force of chaos and destruction known as The Darkness. The Darkness II stands out visually with its distinctive graphic noir style, and it is the only game that features Quad-Wielding: the ability to utilize four different weapons independently and simultaneously.",https://images.launchbox-app.com/f385dfb5-60a1-4b46-b71e-5b7fac6c5c0d.jpg
Uncharted 2: Among Thieves,2009-10-13,4.45,96,Action - Adventure,"In Uncharted 2: Among Thieves fortune hunter Nathan Drake embarks on a journey that will push him to his physical, emotional and intellectual limits to discover the real truth behind the lost fleet of Marco Polo and the legendary Himalayan valley of Shambhala, more commonly known in the west as Shangri-La. Although gameplay in Among Thieves is similar to that of the previous game, there are several major differences. The most important of these is the addition of several online multiplayer options. Unfortunately, no offline multiplayer could be included in the game due to the impact local split-screening has on the game's graphical quality. Thankfully though, the online modes included cover both co-op and competitive play. See the feature list below for details on these. In addition to play modes players can also expect a wealth of new gameplay features including a new stealth gameplay mechanic and altered climbing mechanic - both of which are extended to the AI of enemies; the ability to create cover by flipping over certain found items; the use of riot shields for defense and offense; and a complete lack of loading screens.",https://images.launchbox-app.com/cbfc0edb-730a-48ed-8fd7-e6b3e2e9107b.jpg
Uncharted 3: Drake's Deception,2011-11-01,4.21,92,Action - Adventure,"Uncharted 3: Drake's Deception is a unique third-person Action-Adventure game for play exclusively on PlayStation 3 that incorporates significant Shooter and Platformer gameplay mechanics resulting in another must-have game for PS3 players. The third game in the Uncharted franchise, Uncharted 3: Drake's Deception continues the adventures of the swashbuckling treasure hunter Nathan Drake, this as he finds himself in a new variety of challenging environments. Features include: interactive cinematic experience, stereoscopic 3D, an epic single player campaign and multiplayer support online as well as offline. In Uncharted 3: Drake's Deception a search for the fabled ""Atlantis of the Sands"" propels fortune hunter Nathan Drake on a trek into the heart of the Arabian Desert. When the terrible secrets of this lost city are unearthed, Drake's quest descends into a desperate bid for survival that strains the limits of his endurance and forces him to confront his deepest fears.",https://i.postimg.cc/tCZkyc2n/e47f8a34-3d98-475a-a9fa-33ea743cf2fb.jpg
Uncharted: Drake's Fortune,2007-11-19,4.09,88,Action - Adventure,"A 400-year-old clue in the coffin of Sir Francis Drake sets a modern-day fortune hunter on an exploration for the fabled treasure of El Dorado, leading to the discovery of a forgotten island in the middle of the Pacific Ocean. The search turns deadly when Nathan Drake becomes stranded on the island and hunted by mercenaries. Outnumbered and outgunned, Drake and his companions must fight to survive as they begin to unravel the terrible secrets hidden on the Island. Taking full advantage of the power of PS3, Uncharted: Drake’s Fortune is developed using proprietary technology that promises to impress players with incredibly realistic characters and lifelike environments. Building on its legacy of extraordinary storytelling, developer Naughty Dog has created an elaborate plot that will have players guessing at every turn. Uncharted: Drake's Fortune, brings players into a world ripe with realism and unexpected juxtapositions.",https://i.postimg.cc/jjXQZYdm/7ca58887-7462-48c9-9ec7-2aa36b240595.jpg
Valkyria Chronicles,2008-11-04,4.35,86,Role Playing - Strategy,"Valkyria Chronicles is set in a fictitious continent reminiscent of 1930's Europe divided in two and ruled by the Empire and the Federation. The Empire has set its sights on invading a small neutral country called Gallia, which is situated in the middle of the two great empires. The game follows a hero named Welkin and his fellow soldiers of the Federation's 7th Platoon that are fighting against the Empire, who is intent on unifying the continent under its power. The Federation discovers that the Empire possesses a secret weapon, known as the ""Valkyria"" - an ancient race with special powers thought to exist only in legends. With this new discovery, the fate of the Federation's ability to win the war and a hope for a better future hangs in the balance. BLiTZ (Battle of Live Tactical Zone) System - Combining turn-based RPG gameplay with 3rd person action games, the BLiTZ battle system lets you battle with direct control in action sequences just as in action games, while also maneuvering through the vast world with strategic moves typical of tactical RPGs. The battle is turn-based between the Player Phase and the Enemy Phase.",https://i.postimg.cc/4yK6fKbR/855204f4-44bf-49cc-8e4e-2d51cc004710.jpg
XCOM: Enemy Unknown,2012-10-09,4.03,89,Strategy,"XCOM: Enemy Unknown will place you in control of a secret paramilitary organization called XCOM. As the XCOM commander, you will defend against a terrifying global alien invasion by managing resources, advancing technologies, and overseeing combat strategies and individual unit tactics. The original X-COM is widely regarded as one of the best games ever made and has now been re-imagined by the strategy experts at Firaxis Games. XCOM: Enemy Unknown will expand on that legacy with an entirely new invasion story, enemies and technologies to fight aliens and defend Earth. You will control the fate of the human race through researching alien technologies, creating and managing a fully operational base, planning combat missions and controlling soldier movement in battle.",https://i.postimg.cc/66Dj7w7f/30de32ed-5c9f-45cf-9657-248091e5421a.jpg
