title,released,gf_score,metascore,genre,description,cover_art_url
Castle Wolfenstein,1983,4.31,,Action - Platformer - 2D,"Castle Wolfenstein is a stealth-based action-adventure shooter video game developed by Muse Software for the Apple II. It was released in 1981 and ported to MS-DOS, the Atari 8-bit family, and the Commodore 64. Beyond Castle Wolfenstein is its sequel. With an emphasis on trying to avoid detection for as long as possible, Castle Wolfenstein and its sequel are considered by gamers to be prototypical stealth-based games—some of the first in a genre that would not gain popularity until the late 1990s.",https://images.launchbox-app.com/b228a085-a877-4edc-93e9-6220ed9fe241.jpg
Ms. Pac-Man,1982,4.31,,Action - Arcade,"Ms. Pac-Man is the second game in the Pac-Man series, released in arcades in February 1982. Ms. Pac-Man introduced a female protagonist, four different mazes, more colorful graphics, and several gameplay changes.",https://images.launchbox-app.com/d0122d77-8dea-4bf8-b663-7a5dde93c44d.png
Soccer,1983,4.3,,Sports - Team - Soccer - Arcade,"Soccer is a video game produced by Intelligent Systems and Nintendo as part of its Sports Series for the Nintendo Entertainment System. It was released in Japan in 1985, in the United States at launch in 1985 and in Europe in 1987. It was also released for the Family Computer Disk System in 1986. It is also available on the Virtual Console since June 12, 2014, to be bought from the Wii Shop Channel and the Wii U Nintendo eShop.",https://images.launchbox-app.com/1ec1b4bb-38b8-4241-846f-9551463b8ed8.jpg
Pole Position,1983,4.29,,Racing - Arcade - Automobile,"Pole Position is an arcade racing video game that was released by Namco in 1982 and licensed to Atari, Inc. for US manufacture and distribution, running on the Namco Pole Position arcade system board. The game was designed by Tōru Iwatani, who had also designed the Gee Bee games and Pac-Man. It was the most popular coin-operated arcade game of 1983, and is considered one of the most important titles from the video arcade's golden age. Pole Position was released in two configurations: a standard upright cabinet, and an environmental/cockpit cabinet. Both versions feature a steering wheel and a gear shifter for low and high gears, but the environmental/cockpit cabinet featured both an accelerator and a brake pedal, while the standard upright one only featured an accelerator pedal.",https://images.launchbox-app.com/776a4aff-4f47-4af6-bbaa-6ad1971c579e.jpg
Star Wars: Return of The Jedi - Death Star Battle,1983,4.29,,Action - General,"Star Wars is an arcade game designed by Mike Hally and produced by Atari, Inc. in 1983. The game is a first person space combat game using 3D color vector graphics to simulate the assault on the Death Star from the 1977 film Star Wars. It was developed during the Golden Age of Arcade Games and has appeared in lists of the greatest video games of all time.",https://images.launchbox-app.com/06a5f8c5-619f-4d9f-ab91-28af5d4450e7.jpg
Star Raiders,Mar-80,4.28,,Simulation - Space - Combat,"Star Raiders is a first-person space combat simulator for the Atari 8-bit family of computers. It was written by Doug Neubauer, an Atari employee, and released in cartridge form by Atari in 1979. The game is commonly referred to as the platform's killer app. It was later ported to the Atari 2600, Atari 5200, and Atari ST.",https://images.launchbox-app.com/52ae4237-969e-4f4e-80b9-075c900c49f5.jpg
Missile Command,1981,4.28,,Action - Shooter - Shoot-'Em-Up - Top-Down,"Missile Command is a 1980 arcade game developed and published by Atari, Inc. and licensed to Sega for European release. It was designed by Dave Theurer, who also designed Atari's vector graphics game Tempest from the same year. The 1981 Atari 2600 port of Missile Command by Rob Fulop sold over 2.5 million copies.",https://images.launchbox-app.com/bdaf1cfb-5fa1-4ff0-85a4-ca28a26b94e3.jpg
Miner 2049er,1982,4.27,,Action - Platformer - 2D,"Miner 2049er is a platform video game created by Bill Hogue that was released in 1982 by Big Five Software. It was developed for the Atari 8-bit family and widely ported to other systems. The title ""Miner 2049er"" evokes a 21st-century take on the California Gold Rushof around 1849, in which the gold miners and prospectors were nicknamed ""49ers"".",https://images.launchbox-app.com/b71dab8f-4adc-47a7-9f81-e6a0640cbfcd.jpg
Mario Bros.,1989,4.27,,Action - Platformer - 2D,"Mario Bros. is a platform game published and developed for arcades by Nintendo in 1983. It was created by Shigeru Miyamoto. It has been featured as a minigame in all of the Super Mario Advance series and numerous other games. Mario Bros. has been re-released for the Wii's, Nintendo 3DS's, and Wii U's Virtual Console services in Japan, North America, Europe and Australia. It has also been re-released through Nintendo Switch Online.",https://images.launchbox-app.com/8500fd93-019d-42eb-b834-ac108864e092.jpg
BC's Quest for Tires,1984,4.26,,:Action - Platformer - 2D,"B.C.'s Quest for Tires is a home video game designed by Rick Banks and Michael Bate and published by Sierra On-Line in 1983.Versions were released for the Commodore 64, Atari 8-bit family, ColecoVision, ZX Spectrum, MSX, and Apple II. Based on the comic strip B.C. by Johnny Hart, BC's Quest for Tires is a scrolling game similar to Irem's Moon Patrol from the previous year. The title is a play on the title of the contemporaneous film Quest for Fire.",https://images.launchbox-app.com/9dda5727-b25e-4943-ba26-adddd867d269.jpg
Buck Rogers: Planet of Zoom,1983,4.26,,Action - Shooter - Rail,"Buck Rogers is a fictional space opera character created by Philip Francis Nowlan in the novella Armageddon 2419 A.D., subsequently appearing in multiple media. In Armageddon 2419 A.D., published in the August 1928 issue of the pulp magazine, Amazing Stories, the character's given name was ""Anthony"". A sequel, The Airlords of Han, was published in the March 1929 issue.",https://images.launchbox-app.com/16edce2a-59bc-4521-b9e4-94c68bb5a6a0.jpg
Rescue on Fractalus,1987,4.25,,Action - General,"Rescue On Fractalus! is a March 1984 first-person shooter computer game created by Lucasfilm Games (later LucasArtsEntertainment). It was originally released for the Atari 8-bit family and the Atari 5200 games console. It was also ported to other popular platforms of the day, such as the Apple II, ZX Spectrum (by Dalali Software Ltd), Amstrad CPC, Tandy Color Computer 3 and Commodore 64. The game was one of the first two products from the fledgling Lucasfilm Computer Division Games Group led by Peter Langston. David Fox was the project leader and designer. Music was mainly composed by Charlie Kellner.",https://images.launchbox-app.com/bb004578-ebb4-43b1-aefc-ab5ce98b1621.jpg
M.U.L.E.,1983,4.25,,Strategy - General,M.U.L.E. is a seminal multiplayer video game originally written for the Atari 8-bit family by Ozark Softscape and published in 1983 by Electronic Arts. It was designed by Danielle Bunten Berry.,https://images.launchbox-app.com/373ff968-602e-4bd8-a294-74c0e0775fc5.jpg
Conflict 2500,1981,4.25,,trategy - Turn-Based - General,"Conflict 2500 is video game published by Avalon Hill in 1981 for the Apple II, Atari 8-bit family, Commodore PET, and TRS-80.Conflict 2500 is a game in which the player's band of warships, supported by a network of planetary and free bases, must seek out and destroy invading berserkers moving invisibly.",https://images.launchbox-app.com/88c0cd16-afaa-491d-9d01-023812b8baf2.png
Qix,1983,4.23,,Puzzle - Action,"Qix (クイックス Kuikkusu) (pronounced ""kicks"") is an arcade game developed by Taito America Corporation and released in October 1981. The objective of Qix is to fence off, or claim, a supermajority of the playfield. At the start of each level, the playing field is a large, empty rectangle, containing the ""Qix""—a stick-like entity that performs graceful but unpredictable motions within the confines of the rectangle.",https://images.launchbox-app.com/77bbaa7e-7d04-46c8-b136-98068c9d4c26.jpg
PitStop,1983,4.21,,Racing - Simulation - Automobile,"Pitstop is a 1983 racing video game developed and published by Epyx for the Atari 8-bit family, ColecoVision, Coleco Adam, and Commodore 64. A sequel, Pitstop II, was released in 1984.",https://images.launchbox-app.com/c315177c-bc62-4b37-83ce-03c43df76e1d.jpg
Into the Eagle's Nest,1988,4.2,,Action - General,"Into the Eagle's Nest is a video game developed by Pandora and published for Amiga, Amstrad CPC, Apple II, Atari 8-bit family, Atari ST, Commodore 64, IBM PC, and ZX Spectrum starting in 1987.",https://images.launchbox-app.com/d33473a1-0fc8-4660-a853-dfc060b16883.jpg
Frogger,1982,4.18,,Action - Arcade,Frogger (フロッガー (Furoggā)) is a 1981 disc game developed by Luigi De stefano. The object of the game is to direct frogs to their homes one by one by crossing a busy road and navigating a river full of hazards.,https://images.launchbox-app.com/f300baf7-0fde-4d00-8ace-2fbd73e5fc28.jpg
Super Huey UH-IX,1986,4.17,,Simulation - Flight - Civilian,,https://images.launchbox-app.com/08b76593-d945-416d-a9c3-bb0921955e74.jpg
Dig Dug,1982,4.15,,Action - Arcade,"Dig Dug is a maze arcade game developed and released by Namco in 1982. The player controls the titular character, who must eliminate all of the enemies on the screen by pumping them up with air until they explode or causing rocks to fall on them. The game was published by Atari, Inc. in North America and Europe. It runs on Namco Galaga arcade hardware.",https://images.launchbox-app.com/dcd8eccf-1f76-489a-8c3b-7b5d1f527a88.jpg
Congo Bongo,1983,4.14,,Action - Platformer - 2D,"Congo Bongo (コンゴボンゴ Kongo Bongo), also known as Tip Top (ティップタップ Tippu Tappu), is an isometric platform arcade game released by Sega in 1983. The player takes the role of a red-nosed safari hunter who tries to catch an ape named Bongo. The hunter seeks Bongo to exact revenge for an apparent practical joke in which Bongo set fire to the hunter's tent, giving him a literal ""hot foot."" The game was named by Peter W. Gorrie who was the CFO of Sega at that time.",https://images.launchbox-app.com/fe7e8316-a976-4f4d-89b2-8c5c78c8a4ad.jpg
Arkanoid,1987,4.14,,Action - Arcade,"Arkanoid (アルカノイド Arukanoido) is an arcade game released by Taito in 1986. It expanded upon Atari's Breakout games of the 1970s by adding power-ups, different types of bricks, a variety of level layouts, and more sculpted, layered visuals. The title refers to a doomed mother ship from which the player's ship, the Vaus, escapes. It was widely ported to contemporary systems and followed by a series of remakes and sequels, including the 1987 arcade game Arkanoid: Revenge of Doh. Arkanoid revived the Breakout concept, resulting in many clones and similar games for home computers, even over a decade later.",https://images.launchbox-app.com/bdd36337-c16d-44ee-9603-a235e59c8f2e.jpg
Donkey Kong,1983,4.14,,Action - Platformer - 2D,"Donkey Kong is a series of video games featuring the adventures of a gorilla character called Donkey Kong, conceived by Shigeru Miyamoto in 1981. The franchise consists mainly of two game genres, but also includes additional spin-off titles of various genres.",https://images.launchbox-app.com/c5a08c70-9bcd-4cd7-96d7-df2c4f82bc2b.jpg
Galaxian,1982,4.13,,Action - Shooter - Shoot-'Em-Up - Vertical,"Galaxian is a fixed shooter arcade game developed and released by Namco in 1979. It would be licensed out to Midway Games for manufacture and distribution in North America. In the game, the player controls a starship at the bottom of the screen as it must destroy the titular Galaxian aliens. Aliens will appear in a set formation towards the top of the screen and perform a dive-bomb towards whilst firing shots, in an effort to hit the player. Bonus points are awarded for destroying aliens in groups or by taking out enemies in mid-flight.",https://images.launchbox-app.com/683124c5-004c-4e77-817e-6fe83c8a4e4b.png
Pac-Man,1982,4.1,,Action - Arcade,"Pac-Man is a maze arcade game developed and released by Namco in 1980. Originally known in Japan as Puckman, it would be changed to Pac-Man for international releases as a preventative measure against defacement of the arcade machines. Outside Japan, the game was published by Midway Games, part of their licensing agreement with Namco America. The player controls the titular character, as he must eat all the dots inside an enclosed maze while avoiding four colored ghosts. Eating large flashing ""Power Pellets"" will cause the ghosts to turn blue and reverse direction, allowing Pac-Man to eat them for bonus points. It was the first game to run on the Namco Pac-Man arcade board.",https://images.launchbox-app.com/dcd8eccf-1f76-489a-8c3b-7b5d1f527a88.jpg
Beach-Head,1983,4.1,,Simulation - Flight - Combat,"Beach-Head is a video game developed and published in 1983 by Access Software for the Atari 8-bit family and Commodore 64 home computers in the US. Versions for the Commodore 16, ZX Spectrum, BBC Micro, and Acorn Electron (as well as the Atari and C64 versions) were published in Europe by U.S. Gold in 1984, followed by a version for the Amstrad CPC platform in 1985.",https://images.launchbox-app.com/e9d4b794-0f9f-4dc9-a6d6-7f260e146c9b.jpg
Choplifter!,1982,4.1,,Action - Shooter - Shoot-'Em-Up - Vertical,"Choplifter (stylized as Choplifter!) is a 1982 Apple II game developed by Dan Gorlin and published by Brøderbund. It was ported to Atari 5200, Atari 8-bit family, ColecoVision, Commodore 64, Commodore VIC-20, MSX and Thomson computers. Graphically enhanced versions for the Atari 8-bit family and Atari 7800 were published in 1988 by Atari Corporation.",https://images.launchbox-app.com/d9c47ddb-7e43-435c-a58f-b28f945f6d51.jpg
Silent Service,1985,4.08,,Simulation - Marine - Combat,"Silent Service is a submarine simulator video game designed completely by Sid Meier and published by MicroProse for various 8-bithome computers in 1985 and for 16-bit systems like the Amiga in 1987. A Nintendo Entertainment System port of Silent Servicedeveloped by Rare was published in 1989 by Konami in Europe and by Konami's Ultra Games subsidiary in North America. The follow-up game, Silent Service II, was released in 1990. Tommo purchased the rights to this game and digitally publishes it through its Retroism brand in 2015.",https://images.launchbox-app.com/d9cde1f2-3240-42d9-ba7f-14abc71c6e94.jpg
Mission Asteroid,1982,4.08,,Adventure - Text,Mission Asteroid (shown as Mission: Asteroid in the manual and on the title screen) is a graphic adventure game for the Apple IIwritten by Ken and Roberta Williams and released in 1980 by On-Line Systems. It was later ported to the Atari 8-bit family and Commodore 64.,https://images.launchbox-app.com/af77a620-0e83-4883-9d42-fe5a01e848c1.jpg
Defender,1982,4.07,,Action - Shooter - Shoot-'Em-Up - Horizontal,"Defender is an arcade video game developed and released by Williams Electronics in 1981. A horizontally scrolling shoot 'em up, the game is set on an unnamed planet where the player must defeat waves of invading aliens while protecting astronauts. Development was led by Eugene Jarvis, a pinball programmer at Williams; Defender was Jarvis' first video game project and drew inspiration from Space Invaders and Asteroids.",https://images.launchbox-app.com/ebdfd2fb-e875-4ca7-ac5d-fd6fec807897.jpg
Boulder Dash,1984,4.07,,Puzzle - Action,"Boulder Dash, is a video game released in 1984 by First Star Software for Atari 8-bit computers. There have been numerous versions and sequels in this series for numerous interactive platforms including: Apple II, MSX, ZX Spectrum, Commodore 64, ColecoVision, NES, BBC Micro, Acorn Electron, IBM PC, Amstrad CPC, Amiga, Mac OS, and other platforms. It also influenced other games in the rocks-and-diamonds genre such as Repton. The original Boulder Dash was created by Canadian developers Peter Liepaand Chris Gray, and on October 28, 1983, acquired by First Star Software, which still owns the rights to the game and the intellectual property, including the registered trademark: ""Boulder Dash"".",https://images.launchbox-app.com/0f986732-5e70-49fe-8dc4-4e60e74faff5.jpg
Popeye,1983,4.05,,Action - Platformer - 2D,"Popeye the Sailor is a cartoon fictional character created by Elzie Crisler Segar. The character first appeared in the daily King Features comic strip Thimble Theatre on January 17, 1929, and Popeye became the strip's title in later years. Popeye has also appeared in theatrical and television animated cartoons.",https://images.launchbox-app.com/788dc6ba-5d25-46b5-bdde-1d890a5db631.jpg
Super Breakout,1979,4,,Action - Arcade,"Super Breakout was released in arcades in September 1978 as the sequel to Atari, Inc.'s Breakout from 1976. It was designed by Ed Rotberg, who later designed Battlezone for Atari. The game uses the same mechanics as Breakout, but allows the selection of three distinct game modes via a knob on the cabinet and introduced multiple, simultaneous balls to the series. Atari published home versions for most of its consoles and computers, including as the pack-in game for the Atari 5200 console.",https://images.launchbox-app.com/9b47a8a6-ccd6-4a3f-90dc-8797fe974da2.jpg
Spy Hunter,1984,4,,Racing - Arcade - Automobile,"Spy Hunter is an overhead view, vehicular combat game developed by Bally Midway and released in arcades in 1983.",https://images.launchbox-app.com/0c9140fe-9692-4509-b5e6-ebd36085210f.jpg
Caverns of Mars,1981,4,,Action - Shooter - Shoot-'Em-Up - Vertical,"Caverns of Mars is a vertically scrolling shooter for the Atari 8-bit computers, programmed by Greg Christensen and published by the Atari Program Exchange (APX) in 1981. It became the best selling APX title of all-time and was moved into Atari, Inc.'s official product line, first on diskette and later on cartridge.",https://images.launchbox-app.com/fb1a968c-48e3-43ff-a5fe-70c65fdfb9dd.jpg
Moon Patrol,1983,4,,Action - Shooter - Shoot-'Em-Up - Vertical,"Moon Patrol (ムーンパトロール Mūn Patorōru) is an arcade game by Irem released in 1982. It was licensed to Williams for distribution in North America. Moon Patrol is widely credited for the introduction of parallax scrolling in side-scrolling video games.Taito's Jungle Hunt side-scroller, released the same year as Moon Patrol, also features parallax scrolling.",https://images.launchbox-app.com/78bfa809-9eed-43d4-92ac-fe58283e6844.jpg
Peanut Butter Panic,1984,4,,Action - Arcade,,https://images.launchbox-app.com/9b666226-8cb4-4434-86ee-85e53514cefc.jpg
Archon: The Light and the Dark,1987,4,,Miscellaneous - Board / Card Game,"Archon: The Light and the Dark is a 1983 video game developed by Free Fall Associates and one of the first five games published by Electronic Arts. It is similar in concept to chess, in that it takes place on a board with squares, but, instead of fixed rules when landing on another player's piece, an arcade-style fight takes place to determine the victor. Also unlike chess, each side has different pieces with ranging abilities. These abilities are enhanced when landing on a square of one's own color.",https://images.launchbox-app.com/4e4fc3e9-a499-4193-a72d-06979d651d99.jpg
Video Easel,1979,4,,Miscellaneous - General,,
Beamrider,1983,4,,Action - Shooter - Rail,"Beamrider is a fixed shooter designed for the Intellivision by David Rolfe and published by Activision in 1983. The game was then ported to the Atari 2600 (with a slightly reduced feature set), Atari 5200, Atari 8-bit family, ColecoVision, Commodore 64, ZX Spectrumand MSX platforms.",https://images.launchbox-app.com/cdcc7c26-7812-4c2b-9320-9afd152a0da7.jpg
Jump Jet,1985,4,,Simulation - Flight - Combat,Harrier Jump Jet was a flight simulator published by Microprose in 1992.,https://images.launchbox-app.com/fea96a41-9ebd-4e56-bc3a-d248c7b49148.jpg
Joust,1983,3.95,,Action - Platformer - 2D,"Joust is an arcade game developed by Williams Electronics and released in 1982. While not the first game to feature two-player cooperative play, Joust was more successful than its predecessors and popularized the concept. The player uses a button and joystick to control a knight riding a flying ostrich. The objective is to progress through levels by defeating groups of enemy knights riding buzzards.",https://images.launchbox-app.com/78e4c5ab-f031-4c2f-8832-01e342c33456.jpg
Kaboom!,1983,3.94,,Action - Arcade,Kaboom is an onomatopoeic term representing the sound of an explosion. It may also refer to:,https://images.launchbox-app.com/86f869fd-b7ec-4fda-9e5f-6f2c32103d34.jpg
Q*bert,1983,3.94,,Action - Arcade,"Q*bert /ˈkjuːbərt/ is an arcade game developed and published for the North American market by Gottlieb in 1982. It is a 2D action game with puzzle elements that uses isometric graphics to create a pseudo-3D effect. The objective of each level in the game is to change the color of every cube in a pyramid by making Q*bert, the on-screen character, hop on top of the cube while avoiding obstacles and enemies. Players use a joystick to control the character.",https://images.launchbox-app.com/bc7d1547-5f64-4c1b-bc9e-b7983e978bfe.jpg
Jumpman,1983,3.94,,Action - Platformer - 2D,"Jumpman is a platform game written by Randy Glover and published by Epyx in 1983. First developed for the Atari 8-bit family, versions were also released for the Commodore 64, Apple II, and IBM PC. Originally on diskette, a sequel with 12 new levels instead of 30 was titled Jumpman Jr. and released on cartridge. It was available on the Atari, C64, and ColecoVision.",https://images.launchbox-app.com/f62ffcc1-3d89-4c4c-9d16-5f5312405047.png
Centipede,1982,3.93,,Action - Shooter - Shoot-'Em-Up - Vertical,"Centipede is a vertically oriented fixed shooter arcade game produced by Atari, Inc. in June 1981. The game was designed by Dona Bailey and Ed Logg. It was one of the most commercially successful games from the video arcade's golden age. The player fights off centipedes, spiders, scorpions and ants, completing a round after eliminating the centipede that winds down the playing field.",https://images.launchbox-app.com/1adf5c1f-710e-4f2c-831f-24aa1d8a83f4.jpg
Mountain King,1983,3.93,,Action - Platformer - 2D,"Mountain King is a scrolling platform video game released by CBS Electronics in 1983. It was available on the Atari 2600, Atari 5200, Atari 8-bit family, ColecoVision, Commodore 64, and VIC-20.",https://images.launchbox-app.com/34219c92-b6d9-4ce7-9b77-99535bf35e24.jpg
Jumpman Junior,1983,3.93,,Action - Platformer - 2D,"umpman Junior is the sequel video game to Jumpman, and was produced by Epyx in 1983. It was first released for Atari 8-bit and Commodore 64 in the United States and in 1984 was released for ColecoVision in Australia, France, Germany, Italy and the UK.",https://images.launchbox-app.com/e2a69fec-10da-43ce-8eb8-6dba6a46eb25.jpg
River Raid,1982,3.92,,Action - Shooter - Shoot-'Em-Up - Vertical,"River Raid is a vertically scrolling shooter designed and programmed by Carol Shaw and published by Activision in 1982 for the Atari 2600 video game console. Over a million game cartridges were sold. Activision later ported the title to the Atari 5200, ColecoVision, and Intellivision consoles, as well as to the Commodore 64, IBM PCjr, MSX, ZX Spectrum, and Atari 8-bit family. Shaw did the Atari 8-bit and Atari 5200 ports herself.",https://images.launchbox-app.com/4d489264-8e10-4465-8b21-331f5794f5ca.jpg
Salmon Run,1982,3.92,,Action - Arcade,"Salmon Run is a 1982 computer game for the Atari 8-bit family created by Bill Williams and distributed via the Atari Program Exchange. Salmon Run was the first game in Williams's career, followed by a string of successes noted for their oddball concepts.",https://images.launchbox-app.com/0040de37-9909-4ebe-8dde-14a506f0d026.jpg
Zaxxon,1984,3.92,,Action - Shooter - Shoot-'Em-Up - Vertical,"Zaxxon (ザクソン) is a 1982 isometric shooter arcade game, developed and released by Sega, in which the player pilots a ship through heavily defended space fortresses. Some sources claim that Japanese electronics company Ikegami Tsushinki also worked on the development of the game.",https://images.launchbox-app.com/b6bd2224-a47e-45b8-9cf1-8674998e85c0.jpg
Action Biker,1986,3.92,,Racing - Arcade - Automobile,"Action Biker (also known as KP Skips Action Biker with Clumsy Colin in the UK) is a 1985 game for the Atari 8-bit family, Commodore 64, and ZX Spectrum released by Mastertronic. The game was a tie-in with snack food KP Skips, whose mascot was ""Clumsy Colin"" who featured in television adverts for Skips at around the time the game was published.",https://images.launchbox-app.com/569a1d5a-d331-4142-8953-73535bccba52.jpg
Gateway to Apshai,1983,3.9,,Role-Playing - Action RPG,"Gateway to Apshai is an action-adventure game for the Commodore 64, ColecoVision and Atari 8-bit family, developed by The Connelley Group and published by Epyx as a prequel to Temple of Apshai. It is a more action-oriented version of Temple of Apshai, with smoother and faster graphics, streamlined controls, fewer role-playing video game elements, and fewer room descriptions.",https://images.launchbox-app.com/3adfefa4-cf91-4826-88ff-3d6ee638f60e.jpg
Sea Dragon,1982,3.9,,Action - Shooter - Shoot-'Em-Up - Horizontal,"Sea Dragon is a horizontally scrolling shooter for the TRS-80 computer, written by Wayne Westmoreland and Terry Gilman, and released in 1982 by Adventure International. The gameplay is similar to the Scramble arcade game. It was ported to the Apple II, Atari 8-bit family, Commodore 64, TRS-80 Color Computer, and IBM PC.",https://images.launchbox-app.com/bf511812-5fd1-4a6d-b45f-c846b5f9c8c2.png
Astro-Grover,1984,3.9,,Miscellaneous - Edutainment,,https://images.launchbox-app.com/544c5f0b-3587-4774-9c34-31ef0a0d216d.jpg
Jinxter,1988,3.9,,Adventure - Text,Jinxter is a text adventure video game developed by Magnetic Scrolls and published by Rainbird in 1987 for popular 8-bit and 16-bitmachines of the time as well as for the 32-bit Acorn Archimedes. Jinxter tells the story of a man on a mission to save the fictional land of Aquitania from the looming threat of evil witches. The game was well received by critics upon its release.,https://images.launchbox-app.com/9b62c4d8-7df7-438b-bc94-5bd68c3138b4.jpg
Asteroids,1981,3.88,,Action - Shooter - Shoot-'Em-Up - Top-Down,"Asteroids is a space-themed multidirectional shooter arcade game designed by Lyle Rains, Ed Logg, and Dominic Walsh and released in November 1979 by Atari, Inc. The player controls a single spaceship in an asteroid field which is periodically traversed by flying saucers. The object of the game is to shoot and destroy the asteroids and saucers, while not colliding with either, or being hit by the saucers' counter-fire. The game becomes harder as the number of asteroids increases.",https://images.launchbox-app.com/6efb389c-055d-4309-8a6f-37026ac6b7fa.jpg
Beyond Castle Wolfenstein,1984,3.86,,Adventure - General,"Beyond Castle Wolfenstein is a 1984 World War II stealth game. A direct sequel to Castle Wolfenstein, it is the second game in the Wolfenstein series, and the last installment to be released by original developer Muse Software before the name was revived for a first person shooter in 1991. Castle Wolfenstein was written solely by Silas Warner for the Apple II, while the sequel was developed simultaneously for the Apple II and Commodore 64 by Warner, Eric Ace, and Frank Svoboda III. It was quickly ported to the Atari 8-bit family and MS-DOS.",https://images.launchbox-app.com/16d215e0-55e3-45e9-93a7-8bb67807d7e2.jpg
