title,released,gf_score,metascore,genre,description,cover_art_url
Tails Adventure,1995,3.54,N/A,Action Adventure - Open-World,"Tails Adventure is a platform game developed by Aspect and published by Sega in 1995 for the Game Gear. The game stars Tails from the Sonic the Hedgehog series in a solo adventure, as he collects an array of items to help him explore Tails Island and defeat the enemies inhabiting it. The gameplay is more slow-paced than other Sonic games, with Tails only capable of walking and flying at a moderate speed. The stages are explored in a non-linear fashion, with newly collected items opening up pathways in previous areas",https://images.launchbox-app.com/6daa6df6-6f3f-43eb-95ce-ba72dbbcec19.jpg
Sonic the Hedgehog Chaos,1993-11-23,3.44,N/A,Action - Platformer - 2D,"Sonic Chaos is a platform game developed by Aspect and published by Sega. The game was released for the Master System in October 1993, and for the Game Gear the following month. The Game Gear version was re-released in 2003 as a hidden game in Sonic Adventure DX for the GameCube and Windows and as an included game in Sonic Mega Collection Plus on the PlayStation 2, Xbox and PC. In 2009, the Master System version was released on the Virtual Console. Sonic Chaos was the first 8-bit Sonic title to feature Tails as a playable character, and also the first in the series to allow the player to manually control his flight. A sequel, titled Sonic Triple Trouble, was released in 1994.",https://images.launchbox-app.com/22c36ff5-a2c3-4e85-945a-39ebebb5b9b2.jpg
Mighty Morphin Power Rangers,1994,3.41,N/A,Action - Fighting - 2D,"Mighty Morphin Power Rangers is an American live-action superhero children's television series that premiered on August 28, 1993, on the Fox Kids Network on weekday afternoons and Saturday mornings. It is the first entry of the Power Rangers franchise, and became a 1990s pop culture phenomenon alongside a large line of action figures and other merchandise. The show adapted stock footage from the Japanese TV series Kyōryū Sentai Zyuranger, which was the 16th installment of Toei's Super Sentai franchise. The second and third seasons of the show drew elements and stock footage from Gosei Sentai Dairanger and Ninja Sentai Kakuranger, respectively, though the Zyuranger costumes were still used for the lead cast in these last two seasons. Only the mecha and the Kiba Ranger costume (worn by the White Ranger) from Dairanger were featured in the second season, while only the mecha from Kakuranger was featured in the third season; though the Kakuranger costumes were later used for the miniseries Mighty Morphin Alien Rangers. The series was produced by MMPR Productions and distributed by Saban Entertainment (later Saban Brands). The show's merchandise was produced and distributed by Bandai Entertainment. The series was well-known for its campy tone.",https://images.launchbox-app.com/a75ca229-33ca-48c8-be08-862e1541cb36.jpg
Streets of Rage 2,1993,3.32,N/A,Action - Beat-'Em-Up - 2D,"Streets of Rage 2, released in Japan as Bare Knuckle II: The Requiem of the Deadly Battle (ベア・ナックルII 死闘への鎮魂歌レクイエム Bea Nakkuru Tsū: Shitō e no Rekuiemu), is a side-scrolling beat 'em up video game published by Sega in 1992 for the Mega Drive/Genesis and developed by an ad hoc team of several companies: Sega, Ancient, Shout! Designworks, MNM Software and H.I.C. It is the second game in the Streets of Rage series, a sequel to Streets of Rage and followed by Streets of Rage 3.",https://images.launchbox-app.com/28a41453-d8c8-4508-94a6-fe9a57ef4088.jpg
Sonic the Hedgehog 2,1992,3.31,N/A,Action - Platformer - 2D,"Sonic the Hedgehog 2 is a platform game developed and published by Sega for the Sega Genesis console, released worldwide in November 1992. It is the second main entry in the Sonic the Hedgehog series, and introduced Sonic's sidekick, Miles ""Tails"" Prower, controllable by a second player. In the story, Sonic and Tails must stop series antagonist Dr. Ivo Robotnik from stealing the Chaos Emeralds to power his space station, the Death Egg.",https://images.launchbox-app.com/4f1cdfa6-e4a3-49df-acaf-467178a1a957.jpg
The Lion King,1995,3.29,N/A,Action - Platformer - 2D,"The Lion King is a platformer video game based on Disney's animated film of the same name. The title was developed by Westwood Studios and published by Virgin Interactive Entertainment for the Super NES and Genesis in 1994, and was also ported to the Nintendo Entertainment System, Game Boy, Microsoft Windows, Amiga, Master System, and Game Gear. The NES, Master System and Amiga versions were only released in the PAL region, with the NES version in particular being the last game released for the platform in the region in addition to being the final licensed game for the platform worldwide. The game follows Simba's journey from a young cub to the battle with his evil uncle Scar as an adult.",https://images.launchbox-app.com/cca597a6-6de5-4548-a8a2-8946ad71bce9.jpg
Dragon Crystal,1990,3.28,N/A, Role-Playing - Roguelike,"Dragon Crystal (ドラゴンクリスタル) is a 1990 video game developed and published by Sega for their Game Gear and Master System. The game is similar to and shares assets with Fatal Labyrinth, which was also released around that time.",https://images.launchbox-app.com/34874548-3b32-460f-9968-4418e2eb99fc.jpg
Mega Man,1995,3.28,N/A,Action - Platformer - 2D,"Mega Man, known as Rockman in Japan, is a science fiction video game franchise created by Capcom, starring a series of robot characters each known by the moniker ""Mega Man"". Mega Man, released for the Nintendo Entertainment System in 1987, was the first in a series that expanded to over 50 games on multiple systems. As of March 31, 2019, the game series has sold 35 million units worldwide.",https://images.launchbox-app.com/b2766367-423b-4419-9f18-0f25a6d118e3.jpg
Ninja Gaiden,1991,3.13,N/A,Action - Platformer - 2D,"Ninja Gaiden (NINJA 外伝) is a series of video games by Tecmo featuring the ninja Ryu Hayabusa as its protagonist. The series was originally known as Ninja Ryukenden (忍者龍剣伝 Ninja Ryūkenden, ""Legend of the Ninja Dragon Sword"") in Japan. The word ""gaiden"" in the North American Ninja Gaiden title means ""side-story"" in Japanese, though the Ninja Gaiden series is not a spinoff of a previous series. The original arcade version, first two Nintendo Entertainment System games and Game Boy game were released as Shadow Warriors in PAL regions.",https://images.launchbox-app.com/e58870ec-22ed-4749-933a-75257db49d7c.jpg
Streets of Rage,1991,3.13,N/A, Action - Platformer - 2D,"Streets of Rage is a series of side-scrolling beat 'em up video games, centering on the efforts of several heroes trying to rid a city from the rule of a crime syndicate. The original trilogy of games were developed and published by Sega for the Sega Genesis in the 1990s, and have since been ported and re-released on various platforms. A fourth entry in the series is being developed by DotEmu, Lizardcube, and Guard Crush Games.",https://images.launchbox-app.com/73a89f8e-8256-4f25-af9f-a6601147ca5f.jpg
Sonic Drift 2,1995,3.09,N/A,Racing - Arcade - Other,"Sonic Drift 2, released in Europe as Sonic Drift Racing, is a kart racing game by Sega for the Game Gear. The game serves as a sequel to Sonic Drift, and was released in Japan and Europe in March 1995, and later in North America in November 1995. It added three characters: Knuckles, Fang the Sniper, and Metal Sonic, and marked the first time the last two were playable characters.",https://images.launchbox-app.com/d2db3728-90e8-40c8-ab1b-bf03524c3ef8.jpg
Mortal Kombat II,1994-09-01,2.88,N/A,Action - Fighting - 2D,"Mortal Kombat II (commonly abbreviated as MKII) is a fighting game originally produced by Midway for the arcades in 1993. It was later ported to multiple home systems, including the MS-DOS, Amiga, Game Boy, Sega Game Gear, Sega Genesis, Sega Saturn, Super Nintendo Entertainment System, and various PlayStation consoles, mostly in licensed versions developed by Probe Entertainment and Sculptured Software and published by Acclaim Entertainment (currently distributed by Warner Bros. Interactive Entertainment)",https://images.launchbox-app.com/d4c146eb-68d7-45f4-9fff-16a29d3bb2a2.jpg
Mortal Kombat,1993-09-13,2.79,N/A,Action - Fighting - 2D,"Mortal Kombat is a media franchise centered on a series of video games, originally developed by Midway Games' Chicago studio in 1992. The development of the first game was originally based on an idea that Ed Boon and John Tobias had of making a video game starring Jean-Claude Van Damme, but as that idea fell through, a fantasy-themed fighting game titled Mortal Kombat was created instead. Mortal Kombat was the first ever fighting game to introduce a secret fighter, reached if the player fulfilled a set of requirements. The original game has spawned many sequels and spin-offs consisting of several action-adventure games, films (animated and live-action with its own sequel), and television series (animated and live-action), as well as a comic book series, a card game and a live-action tour. Along with Street Fighter and Tekken, Mortal Kombat has become one of the most successful fighting franchises in the history of video games and one of the highest-grossing media franchises of all time.",https://images.launchbox-app.com/cfa2898a-99af-40cd-90c4-2a18aaad27c4.jpg
Tails' Sky Patrol,1995-04-28,2.7,N/A,Action - Shooter - Shoot-'Em-Up - Vertical,"Tails Adventure is a platform game developed by Aspect and published by Sega in 1995 for the Game Gear. The game stars Tails from the Sonic the Hedgehog series in a solo adventure, as he collects an array of items to help him explore Tails Island and defeat the enemies inhabiting it. The gameplay is more slow-paced than other Sonic games, with Tails only capable of walking and flying at a moderate speed. The stages are explored in a non-linear fashion, with newly collected items opening up pathways in previous areas.",
Sonic Blast,1996-12-12,2.58,N/A,Action - Platformer - 2D,"Sonic Blast is a 1996 side-scrolling platform video game known for its use of pre-rendered visuals. To stop Doctor Robotnik from using Chaos Emerald shards to fortify his base, the player controls Sonic the Hedgehog and Knuckles the Echidna through 15 levels. As a Sonic the Hedgehog series platformer, the characters run and jump to reach the end of a level while defeating enemy robots and collecting rings. In separate bonus stages, the player must run forward and collect rings to earn one of the Chaos Emerald shards.",https://images.launchbox-app.com/83335da0-ecd3-4b78-baf4-5874b08756fb.jpg
Sonic the Hedgehog Spinball,1994-09-01,2.57,N/A,Action - Pinball,"Sonic the Hedgehog Spinball, commonly abbreviated to Sonic Spinball, is a 1993 pinball video game developed by Sega Technical Institute and published by Sega. It is a spinoff of the Sonic the Hedgehog series set in the universe of the Sonic the Hedgehog animated series. Players control Sonic the Hedgehog, who must stop Doctor Robotnik from enslaving the population in a giant pinball-like mechanism. The game is set in a series of pinball machine-like environments, and Sonic acts as a pinball for the majority of the game.",https://images.launchbox-app.com/62a728d8-c6df-44af-9cce-b97530d51921.jpg
Sonic Drift 2,1994-03-18,2.41,N/A,Racing - Arcade - Other,"Sonic Drift is a kart racing video game by Sega that was only released in Japan for the Game Gear on March 18, 1994. It features Sonic the Hedgehog, Miles ""Tails"" Prower, Amy Rose, and Doctor Robotnik.",https://images.launchbox-app.com/d2db3728-90e8-40c8-ab1b-bf03524c3ef8.jpg
Sonic Labyrinth,1995-11-01,2.25,N/A,Action - Platformer - 2D,"Sonic Labyrinth is an action and puzzle game developed by Minato Giken and published by Sega for the Game Gear in 1995. The game features Sonic the Hedgehog exploring maze-like stages from an isometric perspective. Dr. Robotnik has robbed Sonic of his trademark speed, so Sonic walks slowly but can roll into a ball and dash across the stages. Critics thought the game was a unique addition to the Sonic library but flawed by convoluted controls and repetitive gameplay. It has received harsher criticism in retrospect and is considered one of the worst Sonic games ever. Sonic Labyrinth was rereleased on Sonic Adventure DX and on Sonic Mega Collection Plus, as well as the Nintendo 3DS in 2012.",https://images.launchbox-app.com/5f0a3184-bbb8-42d4-990d-ad2fdbc977d0.jpg
